t,epsilon_t,shock_impact_t,k,z,c,n,y,i,log_k_dev,log_c_dev,log_n_dev,log_y_dev,log_i_dev
42,0.21999668397176517,0.0021999668397176516,11.626158617071612,-0.03214951724755518,0.8596694601222025,0.3291350221552539,1.1500430867220923,0.29037362659988986,-0.07538308108952989,-0.055717989209618436,-0.0026245861991906127,-0.060967161607267964,-0.0763480571164908
43,1.3591875752404365,0.013591875752404366,11.625923983358478,-0.016950165632773052,0.864434369591718,0.33148230898714764,1.1729706799096122,0.3085363103178942,-0.07540326282698336,-0.050190570826817195,0.004481787186738698,-0.041226996450974204,-0.015676982458309754
44,0.8351112459145785,0.008351112459145785,11.643425916351495,-0.007751544891988614,0.8680989982141827,0.3328279724310104,1.1875265101056227,0.31942751189144003,-0.07389897187181134,-0.045960194482247786,0.008533102730247806,-0.028893989018482207,0.019013849787985735
45,0.35687105914950934,0.0035687105914950935,11.670965706394243,-0.0037952570558940895,0.8705511924766071,0.3333143477531369,1.1943641296789393,0.3238129372023323,-0.07153649951591187,-0.043139390272694894,0.009993377490815181,-0.023152635287500483,0.032649476295877895
46,1.4633028912195618,0.014633028912195619,11.702036500051992,0.011027534709096233,0.8766259809479258,0.33548450901944904,1.2184106896986096,0.3417847087506838,-0.06887780709072161,-0.03618553001952783,0.016483128066879262,-0.0032192738807608028,0.08666451381371806
47,-1.188763054322851,-0.011887630543228509,11.74930977007851,-0.001411472569587088,0.874717057121936,0.3333188543841409,1.2001119942946166,0.32539493717268053,-0.06484619768859021,-0.038365485105950864,0.010006898062516761,-0.018351688977468833,0.03752311743347209
48,-0.6397515327497477,-0.006397515327497477,11.78005579922406,-0.007738414268605211,0.8740347807646972,0.33219193775774797,1.1910810382738761,0.3170462575091789,-0.06223277859282228,-0.03914578609214619,0.006620273181986145,-0.025905239725550096,0.01153116752400093
49,-0.9265759414055249,-0.009265759414055249,11.802083459205226,-0.0166172529692302,0.8721617113221332,0.3307147829865668,1.1779819975112797,0.3058202861891466,-0.06036461335588386,-0.04129110040177003,0.002163666634452418,-0.03696376713129871,-0.024518889060788956
50,-0.38980980315576796,-0.0038980980315576797,11.812695526459278,-0.019684488352326366,0.8716444998605997,0.33019225792386286,1.1735661816235596,0.30192168176295997,-0.05946584839392151,-0.041884298743860196,0.0005824301239228674,-0.040719438494827266,-0.03734886661767497
51,-1.3766861475563088,-0.013766861475563089,11.819231123318763,-0.032467125410273134,0.8678735761386828,0.3281958201630973,1.154401751259307,0.28652817512062423,-0.0589127325076913,-0.046219901438564304,-0.005482211525191847,-0.05718432448916462,-0.08967964464962801
52,0.6351509468144043,0.0063515094681440435,11.810349458712581,-0.024492259671615432,0.8700177302351263,0.3294619796732484,1.166200250845103,0.29618252060997674,-0.05966447374098257,-0.04375236485959391,-0.0016316951172476706,-0.04701575509340755,-0.05654063047733423
53,-0.22222269709877338,-0.0022222269709877337,11.811289753727511,-0.025489873659022395,0.8697418944944522,0.3293041042248213,1.1647134666647003,0.29497157217024816,-0.05958486072116027,-0.04406946124355939,-0.0021110016732725774,-0.04829146458953434,-0.060637532277699455
54,-1.4708062945026579,-0.014708062945026579,11.811008976917933,-0.03892344292109785,0.865482310256308,0.3272445352151577,1.14455698779882,0.27907467754251203,-0.059608632904620776,-0.04897902023020994,-0.00838494892329392,-0.06574891807766932,-0.1160371110003535
55,-1.0155790812075416,-0.010155790812075417,11.794846383412828,-0.04713306158711838,0.8622073102302351,0.3260648812137652,1.1320201878730027,0.2698128776427676,-0.060978004679888925,-0.05277021502574739,-0.011996270767980528,-0.07676275656338592,-0.1497878454858691
56,0.3135138474501953,0.003135138474501953,11.76970130770612,-0.041641270033260507,0.8628591235941895,0.32701756519201575,1.1395056339206915,0.276646510326502,-0.06311215005624603,-0.052014518454075065,-0.009078768822400671,-0.07017205609984553,-0.12477596322250566
57,0.8381265678943811,0.008381265678943811,11.752142606421613,-0.03117794085265367,0.8654011887657546,0.32870123907694143,1.154661245744695,0.2892600569789404,-0.06460512013206822,-0.04907275443087532,-0.003943404168794587,-0.05695956276822663,-0.08019038382216688
58,1.9967308916917865,0.019967308916917864,11.747669689834252,-0.009651734893103121,0.8720231166766411,0.33204537307843796,1.1872912947114782,0.3152681780348371,-0.0649857969293964,-0.04145002237329388,0.006178971016938914,-0.02909208033684494,0.005907117016526839
59,2.9138624660073296,0.029138624660073296,11.768756021109633,0.019969476511625332,0.8824108467579614,0.3365744615402897,1.2344331532430306,0.35202230648506916,-0.06319246853963592,-0.029608195680659893,0.019726752582619807,0.009845309490233295,0.11617802583699721
60,0.4144094332759964,0.004144094332759964,11.824038961509363,0.02311509701880403,0.8858429144127238,0.33680986373431626,1.240968446093229,0.3551255316805053,-0.05850603425997694,-0.025726318497715867,0.02042591410088024,0.015125509709775671,0.1249548188881436
61,-0.9895381200318641,-0.009895381200318642,11.8809623921418,0.012063960967545185,0.8847592200839054,0.33481029812611685,1.224777310161665,0.3400180900777596,-0.053703373488323554,-0.026950415592171307,0.014471442720325476,0.0019924698527571823,0.08148230385638859
62,-2.132046280731309,-0.021320462807313093,11.922509363853736,-0.009859699888145168,0.879508632171358,0.33120727652726656,1.1914457302596424,0.3119370980882844,-0.05021253699786891,-0.03290257688945978,0.003651738000259705,-0.02559910088721165,-0.00471495965715928
63,0.2677114623438358,0.002677114623438358,11.936166765340833,-0.006689600270299552,0.8811139324881774,0.3316358553087879,1.1967114490871897,0.31559751659901236,-0.04906767859039716,-0.031079016526331507,0.004944891148149571,-0.021189234228026713,0.006951201666856208
64,-0.812941095310326,-0.00812941095310326,11.95305642035002,-0.014484531209887835,0.8793399248826306,0.3303531332795896,1.1850811013074765,0.3057411764248459,-0.047653680513357326,-0.03309441522433873,0.0010695286974650728,-0.030955357828318746,-0.02477760308898752
65,-0.41535726017968533,-0.004153572601796853,11.959902051320025,-0.017913877251190296,0.8785351866785645,0.32979306516563517,1.1799853582940965,0.301450171615532,-0.04708113478129159,-0.034009995921727695,-0.0006272719495714531,-0.035264539820181046,-0.03891178421407292
66,-0.6120967990598081,-0.006120967990598081,11.962347586088427,-0.02313915137922886,0.8769684545369947,0.32897765960571623,1.1720636707164027,0.29509521617940804,-0.04687667785821886,-0.035794933897080196,-0.0031028099347238463,-0.04200055376641079,-0.06021844747777256
67,-0.14079088641638526,-0.0014079088641638527,11.95842431940873,-0.02339010267443127,0.8767203742393767,0.32895682940978516,1.1715837340312485,0.29486335979187184,-0.0472046996068795,-0.036077857863067886,-0.0031661299043737033,-0.04241011767170708,-0.06100445656016084
68,1.0659802307876436,0.010659802307876436,11.954368207026835,-0.011560795232833272,0.880333763233981,0.3307988446014746,1.189624079894053,0.3092903166600719,-0.04754394166037945,-0.03196484391377754,0.0024178159425073103,-0.02712921202736504,-0.013236146522798739
69,0.15704856744534462,0.0015704856744534462,11.964664933040357,-0.009412269796738162,0.8814662052156821,0.3310842625861838,1.1932107630428468,0.3117445578271647,-0.04668297653781179,-0.030679292593603944,0.0032802582659359034,-0.02411877606015127,-0.00533239089121986
70,-0.1586348370386883,-0.001586348370386883,11.977111793222594,-0.010528004677288136,0.881642780395464,0.3308550853805162,1.1917981418992154,0.31015536150375145,-0.04564321566743789,-0.030478992802935048,0.00258781653232804,-0.025303359736875787,-0.010443180370963125
71,-1.0356537528258116,-0.010356537528258117,11.987701176197724,-0.020358141971681846,0.8789432633323908,0.32929079134213707,1.1769402981669268,0.297997034834536,-0.04475947134797779,-0.03354560711382233,-0.0021514298113453462,-0.03784846673621478,-0.0504329822132585
72,-1.674682944704357,-0.01674682944704357,11.98603267290223,-0.03608706432014132,0.873848401363894,0.32688668595535997,1.1530947114528816,0.2792463100889876,-0.04489866562690744,-0.03935904908754005,-0.009479069747723742,-0.05831718858437113,-0.11542229423478617
73,-0.4863079090733309,-0.004863079090733309,11.965554294025369,-0.03914579019486756,0.8720040510584622,0.32651158686711934,1.1480217539914603,0.2760177029329981,-0.046608647006855075,-0.04147188627373345,-0.010627218266165191,-0.06272632280768083,-0.12705151372769394
74,-0.05378255081832049,-0.000537825508183205,11.942316470421686,-0.03772632619330738,0.8714658514479583,0.3268327420227946,1.1495712896286727,0.2781054381807144,-0.04855259518613755,-0.04208927534001513,-0.009644106705106533,-0.061377488751585066,-0.11951620263371193
75,1.767929913579883,0.01767929913579883,11.921804405307647,-0.018160710747843183,0.8768217070565004,0.32992812896195745,1.1786487528871565,0.3018270458306561,-0.050271667116111834,-0.03596228285826203,-0.00021781474428061838,-0.036397912345983,-0.037662361052540685
76,0.13027452147288585,0.0013027452147288585,11.925563460042076,-0.015949929995722166,0.8776899340653991,0.33025204590262514,1.1821336255559134,0.3044436914905143,-0.04995640760514296,-0.03497257488549064,0.000763483934453541,-0.03344560701552308,-0.029030369612983036
77,0.9827395110230576,0.009827395110230576,11.931807881972388,-0.005325038385705482,0.8813642906993636,0.3318673432991061,1.1987231922387949,0.31735890153943125,-0.0494329281334618,-0.030794918590168228,0.005642666231061823,-0.01950958612587247,0.012516796506058336
78,-0.49929559853915206,-0.00499295598539152,11.950511338190253,-0.01005174245181173,0.8806521504182747,0.3310497838264696,1.1918605278709924,0.3112083774527177,-0.047866626312502825,-0.031603242852355606,0.0031761139165184748,-0.025251015017740918,-0.0070538066723660545
79,-1.1849437664170246,-0.011849437664170246,11.962778192553296,-0.021398592993391388,0.8775433502971316,0.32924341219246334,1.1747276402008207,0.29718428990368906,-0.04684068168675468,-0.03513959971337448,-0.002295322564375396,-0.0397302448418233,-0.05316406735401382
