variant_architecture,variant_name,scenario_name,scenario_label,policy_name,policy_label,training_seed,evaluation_seed,input_mode,include_distributional_state,mean_policy_loss,cumulative_policy_loss,mean_reference_loss,cumulative_reference_loss,mean_excess_loss,cumulative_excess_loss,mean_abs_rate_gap,policy_rate_rmse,policy_instrument_volatility,mean_state_rmse,distribution_state_rmse,regime_accuracy,stress_brier_score,unstable,impact_nominal_rate_pp,impact_inflation_pp,impact_output_gap_pct,impact_low_liquidity_gap_pp,impact_mean_mpc_gap_pp,peak_low_liquidity_gap,peak_mean_mpc_gap,peak_low_liquidity_gap_difference_vs_reference,peak_mean_mpc_gap_difference_vs_reference
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,905,belief_state,1,0.0001746298636124,0.0104777918167467,0.0001988272718342,0.0119296363100561,-2.419740822182459e-05,-0.0014518444933094,0.0008941380703048,0.0013134818126265,0.0026690989155357,0.0009755598104076,0.0016551498987345,0.8666666666666667,0.0649282089390173,0,-0.0222732223062385,-0.0339707712383566,-0.30647240710319,0.0006253551947412,0.1813808888110243,0.0066223165926199,0.0153833277067289,0.0020694346230172,0.0040837696451876
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,905,belief_state,1,3.784486570382983e-05,0.0022706919422297,0.0001746298636124,0.0104777918167467,-0.0001367849979086,-0.0082070998745169,0.0040689532897471,0.0043527589229185,0.0018910767591844,0.0009778494827761,0.0016640460426922,0.6833333333333333,0.183725147832171,0,-0.0196635027976055,-0.0339707712383566,-0.30647240710319,0.0006253551947412,0.1813808888110243,0.00356686833477,0.0106385587780299,0.0035573026099735,0.0067455883039876
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",full_information_rule,Полная информация,-1,905,belief_state,1,0.0001988272718342,0.0119296363100561,0.0001988272718342,0.0119296363100561,0.0,0.0,0.0,0.0,0.0023532504680995,0.0009750680675381,0.0016541800193966,0.8666666666666667,0.0629683878194639,0,-0.0286635823873022,-0.0339707712383566,-0.30647240710319,0.0006253551947412,0.1813808888110243,0.0064399529101782,0.0159527527943534,0.0,0.0
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,906,belief_state,1,0.0001747893178969,0.0104873590738162,9.208272159766938e-05,0.0055249632958601,8.270659629926847e-05,0.0049623957779561,0.0023884327784876,0.0027866206724525,0.0037889900306231,0.0008330007311809,0.0013322000293874,0.8333333333333334,0.0999490129689932,0,0.0136435967446055,-0.0079607792554659,0.2446539945642232,0.0261942571791836,0.1164514451121388,0.0062800343926924,0.0145386520229772,0.0031210647778451,0.0059023916842455
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,906,belief_state,1,4.4135116990549935e-05,0.0026481070194329,0.0001747893178969,0.0104873590738162,-0.0001306542009063,-0.0078392520543832,0.0038608582117074,0.0043874634189561,0.0018299233233432,0.0008338223478247,0.0013308319562814,0.6166666666666667,0.2025361048629375,0,0.0038814844528326,-0.0079607792554659,0.2446539945642232,0.0261942571791836,0.1164514451121388,0.0041916580798775,0.0112980716347379,0.0042605121332449,0.0080090078445423
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",full_information_rule,Полная информация,-1,906,belief_state,1,9.208272159766938e-05,0.0055249632958601,9.208272159766938e-05,0.0055249632958601,0.0,0.0,0.0,0.0,0.0030827957859487,0.0008308903772356,0.0013272804630722,0.6333333333333333,0.1894969257425633,0,0.0105164939357025,-0.0079607792554659,0.2446539945642232,0.0261942571791836,0.1164514451121388,0.0056004467316264,0.0135925370999521,0.0,0.0
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,907,belief_state,1,3.034209485785972e-05,0.0018205256914715,4.076866270803828e-05,0.0024461197624822,-1.042656785017856e-05,-0.0006255940710107,0.0006857037631511,0.0008442975844191,0.0018931817692476,0.000666279041001,0.0010071013609294,0.7,0.2163925113016173,0,-0.0124146192088577,-0.0103565520480838,-0.1317569844479889,5.268204873377662e-05,0.1957173404293939,0.0031444562471319,0.0073352166494467,0.0008135650295072,0.0015861900892253
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,907,belief_state,1,1.4740407276071203e-05,0.0008844244365642,3.034209485785972e-05,0.0018205256914715,-1.5601687581788518e-05,-0.0009361012549073,0.001261021644107,0.0015025510596028,0.0007041155664863,0.0006609662870813,0.0009865091984637,0.45,0.2595937099676739,0,-0.0128387482489164,-0.0103565520480838,-0.1317569844479889,5.268204873377662e-05,0.1957173404293939,0.0016799625308423,0.006525092878197,0.0014644937162896,0.0030267058861982
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",full_information_rule,Полная информация,-1,907,belief_state,1,4.076866270803828e-05,0.0024461197624822,4.076866270803828e-05,0.0024461197624822,0.0,0.0,0.0,0.0,0.0022205132450346,0.0006683141789433,0.001013399509565,0.5333333333333333,0.23634661366832,0,-0.0167397438465201,-0.0103565520480838,-0.1317569844479889,5.268204873377662e-05,0.1957173404293939,0.0037893980063159,0.0086922259649941,0.0,0.0
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,908,belief_state,1,0.000125774000185,0.0075464400111011,0.0001355683122837,0.0081340987370242,-9.794312098718832e-06,-0.0005876587259231,0.001608425757129,0.002035519454437,0.00432038923704,0.0009520631697487,0.001554252206228,0.5166666666666667,0.2684457098039603,0,0.0078643263853758,0.0174957911351568,0.0086749749583423,0.0127126465245782,-0.2410963108345753,0.0069882663778007,0.0161044896937146,0.0023941373955615,0.0044827752811627
