t,eps_demand,eps_costpush,eps_monetary,internal_linear_residual_max_abs,r_n,u,nu,x,pi,i
15,-0.3802459309044364,-1.7452344984921695,-0.07476547591140491,1.214306433183765e-17,-0.011222486461670539,-0.028730116578390065,0.0009092463086982985,0.03590194972604477,-0.052843319551415247,-0.06040475815540218
16,-0.6747657351865359,-1.701547231680871,0.3121866530082499,1.5612511283791264e-17,-0.01572564652120178,-0.031380530606003744,0.001235089786869774,0.03566639272766811,-0.0593666918305404,-0.06998175159510676
17,-1.0505590908177165,0.7183707994201295,-0.8974894408905288,1.474514954580286e-17,-0.023086108125138574,-0.008506557308800577,-0.001626178708791435,-0.006854497962512736,-0.0244994777931795,-0.04180264437981704
18,0.9770463907409993,0.42542349330680757,0.10860989649401952,4.553649124439119e-18,-0.00869842259270086,9.562786677875038e-07,-0.0005415646131606687,-0.007941329986618492,-0.003943423389793497,-0.010427364691160155
19,-0.7558353863887726,0.9048106333942383,0.5035555256387272,5.204170427930421e-18,-0.014517091938048413,0.009048584473276276,0.0009881065075164836,-0.029786478804088964,0.00805966952793188,-0.001815628602630172
20,-0.3623992598437042,0.5806373004968258,-1.025582129039646,1.0408340855860843e-17,-0.015237666148875773,0.010330665241606397,-0.0020699020688408733,-0.030048241592278396,0.010350049162725297,-0.0015689491208921212
21,-1.2797658541434431,-0.09556646615458163,0.07111677562661421,8.673617379884035e-18,-0.02498779146053505,0.004209667959257382,-0.0008571590953539011,-0.030349609173903905,-0.004490076674363696,-0.022767078693851393
22,0.4279065926220888,0.06504682099373235,1.2407134695340423,6.5052130349130266e-18,-0.01571116724220715,0.0027553021895660146,0.0026732041261581553,-0.02194291200936557,-0.003174816748517086,-0.013060477001300254
23,-1.2905036510715335,0.5683262643773473,0.2256430364650732,8.239936510889834e-18,-0.025473970304481054,0.007060913738556481,0.0019007096542417606,-0.037833475604373,-0.0004586201991274172,-0.01770395844663586
24,1.356210962323362,0.12491592994390054,0.3163037764618085,2.168404344971009e-18,-0.006817066620351222,0.0047796161687172455,0.0017411142682754017,-0.015930280660403598,0.004450499791626448,0.0004517236255132759
25,1.7612839522939678,0.7962909568972075,0.6085557305811135,6.938893903907228e-18,0.012159186226658701,0.010352717653330698,0.0023919464605904844,-0.0073779441422863025,0.022356263719779668,0.03223736996911683
26,-0.390133105339669,0.13895000337598934,-1.652412793602601,4.336808689942018e-18,0.005826017927930266,0.006565858860425242,-0.00293505875371126,-0.0027820861042822213,0.01404002761217957,0.01673393961241698
27,-0.8437253945863588,0.646993343821664,-1.7791685933480121,3.469446951953614e-18,-0.003776439603519379,0.00975286286842926,-0.005915450860225661,-0.014826062461710376,0.015346599602622631,0.009691417312853098
28,0.09289197586890749,0.017834285880714753,0.3890987843396487,1.734723475976807e-18,-0.0020922319241264307,0.005054774293021778,-0.0019849784692637087,-0.008716595755309583,0.0077126714758212435,0.005225730866813366
29,-1.6962976521915571,-2.0308609927126975,1.1095620921907379,1.0408340855860843e-17,-0.018636762061216717,-0.017781222780616085,0.0017814159958449904,0.009923676251718897,-0.03832903804930204,-0.05075030295224862
30,0.11071978558241655,0.4101620779207335,1.6166315172641805,3.469446951953614e-18,-0.013802211793149197,-0.004788990611100707,0.004932286791082947,-0.009517023241203557,-0.015132708968663955,-0.02252528828251476
31,0.17383804769089872,-1.9641488844945374,-0.31208836136520296,9.540979117872439e-18,-0.009303388957610367,-0.022035984150495725,0.0016859224921284659,0.02604041649920445,-0.04101689464506199,-0.046819211225862294
32,0.8183743386987721,-0.42541081606067477,-0.3028718904886414,5.421010862427522e-18,0.0007410322208994376,-0.01527210023585461,8.57815198426295e-05,0.025886448620883597,-0.024913612682298445,-0.02434141319316324
33,-0.6015574640831539,1.46787555171584,1.2433022356280494,6.938893903907228e-18,-0.005422748864111983,0.007042705399231094,0.0031511463489914387,-0.019502725534886814,0.008604795094306816,0.006306976223008261
