label,training_seed,iteration,mean_episode_return,std_episode_return,best_return_so_far,validation_return,best_validation_return,critic_loss,mean_ratio,clip_fraction,mean_log_prob,mean_action_std,mean_entropy,num_steps
thin_information_strong_gap_belief_state,11,0,-0.006268947727444432,0.0034482788827737867,-0.006268947727444432,-0.005464387597210819,-0.005464387597210819,0.00018716980516565165,1.007469791232745,0.05,6.841458037704783,0.00015218924378769893,-7.371447253395077,720.0
thin_information_strong_gap_belief_state,11,1,-0.006962648757582586,0.0038495422992802465,-0.006268947727444432,-0.005816661121229427,-0.005464387597210819,1.9225929090517828e-05,1.0183533133890426,0.0375,7.278475083732195,0.00015230359068934909,-7.370696188712577,720.0
thin_information_strong_gap_belief_state,11,2,-0.005681105169023609,0.0038537653140852,-0.005681105169023609,-0.004537873167342914,-0.004537873167342914,4.385080134728417e-06,1.0339077267798924,0.1,7.265835150061372,0.0001507472409292161,-7.380967491613552,720.0
thin_information_strong_gap_belief_state,11,3,-0.005103082644445401,0.002819850835559413,-0.005103082644445401,-0.005208129489330266,-0.004537873167342914,8.398350837769e-07,0.9924158122609945,0.0375,6.971594416178505,0.00015003852375924994,-7.38567993857559,720.0
thin_information_strong_gap_belief_state,11,4,-0.005096625573287175,0.003535576340394443,-0.005096625573287175,-0.004522793422025342,-0.004522793422025342,8.565775267646814e-07,1.0047976435246089,0.0,7.481575432216656,0.00014864147202539046,-7.395034846450656,720.0
thin_information_strong_gap_belief_state,11,5,-0.004344830030204972,0.00301631443010596,-0.004344830030204972,-0.002658850664119568,-0.002658850664119568,1.1059378594325171e-06,1.0145469273118057,0.0125,7.4745267400727355,0.0001474790733507574,-7.402885734633104,720.0
thin_information_strong_gap_belief_state,11,6,-0.004053678421642907,0.004567442254517471,-0.004053678421642907,-0.002855387394810586,-0.002658850664119568,1.0561124357464646e-06,0.9999253747967813,0.0125,7.405995996322164,0.00014673711678582607,-7.4079293601210185,720.0
thin_information_strong_gap_belief_state,11,7,-0.005625077389667738,0.0046470327568569475,-0.004053678421642907,-0.003398119036699081,-0.002658850664119568,1.39670288773097e-06,0.9817652760556076,0.0375,7.104046045477591,0.00014515424235709383,-7.4187751073161845,720.0
thin_information_strong_gap_belief_state,11,8,-0.004781252293394138,0.0026570128839416927,-0.004053678421642907,-0.0053912585934131445,-0.002658850664119568,1.75394062656812e-06,0.9691744853657361,0.025,7.205231314036726,0.00014390696297339448,-7.427405024452526,720.0
thin_information_strong_gap_belief_state,11,9,-0.0033949731401066072,0.002113766227463704,-0.0033949731401066072,-0.008011971674752962,-0.002658850664119568,4.782047213131753e-07,0.9988454144303074,0.05,7.410812507026061,0.00014353123205803966,-7.430019368237401,720.0
thin_information_strong_gap_belief_state,11,10,-0.0036716804082500046,0.001980139029936333,-0.0033949731401066072,-0.0060374447683265815,-0.002658850664119568,6.592563362556999e-07,0.9999864898617403,0.1,7.455021009947224,0.00014355417363895193,-7.429859544153658,720.0
thin_information_strong_gap_belief_state,11,11,-0.00429900187131359,0.0027844642898921246,-0.0033949731401066072,-0.0027937355399415753,-0.002658850664119568,6.256098903610807e-07,0.9837606212070653,0.025,7.275282632313531,0.0001444376351328247,-7.42372420114552,720.0
thin_information_strong_gap_belief_state,11,12,-0.0036314833351522463,0.002543863996365022,-0.0033949731401066072,-0.0031915412245050244,-0.002658850664119568,6.588882015763095e-07,0.9904138802866825,0.0125,7.417468424915446,0.00014422796883565325,-7.425176860077926,720.0
thin_information_strong_gap_belief_state,11,13,-0.004292219832910148,0.0026972518421434994,-0.0033949731401066072,-0.004783846523286912,-0.002658850664119568,6.853758924431891e-07,1.0099598953159894,0.0375,7.442379456812662,0.00014386094466503003,-7.42772485378398,720.0
thin_information_strong_gap_belief_state,11,14,-0.0028542890460151755,0.001665257344597037,-0.0028542890460151755,-0.0030538073917735107,-0.002658850664119568,6.397429029580851e-07,1.0143629218508163,0.0375,7.3530308253522065,0.00014274774130286987,-7.435492999095635,720.0
thin_information_strong_gap_belief_state,11,15,-0.0037826563248847607,0.0025797058017398215,-0.0028542890460151755,-0.006081690639606899,-0.002658850664119568,5.435806447253813e-07,0.9916214194651409,0.0,7.395107824668517,0.00014191675560442486,-7.441331367195092,720.0
thin_information_strong_gap_belief_state,11,16,-0.004875531304376887,0.0030494390190646853,-0.0028542890460151755,-0.0015951307297023165,-0.0015951307297023165,6.868149770955637e-07,1.0002670451036952,0.0125,7.527286008820923,0.00014194440112971923,-7.4411365851706694,720.0
thin_information_strong_gap_belief_state,11,17,-0.004305119309965789,0.0029787936760205,-0.0028542890460151755,-0.004674587662343063,-0.0015951307297023165,9.589096816762284e-07,0.9857663762817961,0.0,7.329310163038437,0.00014194217502989346,-7.441152268193489,720.0
thin_information_strong_gap_belief_state,11,18,-0.002601191665220212,0.0009480072919981909,-0.002601191665220212,-0.002615282636186334,-0.0015951307297023165,4.770475979793027e-07,0.9882805500646125,0.0,7.485440012283126,0.00014188679948828794,-7.441542471782833,720.0
thin_information_strong_gap_belief_state,11,19,-0.002449446781767032,0.0014903720371413532,-0.002449446781767032,-0.004125717726235435,-0.0015951307297023165,3.779831082988647e-07,1.0128735772901325,0.0375,7.311585157692986,0.00014148747271041753,-7.4443608436773605,720.0
thin_information_strong_gap_belief_state,11,20,-0.0036564402180700693,0.002326706210690129,-0.002449446781767032,-0.0033325486368186697,-0.0015951307297023165,4.7601912766133416e-07,0.9905428831598695,0.0375,7.363342178875692,0.00014036283942377422,-7.452341244669734,720.0
thin_information_strong_gap_belief_state,11,21,-0.0050206011942506654,0.003032328022541405,-0.002449446781767032,-0.004651722145309938,-0.0015951307297023165,1.0682801358509903e-06,0.9838402269873086,0.0,7.377742866208602,0.00013976076740148424,-7.456639868096813,720.0
thin_information_strong_gap_belief_state,11,22,-0.004227194523591183,0.0034459532184261737,-0.002449446781767032,-0.0032234766501148555,-0.0015951307297023165,8.487379014210342e-07,0.9837918840817373,0.0125,7.428764469603413,0.00013833129661364226,-7.4669205165802754,720.0
thin_information_strong_gap_belief_state,11,23,-0.003620988846357175,0.0022754602834578605,-0.002449446781767032,-0.002198119222225141,-0.0015951307297023165,1.0749080708543046e-06,1.029175663332374,0.1125,6.79284610888638,0.00013777776775214135,-7.470930016263457,720.0
thin_information_strong_gap_belief_state,11,24,-0.004259772883676116,0.0034226192842742495,-0.002449446781767032,-0.0036165970991166863,-0.0015951307297023165,1.510107031615573e-06,1.026225825554904,0.125,7.221182663788412,0.0001374187925280799,-7.473538881921515,720.0
