variant_name,scenario_name,scenario_label,classical_mean_policy_loss,rl_mean_policy_loss,full_information_mean_policy_loss,delta_mean_policy_loss_rl_minus_classical,delta_cumulative_policy_loss_rl_minus_classical,classical_policy_rate_rmse,rl_policy_rate_rmse,classical_regime_accuracy,rl_regime_accuracy,classical_unstable,rl_unstable
thin_information_strong_gap_belief_state,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,0.0001692809838400835,6.0453335847120065e-05,0.00011734877008337343,-0.00010882764799296343,-0.0065296588795778045,0.0024202735401431647,0.0035143153766532985,0.7816666666666666,0.6816666666666666,0,0
