scenario,scenario_label,period,mean_liquid_wealth,median_liquid_wealth,mean_illiquid_wealth,median_illiquid_wealth,mean_total_wealth,median_total_wealth,p10_liquid_wealth,p25_liquid_wealth,p75_liquid_wealth,p90_liquid_wealth,p10_illiquid_wealth,p25_illiquid_wealth,p75_illiquid_wealth,p90_illiquid_wealth,share_low_liquidity,share_wealthy_htm,share_top20_total_wealth,gini_liquid_wealth,gini_total_wealth,mean_mpc,median_mpc
full_macro,Фильтрация: расширенный макронабор,35,1.039315846363472,0.08897052667346173,12.972838834695233,7.125231940055185,14.012154681058707,9.742177228312489,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5937289963435319,0.3577750775016222,0.20350942447158554,0.7721663903524981,0.5338572736816046,0.10725590841489059,0.08501841504708561
full_macro,Фильтрация: расширенный макронабор,36,1.0381524934428026,0.08897052667346173,12.967104099147202,7.125231940055185,14.005256592590005,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5940003077087382,0.357764714839857,0.20335792010299272,0.7723304148632736,0.533886619516051,0.10575087012156092,0.0848252112036287
full_macro,Фильтрация: расширенный макронабор,37,1.0380137703352474,0.08897052667346173,12.958786856483812,7.125231940055185,13.996800626819061,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5938490112488228,0.3575602269459633,0.20316916331748083,0.7722210265075984,0.5338823481682198,0.107439233749937,0.08470162477622119
full_macro,Фильтрация: расширенный макронабор,38,1.0370948481972466,0.08897052667346173,12.95071366214509,7.125231940055185,13.987808510342333,9.741257375562157,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5940222217567501,0.3574816604763419,0.20297128778357235,0.7723081248444619,0.5339012896939472,0.10555266215216895,0.08445198379837825
full_macro,Фильтрация: расширенный макронабор,39,1.037649773753956,0.08897052667346173,12.940934987127648,7.125231940055185,13.978584760881603,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5936006413506466,0.3571856180446782,0.20276493829022266,0.7720403053309888,0.5338742362399742,0.10411639442342818,0.08465076733046897
full_macro,Фильтрация: расширенный макронабор,40,1.0392219381260461,0.08897052667346173,12.935196663995129,7.125231940055185,13.974418602121174,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5929335238220065,0.35690677408177846,0.20266875973748,0.7716332215407056,0.5338209387616184,0.10536647026958108,0.08491289056212387
full_macro,Фильтрация: расширенный макронабор,41,1.0400054120514544,0.08897052667346173,12.934867696605036,7.125231940055185,13.974873108656489,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5927395128706454,0.356896187559544,0.20267962377080212,0.7715034885264798,0.5337970221568303,0.10474932568777577,0.0851919196782902
full_macro,Фильтрация: расширенный макронабор,42,1.0410834940380091,0.08897052667346173,12.937820811722094,7.125231940055185,13.978904305760105,9.749673123706176,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5924873386699426,0.3569132505133075,0.20277095921817534,0.7713578604733653,0.5337679540200111,0.10530599243552023,0.08548258834327933
full_macro,Фильтрация: расширенный макронабор,43,1.0415728055113518,0.08897052667346173,12.943699387435606,7.125231940055185,13.985272192946958,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5925138334222994,0.3570480015500775,0.20291606655561378,0.7713767947841866,0.5337603361732737,0.10870770296512236,0.0853307976898127
full_macro,Фильтрация: расширенный макронабор,44,1.039935894358297,0.08897052667346173,12.950510441956823,7.125231940055185,13.990446336315117,9.74143883580809,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.593201633511864,0.3574222209959865,0.20303985364029403,0.7718880834804817,0.5338169035037931,0.10687855594163446,0.08527618590852916
