scenario,scenario_label,period,full_information_rate,filtered_rate,rate_gap,abs_rate_gap,full_loss,filtered_loss,excess_loss,full_pi,filtered_pi,full_output_gap,filtered_output_gap,full_consumption,filtered_consumption,full_low_liquidity_share,filtered_low_liquidity_share,full_mean_mpc,filtered_mean_mpc
macro_core,"Фильтрация: инфляция, выпуск и ставка",7,0.00031436018128379713,-0.00015881862614761913,-0.00047317880743141626,0.00047317880743141626,2.1585651385743687e-07,4.8049995196258624e-08,-1.6780651866117824e-07,0.00040943624738342527,-0.00013728028890671885,-0.0003087534764617539,-0.00024148567701531842,-0.00035441784253320563,-0.00018408623053778328,0.5939430158786914,0.5942752845842335,0.10786093923778178,0.10826730064034629
macro_core,"Фильтрация: инфляция, выпуск и ставка",8,0.0005087844380125668,-5.397036783997256e-05,-0.0005627548058525394,0.0005627548058525394,1.1252445927136505e-06,4.451394530442067e-07,-6.801051396694438e-07,0.0007982458810144439,0.000161798205865247,-0.0009860609175673662,-0.0009147799033204507,-0.0002675470376990452,-2.9794408154426577e-05,0.5942895472423675,0.5946196047890279,0.10598059914076965,0.10622707317067107
macro_core,"Фильтрация: инфляция, выпуск и ставка",9,0.0007198060071501452,7.313475256638147e-06,-0.000712492531893507,0.000712492531893507,1.3459138232254293e-06,2.9038920695526594e-07,-1.0555246162701633e-06,0.0010192106213064728,0.00027594433416174756,-0.0007808931136966679,-0.0006543029052786808,-0.00034774572341633725,-5.395888635006951e-05,0.5941095959640587,0.5943788693938846,0.10523419175227802,0.1054820598522821
macro_core,"Фильтрация: инфляция, выпуск и ставка",10,0.0009391305980778089,-3.826277197448763e-05,-0.0009773933700522965,0.0009773933700522965,2.0940562716077168e-06,6.546681089725986e-07,-1.4393881626351182e-06,0.0011321180517575226,0.0002654627427505783,-0.0012727606410344317,-0.001080827258601813,-0.0006031830784091197,-0.00025330253605593267,0.5938300164325349,0.5940232730844232,0.10717390949675323,0.10730379091685276
macro_core,"Фильтрация: инфляция, выпуск и ставка",11,0.0012544638170992604,0.0001568695892238161,-0.0010975942278754443,0.0010975942278754443,2.5549484339801426e-06,7.196617301919039e-07,-1.8352867037882387e-06,0.0014161757174568743,0.0004181374898147522,-0.0010434778572779857,-0.001042035448421963,-0.0004917838688088816,-0.00012369564835690294,0.5940071426228608,0.5941012408701314,0.10443787859421488,0.10437546593436854
macro_core,"Фильтрация: инфляция, выпуск и ставка",12,0.0014464643299085058,0.00025849906402622836,-0.0011879652658822776,0.0011879652658822776,2.516759895075539e-06,7.070797492535636e-07,-1.8096801458219753e-06,0.0013491775697043577,0.00023243934370804065,-0.001178674315183148,-0.001142396842820137,-0.0006160804066531744,-0.00024290055492193208,0.593496154265337,0.5934449633306834,0.10491164657042529,0.10479623376295417
macro_core,"Фильтрация: инфляция, выпуск и ставка",13,0.001461770868879639,0.00014546321044231494,-0.001316307658437324,0.001316307658437324,2.8742430986336507e-06,1.0871183368024233e-06,-1.7871247618312275e-06,0.001247468332786236,1.100067553485466e-05,-0.0016236096469425254,-0.0014740138850977136,-0.0006586537888099153,-0.0002733211814226477,0.5933031062918248,0.5931013927899086,0.10542719564701031,0.10523610215493684
macro_core,"Фильтрация: инфляция, выпуск и ставка",14,0.001484245284940993,2.0381467900289488e-05,-0.0014638638170407035,0.0014638638170407035,1.7597908538171996e-06,1.9550888182149964e-07,-1.5642819719957e-06,0.001193394125591393,-0.00016689570462218652,-0.0008192387440206783,-0.0005777065578376206,-0.0007437395601207486,-0.0003451066921354995,0.5933746760214629,0.5930122201806654,0.10714476654086612,0.10674786289848918
macro_core,"Фильтрация: инфляция, выпуск и ставка",15,0.0016366617532075395,-1.8545080733338142e-05,-0.0016552068339408777,0.0016552068339408777,1.7600438135303871e-06,2.908126482348597e-08,-1.7309625487069012e-06,0.0013256552917286293,-0.00015809643771456564,-5.514203573186993e-05,8.956581262986596e-05,-0.0006950114432613397,-0.00031075329234175886,0.5938036289984712,0.5933128686696514,0.10768928322056776,0.10723113721293792
macro_core,"Фильтрация: инфляция, выпуск и ставка",16,0.0017469288279495505,2.659427867930586e-05,-0.0017203345492702448,0.0017203345492702448,2.262607119554717e-06,7.690391192409746e-09,-2.2549167283623072e-06,0.0015030606948481663,-8.622202397824426e-05,7.493631654487132e-05,-1.7565630367033513e-05,-0.0005416531070293606,-0.00019828898683360574,0.5941943679499069,0.5936017199871214,0.10703781360498629,0.10650249889000882
macro_core,"Фильтрация: инфляция, выпуск и ставка",17,0.001841196948216584,3.467792539552376e-05,-0.0018065190228210603,0.0018065190228210603,2.4810732429703237e-06,1.3211444845237816e-08,-2.467861798125086e-06,0.0015730364330976989,-8.762424745355374e-05,0.00011122319176015694,-0.00010516814000660624,-0.00041034151079943904,-0.00012031898791720064,0.5943313818854832,0.5936540127246543,0.10641157811283576,0.1060131524178417
macro_core,"Фильтрация: инфляция, выпуск и ставка",18,0.0018021291333981109,-5.2572376654851085e-05,-0.001854701510052962,0.001854701510052962,2.434679280080381e-06,2.4126067170744205e-08,-2.4105532129096367e-06,0.0015500560853962749,-0.0001533451196924142,0.00025270179064906806,-2.1480720512556672e-05,-0.0002972049479322836,-5.1610999140638825e-05,0.5943265741711296,0.5935968400967407,0.10600671105226792,0.10551200308082845
macro_core,"Фильтрация: инфляция, выпуск и ставка",19,0.0016855344604474389,-8.45703519789302e-05,-0.001770104812426369,0.001770104812426369,2.1670819496403345e-06,7.584681329761464e-08,-2.0912351363427197e-06,0.0014686013948670264,-0.00025266247194982537,0.00013865191485828987,-0.00015464342885862514,-0.0003621683069543469,-0.00016756253842953317,0.5942858358324674,0.5935138868656887,0.10828914449249122,0.10758843739400349
macro_core,"Фильтрация: инфляция, выпуск и ставка",20,0.0016390995193617155,-0.00011855753443632894,-0.0017576570537980445,0.0017576570537980445,3.0989134674107067e-06,5.692279077212659e-08,-3.04199067663858e-06,0.0016513659616592406,-6.47752918740481e-05,0.0008623179435640616,0.0003245587648059711,-0.0001523126629082716,-3.9256421656808094e-05,0.5946713426064969,0.5938917709214151,0.10675652986239226,0.10652723981872973
macro_core,"Фильтрация: инфляция, выпуск и ставка",21,0.0016463070397828763,-2.9503286887644278e-05,-0.0016758103266705205,0.0016758103266705205,3.026744971975566e-06,6.400453477205281e-10,-3.0261049266278454e-06,0.001687572599823145,5.776207445441028e-06,0.0005980653724872997,-2.050111338169902e-05,-8.815312005483467e-05,-1.4762495358922045e-05,0.5946163501679749,0.5939536306279299,0.10608687527349614,0.10590541721880202
macro_core,"Фильтрация: инфляция, выпуск и ставка",22,0.0016098544205119338,3.4645320640369356e-05,-0.0015752090998715645,0.0015752090998715645,2.9473172223835943e-06,6.413498898304913e-09,-2.9409037234852895e-06,0.0016761369895427834,4.927489625792199e-05,0.000525005857105354,-8.694517013252412e-05,-0.00013705305194366968,-9.584158516340313e-05,0.5944237295439264,0.5938924386695502,0.10680671270668161,0.1067328155683366
macro_core,"Фильтрация: инфляция, выпуск и ставка",23,0.0016597990157703726,0.00012961503934608168,-0.0015301839764242909,0.0015301839764242909,3.010843136585368e-06,1.2349357088724203e-07,-2.8873495656981262e-06,0.0017296489624448097,0.00016861139198202384,0.00019510448569515226,-0.000435000705763966,-0.0001196337745704712,-0.00010286219371280492,0.594426611655628,0.5940422204338897,0.1066578441692128,0.10680864883403215
macro_core,"Фильтрация: инфляция, выпуск и ставка",24,0.001753803462404351,0.0002625896974154216,-0.0014912137649889295,0.0014912137649889295,3.144297907601313e-06,3.057170348473392e-07,-2.838580872753974e-06,0.0017730674307733893,0.0002888662827526807,-1.3262860371510143e-05,-0.0006654159489395406,-0.00011392281755007172,-0.00011039605050078283,0.5943260036592891,0.5941365369721712,0.10669608824066354,0.10693430249844378
macro_core,"Фильтрация: инфляция, выпуск и ставка",25,0.0018270969517770407,0.0004052081587358435,-0.0014218887930411972,0.0014218887930411972,3.2262016402888477e-06,6.93778027910923e-07,-2.5324236123779247e-06,0.0017763481391002605,0.00038100124754784676,-0.00037555381032461366,-0.0010465171532301198,4.2633042615092265e-06,-1.0671928758809734e-05,0.5941595692893396,0.5941571214403869,0.10533102391877949,0.10563483963579018
macro_core,"Фильтрация: инфляция, выпуск и ставка",26,0.0016890860507326306,0.0003470621208539006,-0.00134202392987873,0.00134202392987873,2.520269545404744e-06,1.322025555757995e-07,-2.388066989828944e-06,0.0015793630587946834,0.00028609667731988215,0.00022329139472487824,-0.00031680340502038273,7.008137181352403e-06,-1.9963738878137072e-05,0.5936572841730445,0.5938217380365567,0.10581118498544476,0.10604183637376065
macro_core,"Фильтрация: инфляция, выпуск и ставка",27,0.0014910247777805046,0.00024094566313892445,-0.0012500791146415802,0.0012500791146415802,1.7765935197640836e-06,3.3488315321108225e-08,-1.7431052044429755e-06,0.0013221711711951768,0.00013104170535303516,0.00023019774296151319,-0.0001775012768933104,0.00013319700150604685,8.881591408194112e-05,0.5933699986168982,0.5936454024047029,0.10498820087677382,0.10511015868527053
macro_core,"Фильтрация: инфляция, выпуск и ставка",28,0.0012535688080316037,0.00013428003159729053,-0.001119288776434313,0.001119288776434313,1.222658390576589e-06,1.4442028512380995e-07,-1.078238105452779e-06,0.0009670430090882533,-0.00012347637436329158,0.0007545421688304188,0.0005071587369853692,0.00010666400899006501,4.340209090936131e-05,0.5929923446212864,0.5933286334911693,0.10652554400465107,0.10645282555989724
macro_core,"Фильтрация: инфляция, выпуск и ставка",29,0.0010539919797130299,-2.1605510575981607e-05,-0.0010755974902890114,0.0010755974902890114,1.1038384378295135e-06,3.7233311226204474e-07,-7.315053255674687e-07,0.0007723753657674373,-0.0002239160621219472,0.0010052693038833382,0.0008012236819676666,0.00021591850345792363,0.00011891750373405063,0.593091984285429,0.5934388776084498,0.10691164927164648,0.10688601645537607
macro_core,"Фильтрация: инфляция, выпуск и ставка",30,0.0007994736038041202,-0.00010860655679843792,-0.0009080801606025581,0.0009080801606025581,9.61637103416533e-07,3.5593525401465016e-07,-6.057018494018828e-07,0.0006490602599024982,-0.00025348737327657197,0.0010364544391801012,0.0007632836255309083,0.00039213954691952324,0.00025926414969357214,0.5932169854206124,0.593594653595127,0.106249918228333,0.10608711633566964
macro_core,"Фильтрация: инфляция, выпуск и ставка",31,0.0005709095347337137,-0.00017353205147403104,-0.0007444415862077447,0.0007444415862077447,9.488227929023398e-07,4.99843388343808e-07,-4.489794045585317e-07,0.000498967323566474,-0.0003025021799047673,0.0011808829969406354,0.0009034656092001825,0.0004464093245238887,0.00027334555015101625,0.5931347728747,0.5935283820320293,0.10661195347793101,0.10658847449443633
macro_core,"Фильтрация: инфляция, выпуск и ставка",32,0.0003687430648906871,-0.000240822581054384,-0.0006095656459450711,0.0006095656459450711,8.67329040986143e-07,4.4275879333242834e-07,-4.2457024765371466e-07,0.0004525009077171743,-0.00024986313271119323,0.0011493723551789792,0.0008718954151452074,0.0005740738211280627,0.00038175709900234445,0.5931556531433845,0.5936096670516103,0.10530835496222504,0.10545444239028415
macro_core,"Фильтрация: инфляция, выпуск и ставка",33,0.00017971115042543533,-0.0003266937220038986,-0.0005064048724293339,0.0005064048724293339,8.74933533903395e-07,5.738352774611446e-07,-3.010982564422504e-07,0.0003561885862589257,-0.000252923004524928,0.0012217009222292852,0.0010094518696805999,0.0004603816834494179,0.0002749479397584631,0.5929122541415709,0.593458612972228,0.10642692036536736,0.10661526736923808
macro_core,"Фильтрация: инфляция, выпуск и ставка",34,0.00019236860705903132,-0.0002520332771270584,-0.00044440188418608977,0.00044440188418608977,6.454062742558273e-07,2.646764921836248e-07,-3.807297820722025e-07,0.0004668332748502526,-6.1006243384282385e-05,0.0009246242017035833,0.0007220471194462341,0.00042841234265122985,0.000255825442714408,0.5930413697104043,0.5936634118450524,0.10586252183852712,0.10611197492925095
macro_core,"Фильтрация: инфляция, выпуск и ставка",35,0.0002347839422232936,-8.571392105172092e-05,-0.0003204978632750145,0.0003204978632750145,5.364377737437746e-07,8.972197042790818e-08,-4.4671580331586646e-07,0.0006209753776820633,0.00016586737724597303,0.0005490672108650063,0.0003487889825759538,0.00023245311395181378,7.843765690440652e-05,0.5930350055120457,0.5937421840793792,0.10706063907575959,0.10727335307895303
macro_core,"Фильтрация: инфляция, выпуск и ставка",36,0.00039856274257366536,0.0001478788014821785,-0.0002506839410914869,0.0002506839410914869,9.213440044169941e-07,4.17074706536281e-07,-5.042692978807132e-07,0.0009300481962131761,0.0005398554734418376,-0.0003317022229814004,-0.0004957872453585921,0.00020791666454245128,7.412446582744092e-05,0.5932661902905522,0.5940087467374725,0.10537368507237471,0.10577861523575177
macro_core,"Фильтрация: инфляция, выпуск и ставка",37,0.0006426983431119068,0.0003402109985629969,-0.00030248734454890985,0.00030248734454890985,1.7026424480308354e-06,1.1323801273062492e-06,-5.702623207245863e-07,0.0010978237572464473,0.0007620346295650033,-0.000994429823047982,-0.001048650339196322,-9.488710610605633e-05,-0.00018580339774787458,0.5930155184057377,0.5938511142499286,0.10695276546156178,0.10739341378741027
macro_core,"Фильтрация: инфляция, выпуск и ставка",38,0.000936287983419588,0.0006619171183173009,-0.00027437086510228713,0.00027437086510228713,2.203793781102051e-06,1.5160926556145708e-06,-6.877011254874803e-07,0.0013940542852117536,0.0011009747864567144,-0.0007156768644297484,-0.0007730102636146485,-0.00012756960199045153,-0.00018562368787700123,0.5931118741965037,0.5940087650502852,0.10530081957405123,0.10554401887660568
macro_core,"Фильтрация: инфляция, выпуск и ставка",39,0.0011163206838126487,0.0008345949106181344,-0.0002817257731945143,0.0002817257731945143,3.0478453023700535e-06,2.434823274345101e-06,-6.130220280249525e-07,0.0013805102208990006,0.0011305782555714955,-0.0015102425260221652,-0.0015199507895825581,-0.0001762020983754331,-0.0002223743511463594,0.5926770617092191,0.5935799795279321,0.10386820875862557,0.10408650095219761
macro_core,"Фильтрация: инфляция, выпуск и ставка",40,0.0011079969004627662,0.0008810155186983802,-0.00022698138176438596,0.00022698138176438596,3.5013976094803373e-06,3.040125104878082e-06,-4.612725046022552e-07,0.0010863726304727655,0.000879091797346831,-0.0021546176704796416,-0.0021294200962106435,-0.0003572885382018276,-0.00039786939947583644,0.5920035752848216,0.5929034320614692,0.10523905161445529,0.1052989482755522
macro_core,"Фильтрация: инфляция, выпуск и ставка",41,0.0010129430604108622,0.0007809369235184732,-0.000232006136892389,0.000232006136892389,2.4451831623230757e-06,2.1159354908126177e-06,-3.2924767151045804e-07,0.0008290971007068567,0.0006665328960559901,-0.0018747423280531805,-0.0018282060075534012,-0.00029845972744568794,-0.0003487539987393484,0.5918318009945507,0.5926967591358911,0.1046172148682202,0.10470792645874004
macro_core,"Фильтрация: инфляция, выпуск и ставка",42,0.0007395979678744161,0.0005747436712445022,-0.00016485429662991386,0.00016485429662991386,7.39291301103878e-07,6.370359385818467e-07,-1.022553625220313e-07,0.0004414770528685101,0.0003260341482430441,-0.0010398590634443927,-0.0010282138784291073,-0.0002892007918114947,-0.000353369174909246,0.5915959823543285,0.5924429550411598,0.10530771044959139,0.10527124243200166
macro_core,"Фильтрация: инфляция, выпуск и ставка",43,0.0004108077337726635,0.00038858720140509586,-2.222053236756766e-05,2.222053236756766e-05,6.366170725262542e-07,6.678810545595844e-07,3.126398203333013e-08,8.922361837619011e-05,2.6743370592888165e-05,-0.0011164686001389201,-0.001153631774116648,-0.00039544905839361544,-0.000485350704485632,0.5916587987276006,0.5924713338844761,0.10864489582165407,0.10864378001827943
macro_core,"Фильтрация: инфляция, выпуск и ставка",44,0.0003271266269007343,0.0003454662539601209,1.8339627059386595e-05,1.8339627059386595e-05,3.82054470033101e-07,4.0106654013279023e-07,1.9012070099689214e-08,0.00017525707507545747,0.00016774051591788149,-0.0008378416333493233,-0.0008635238139703683,-0.0001056181256114952,-0.0002087553454442892,0.5923658656908277,0.5931594179756329,0.10663095481064663,0.10688240196985174
macro_core,"Фильтрация: инфляция, выпуск и ставка",45,0.00014688716702987442,0.00030589159597434467,0.00015900442894447025,0.00015900442894447025,3.208357145936784e-07,3.4126877207836254e-07,2.0433057484684167e-08,0.00010417571420902746,0.0001443464204227453,-0.0007853137233208018,-0.0008004430964306808,2.1404430124660756e-05,-6.897709197495328e-05,0.5924432863410144,0.5932828336290482,0.10576953079430691,0.10597824058679442
macro_core,"Фильтрация: инфляция, выпуск и ставка",46,4.714631822488737e-06,0.0001485864146229155,0.00014387178280042678,0.00014387178280042678,6.093999310768986e-07,5.159136309588461e-07,-9.348630011805257e-08,-5.288347032973061e-05,2.509707444633403e-05,-0.0011005386119118388,-0.0010139492312823961,3.378755327043681e-05,-3.412020350512801e-05,0.592317009841306,0.5931768577336851,0.10592830014005282,0.10638039935397313
macro_core,"Фильтрация: инфляция, выпуск и ставка",47,-8.767625337459766e-05,8.380720173634678e-05,0.00017148345511094443,0.00017148345511094443,1.2553946628762933e-07,4.986213574885604e-08,-7.567733053877328e-08,-0.00011631024686917506,-2.0257925850481706e-05,-0.0004724078512842178,-0.0003138213978299831,1.837915738323037e-05,-2.9351043918657282e-06,0.5923140945578971,0.5932201113639813,0.10633970016850453,0.10664767471085572
macro_core,"Фильтрация: инфляция, выпуск и ставка",48,-0.00018082001717981662,-8.294884069838848e-06,0.00017252513310997777,0.00017252513310997777,7.757937208561392e-08,6.160514086427739e-09,-7.141885799918617e-08,-0.00011035006525782857,-1.1802561449315132e-05,-0.0003604676050532607,-0.00010580239996493823,5.901168774313792e-05,7.660431893230513e-05,0.5924288256025254,0.5933165589978735,0.10581006252637186,0.10612118232808544
macro_core,"Фильтрация: инфляция, выпуск и ставка",49,-0.0001263756784197759,-7.908982114240939e-05,4.7285857277366505e-05,4.7285857277366505e-05,7.198686227675302e-08,3.024257537625165e-09,-6.896260473912786e-08,-0.0001325354425215779,-4.728708864940655e-05,-0.00032946322845262,3.27900176557705e-05,5.909368833523221e-05,0.00012012847246833935,0.5924123476451391,0.5932631075922872,0.1051887020934006,0.10549067980184486
macro_core,"Фильтрация: инфляция, выпуск и ставка",50,-7.802390224174384e-05,-0.0001453374423151962,-6.731354007345237e-05,6.731354007345237e-05,1.6408749771182016e-07,2.3743424548488812e-08,-1.4034407316333135e-07,-0.00017157730141560373,-0.00011140539487729363,-0.0005187134712686392,-0.00014908269634783533,-5.955109244626389e-05,3.2911459768913964e-05,0.5923378619123875,0.5931313306744107,0.10639692351422936,0.10641938752885799
macro_core,"Фильтрация: инфляция, выпуск и ставка",51,-7.103348967013953e-05,-0.00011132378422049432,-4.029029455035479e-05,4.029029455035479e-05,4.124844016206007e-08,4.298156777351313e-10,-4.081862448432494e-08,-5.586650880255903e-05,-1.835202373653279e-05,-0.00027613377215718327,8.387187330649581e-06,-0.00011384369818778772,-2.947008974574228e-05,0.5926126259576464,0.5932938939733514,0.10727902614755135,0.10706032656826922
macro_core,"Фильтрация: инфляция, выпуск и ставка",52,9.135104445610516e-06,1.3321318124736704e-05,4.1862136791261884e-06,4.1862136791261884e-06,2.0904304418481746e-07,1.0125098017495215e-07,-1.0779206400986531e-07,0.00013621732307823628,0.00016216431068858802,-0.0006167114964131803,-0.000385167227154426,-1.803593732496722e-05,3.7518344102593915e-05,0.5929560723809884,0.5935181879461617,0.10570603250874984,0.10559502062368645
macro_core,"Фильтрация: инфляция, выпуск и ставка",53,0.00010646905953991067,0.00010913506252770054,2.6660029877898704e-06,2.6660029877898704e-06,3.273196062939934e-07,1.847122241676907e-07,-1.4260738212630268e-07,0.00017072136051394092,0.00019038471705221937,-0.000771621835379932,-0.0005440714475136721,-0.00010316979791968883,-5.994145539400808e-05,0.5928729607853889,0.5933483207633079,0.1060471256262533,0.10606340810265667
macro_core,"Фильтрация: инфляция, выпуск и ставка",54,0.0001635079041016604,0.00025522544072315766,9.171753662149727e-05,9.171753662149727e-05,7.806566663084716e-07,5.34477558287883e-07,-2.461791080205886e-07,0.00022501294771345352,0.0002374521328138675,-0.001208191349232668,-0.0009767567998022475,-0.00017962251681935548,-0.00013379571993576977,0.5929196013509407,0.5933453572700768,0.1067309709777537,0.10672653548672176
macro_core,"Фильтрация: инфляция, выпуск и ставка",55,0.0002714274581764301,0.0002342259602873739,-3.720149788905618e-05,3.720149788905618e-05,1.401461786739915e-06,9.234182992038596e-07,-4.780434875360554e-07,0.00032935783547589887,0.00033191446365493594,-0.0016077331068575784,-0.0012753266554977882,-0.00011162731802860648,-5.2170008891572195e-05,0.593083760462237,0.5934549311367994,0.1054061853654325,0.10563542140435339
macro_core,"Фильтрация: инфляция, выпуск и ставка",56,0.00033574064671434956,0.0003028717476093097,-3.286889910503985e-05,3.286889910503985e-05,5.555097929548414e-07,2.814826799376137e-07,-2.740271130172277e-07,0.0002835254795662287,0.0002671894127228332,-0.0009745935420272245,-0.0006478532016754857,-0.0002021595740561155,-0.00011759798200261518,0.5928936502520189,0.5932493722770715,0.10625399647479136,0.10616648636985537
macro_core,"Фильтрация: инфляция, выпуск и ставка",57,0.00039388726967411766,0.00028524677881179025,-0.00010864049086232742,0.00010864049086232742,6.458134137222884e-07,3.2543591495445397e-07,-3.203774987678344e-07,0.0002507170595182364,0.00022025591344267836,-0.00107961596718531,-0.0007441877660533391,-0.00010661515157150969,-2.7948374120456698e-05,0.5929563371894195,0.5932216882193722,0.10509994642121195,0.10508195554979093
macro_core,"Фильтрация: инфляция, выпуск и ставка",58,0.0004426377109520938,0.00020307350842742477,-0.00023956420252466904,0.00023956420252466904,2.2565465952178593e-07,7.363281775013658e-08,-1.5202184177164936e-07,7.101295392099697e-05,3.288788280444231e-05,-0.0006640677519966776,-0.0003800357419940781,-0.0001865762875624677,-0.00011846255059910771,0.5927720396195297,0.5929773809931508,0.10679809615998151,0.10665860062546803
macro_core,"Фильтрация: инфляция, выпуск и ставка",59,0.0004123719470585834,8.262799939871233e-05,-0.00032974394765987106,0.00032974394765987106,3.792778263997377e-08,1.6883018488418797e-08,-2.104476415155497e-08,3.8444576590443414e-05,7.638507049818474e-06,-0.0002698295623075886,-0.00017943977076562145,-7.737898859283554e-05,-5.305891982831934e-05,0.5930418441905105,0.5931896797143882,0.10714344900442538,0.1067116884908422
full_macro,Фильтрация: расширенный макронабор,0,0.000943542004025983,0.0007382233564144788,-0.00020531864761150426,0.00020531864761150426,1.6819715864523355e-06,2.402680968677357e-06,7.207093822250214e-07,2.5150710273725223e-05,-0.000366558821931504,-0.0018093233279637966,-0.0021171050576406225,-0.0009493685089320136,-0.0010395146981999615,0.5933819694104535,0.5933819694104535,0.10664361413368642,0.10774757844285629
full_macro,Фильтрация: расширенный макронабор,1,0.0007404407076501597,0.0003766804877291701,-0.0003637602199209896,0.0003637602199209896,7.592388552081991e-07,9.489872009967966e-07,1.8974834578859751e-07,0.00023641149020401785,-0.00015690743548646524,-0.0011843022888420318,-0.0013548664844854619,-0.0007882949959067131,-0.0007649926096372495,0.5938106057544731,0.5940585317418178,0.10855971614441262,0.1091249266873219
full_macro,Фильтрация: расширенный макронабор,2,0.0006456835946382272,0.00021065429073134707,-0.0004350293039068801,0.0004350293039068801,3.417919219110215e-07,3.3950741033646274e-07,-2.28451157455875e-09,0.00034149829799532544,-6.404883152118416e-05,-0.0006704056814407222,-0.0008173456094122677,-0.0005582457045921752,-0.0004811175844919857,0.5943193159741944,0.5946394960834543,0.10832887845943137,0.10854469171069756
full_macro,Фильтрация: расширенный макронабор,3,0.0005652903129791375,0.00010145068862094768,-0.0004638396243581898,0.0004638396243581898,7.175148192862394e-07,7.265945389934117e-07,9.079719707172309e-09,0.00045678087217560816,3.943765045692731e-05,-0.0010085067179884666,-0.0012036967553201716,-0.0002820362747785188,-0.00019739726068124241,0.5945714259532231,0.5948968143581849,0.10646901999315068,0.10660610663079802
full_macro,Фильтрация: расширенный макронабор,4,0.00047128859952281474,9.674254685812793e-06,-0.00046161434483700195,0.00046161434483700195,6.435230459896212e-07,7.160012505742428e-07,7.247820458462158e-08,0.0004124350134357631,-1.2794278850955874e-05,-0.000972603299989494,-0.0011961742442567758,-0.000169500712741244,-8.831713610846226e-05,0.5943406881900902,0.5946694562759228,0.10564850862764247,0.10575636829091993
full_macro,Фильтрация: расширенный макронабор,5,0.0003368730550586163,-2.884805642314586e-05,-0.0003657211114817622,0.0003657211114817622,1.8776140149884545e-07,2.169048263574774e-07,2.914342485863194e-08,0.00032076529730607135,-0.00011451916306370621,-0.00040979909373572987,-0.0006383039859283457,-0.00012825636742619384,-4.884239618230257e-05,0.5940176521062501,0.5943485936973266,0.10522912489772172,0.10532033259479939
