scenario,scenario_label,period,true_rstar_gap,true_productivity_gap,true_fiscal_gap,true_inflation_gap,true_output_gap,true_low_liquidity_gap,true_mean_mpc_gap
macro_core,"Фильтрация: инфляция, выпуск и ставка",54,0.00011010303849631342,-0.0001277270780154227,-0.00055170580810846,0.0011135422397024562,0.010101773550529838,-0.000698899707532653,-0.003021169344101148
macro_core,"Фильтрация: инфляция, выпуск и ставка",55,0.0002301696361609076,-0.0006294239734368934,-0.0008118300317487904,0.0011574065234254748,0.010561060949736238,-0.0007003012910204228,-0.0031011655158981752
macro_core,"Фильтрация: инфляция, выпуск и ставка",56,0.00018234072670688834,-0.0003736196284123331,-0.00010084487286914529,0.0012635420248782098,0.01166249250129412,-0.0007243682114296728,-0.0036719265637987905
macro_core,"Фильтрация: инфляция, выпуск и ставка",57,0.00028843912986772067,-0.0007278739413181384,-0.000248078057596868,0.0012673060106907698,0.011600243549042667,-0.0007752720918306359,-0.0035173394362589265
macro_core,"Фильтрация: инфляция, выпуск и ставка",58,0.000532877778718793,-9.626579909598941e-05,-7.156651559327692e-05,0.0013343516009435487,0.01227203395463664,-0.0007810988597584408,-0.0037964641211625494
macro_core,"Фильтрация: инфляция, выпуск и ставка",59,0.0003178136617098434,1.9360317025744663e-05,-6.192321308387415e-05,0.001272643621462317,0.011538763482060229,-0.0008130638411747304,-0.00348978474792977
full_macro,Фильтрация: расширенный макронабор,0,2.4603067149651487e-07,0.00010156930519480452,3.12572700191676e-05,0.0,0.0,0.0,0.0
full_macro,Фильтрация: расширенный макронабор,1,5.995823357246602e-05,-0.00015039834411336394,-0.00018497983448627857,0.0002444442599135261,0.002405353794046292,6.083318293730011e-05,0.00030186661242999384
full_macro,Фильтрация: расширенный макронабор,2,-3.863072535847405e-06,-5.6684469677775745e-05,-0.0001709993224975879,0.0003505465266451937,0.0033607756222313405,-1.288341211764015e-05,-0.0008062143812392212
full_macro,Фильтрация: расширенный макронабор,3,-0.00018140197940692517,-0.0006389448396672905,-0.0008189107282657807,0.000379554079597923,0.003542023186681339,-0.00014185257009137925,-0.0010170051898011024
full_macro,Фильтрация: расширенный макронабор,4,-0.00024512583953023093,-0.000800806669985169,-0.000969230124469117,0.0005432178815321308,0.005208518521379508,-0.0002270251129690009,-0.001719234328321877
full_macro,Фильтрация: расширенный макронабор,5,-0.00040668627459998876,-0.0007387433223903835,-0.0005514671574123179,0.0007315853222231387,0.007025963399744837,-0.00034821798951453,-0.002334712334292584
full_macro,Фильтрация: расширенный макронабор,6,-0.00033365461289050274,-0.00014161272186210297,-0.0011310254748263732,0.0008768170078377455,0.008324311043882305,-0.00046557505029176004,-0.002636275191979561
full_macro,Фильтрация: расширенный макронабор,7,-1.5563371846020568e-05,0.00045932082623738356,-0.000495404849860054,0.0009913490721903395,0.009283078220709456,-0.0005790668078780927,-0.0028261605755663844
full_macro,Фильтрация: расширенный макронабор,8,-0.00011167016977938342,-0.00029430723525222064,-0.0009579171612829058,0.0009255028883649593,0.008402412802053366,-0.0006381479569435115,-0.0024727331851353176
full_macro,Фильтрация: расширенный макронабор,9,-0.000219014624276464,-0.0006327669711953013,-0.00040568353696554044,0.0010268033618200504,0.009471183403863296,-0.0006234294930285858,-0.002921363053105573
full_macro,Фильтрация: расширенный макронабор,10,-8.819402059795475e-05,-0.00018276186566953018,-0.0005799024373836418,0.0010970600897849887,0.010153323503863425,-0.0006611698913620291,-0.0032400033145044823
full_macro,Фильтрация: расширенный макронабор,11,-3.587515876249384e-06,-0.0011424193846228713,-0.00013328482664868777,0.0010878045842368255,0.00996904707945353,-0.0007222875644695616,-0.0032066759458892926
full_macro,Фильтрация: расширенный макронабор,12,1.8033461304767736e-05,-0.0011455204401744805,-4.74664559994015e-05,0.001220243877434845,0.011342823971998168,-0.0007008944993726501,-0.0035758912941994815
full_macro,Фильтрация: расширенный макронабор,13,-0.00017076516683258838,-0.000965059814974629,-0.0005711187483016021,0.001353509035053823,0.012607884651071483,-0.000744617309357107,-0.003901997757323009
full_macro,Фильтрация: расширенный макронабор,14,-0.00015100075630035482,-0.0001435403633362934,3.74189385343377e-05,0.0014983895715029074,0.013957182568225363,-0.0008388683732736942,-0.004355972079294959
full_macro,Фильтрация: расширенный макронабор,15,1.0709996036355955e-05,0.0002298696596163431,0.0005307907614069505,0.001444559635621426,0.01319403292953034,-0.0009268491428557478,-0.003974538167837235
full_macro,Фильтрация: расширенный макронабор,16,-0.00025973941282611383,2.0289017581975584e-05,0.0003485218158847928,0.0012905620347346558,0.011550669894691558,-0.0008997277224035962,-0.003351645938066097
full_macro,Фильтрация: расширенный макронабор,17,-0.0003123016531102404,-0.0001680567329843991,0.00014809457585904283,0.0012128087603683487,0.01086422639387676,-0.0008189065710359145,-0.003128571217877492
full_macro,Фильтрация: расширенный макронабор,18,-0.0006457009531038731,-0.00025954308664648176,4.771276501160726e-05,0.0011932809259911049,0.010774276190500346,-0.0007631106252824695,-0.003129939325831884
full_macro,Фильтрация: расширенный макронабор,19,-0.0008067533580952874,0.0005541302309108947,-0.0003079043774644361,0.0011908072539378596,0.010821412612258349,-0.0007562828099363321,-0.0032260427712825696
full_macro,Фильтрация: расширенный макронабор,20,-0.0010540873619393407,0.00022929171344228215,0.00016897230168981596,0.0011217439945844724,0.01008877225301023,-0.0007807135342171344,-0.002831861484370008
full_macro,Фильтрация: расширенный макронабор,21,-0.0009429924838633758,3.1593176571461046e-05,-7.173156492269423e-05,0.001042656171163463,0.009353313357523211,-0.0007422969736782668,-0.0027115447204267033
full_macro,Фильтрация: расширенный макронабор,22,-0.00105503290757261,0.00020156907489980152,-6.812873988797276e-05,0.0010393707333818455,0.009409375852506193,-0.0006982853205614126,-0.002694391356214307
full_macro,Фильтрация: расширенный макронабор,23,-0.0008425250996723782,0.00010087003737661366,-0.0003253438590426462,0.0010148534293752402,0.00918318592078916,-0.0006878514083009761,-0.0025978899469050894
full_macro,Фильтрация: расширенный макронабор,24,-0.0006847961173966764,-1.7946084081570354e-05,-0.0004468662862319214,0.0010265839509524797,0.009334579218203042,-0.0006728267436632466,-0.002685171701678963
full_macro,Фильтрация: расширенный макронабор,25,-0.0006194628887131658,-0.0005713904388407844,-0.0007600102034402546,0.0010634074375964002,0.009718784058518526,-0.0006740572161238757,-0.0028340497926647454
full_macro,Фильтрация: расширенный макронабор,26,-0.0010298953975702936,-0.0004628730850919016,-9.203288260814074e-05,0.001219642767192408,0.011327159271600877,-0.0006924897812431387,-0.003400235261660512
full_macro,Фильтрация: расширенный макронабор,27,-0.0009831496671040768,-0.0005920890795607309,-0.00011835366844780313,0.0012572003059161479,0.011607083215703631,-0.0007771512403466932,-0.0035677971667875843
full_macro,Фильтрация: расширенный макронабор,28,-0.0008453774061186797,0.00010939262444652659,0.0002552249986416209,0.0013037296780594382,0.012029346879443398,-0.0008245600436355615,-0.003748424666422078
full_macro,Фильтрация: расширенный макронабор,29,-0.0006959089980002163,0.00041405835090780317,0.00018332110796877554,0.0012120130341272512,0.010981126362911665,-0.0008532761330217761,-0.0032531339172565
full_macro,Фильтрация: расширенный макронабор,30,-0.0008975498014012626,0.00031917487422127646,-0.00011471645911787008,0.00108247715265741,0.009664053874094691,-0.0008085950155801788,-0.002808528405933269
full_macro,Фильтрация: расширенный макронабор,31,-0.0008584679863978592,0.0005895304110106931,-0.00019464136238329732,0.0010095444925359556,0.009030371284846553,-0.0007453612261805687,-0.0026377421375683254
full_macro,Фильтрация: расширенный макронабор,32,-0.0009254016040495083,0.00030168955295197984,-0.000332329821344323,0.0009082222139501185,0.008068655125355758,-0.000699605176078366,-0.002306497366481724
full_macro,Фильтрация: расширенный макронабор,33,-0.0009483588113272019,0.0007674148215750573,-0.00022984519022630628,0.000862717736206502,0.007729479719733066,-0.0006432186430093195,-0.0022913647542507714
full_macro,Фильтрация: расширенный макронабор,34,-0.0005939252649509059,0.0006112320769242326,-0.0002922350270453489,0.0007284489729682272,0.006405979678345821,-0.0006181619854029002,-0.001855361176036207
full_macro,Фильтрация: расширенный макронабор,35,-0.0006663434102746493,0.000780676838629593,-0.00030953711951137364,0.000629791053487964,0.005514882144368359,-0.0005364033204460935,-0.0015912774089900472
full_macro,Фильтрация: расширенный макронабор,36,-0.000572896239722556,-2.090515175806921e-05,-0.0006991771231055313,0.0005222029533165632,0.004516756564764869,-0.0004706899417781487,-0.0012335049787517577
full_macro,Фильтрация: расширенный макронабор,37,-0.0003100838302875378,0.00015661590303275952,-0.0007718200608412642,0.000586617146256569,0.005343285219133699,-0.00039765861627198804,-0.001609091845450467
full_macro,Фильтрация: расширенный макронабор,38,-0.0003802913422930675,-0.0007188093362570632,3.864609949126563e-05,0.0005957899693739725,0.005438647296834579,-0.0004171757611764932,-0.0017293693306401864
full_macro,Фильтрация: расширенный макронабор,39,-0.0003455880308659393,-0.0015927119414756168,-0.0002078793560442151,0.0006696182334870167,0.006235695122807003,-0.00039902971965113135,-0.0020077768697852557
full_macro,Фильтрация: расширенный макронабор,40,-0.00027165699758615225,-0.001426407992036212,-0.000514448374899173,0.0008887547838759869,0.008498196601602663,-0.0004278689301009704,-0.0028791140934455606
full_macro,Фильтрация: расширенный макронабор,41,-0.00021815209309721702,-0.0015910901974282672,-0.00024204964602816032,0.0011010439681255829,0.010502523707829586,-0.0005569068027509044,-0.003481850948393438
full_macro,Фильтрация: расширенный макронабор,42,-0.00043044044441617317,-0.0011908457600865025,0.00032311051762507403,0.0012898539910863652,0.012228030759446956,-0.0006822226141886975,-0.004048745694880642
full_macro,Фильтрация: расширенный макронабор,43,-0.00035064633167834557,0.00016970170517382262,-0.00028273114353087104,0.0013544321473396301,0.012650240498073558,-0.0008007457214082316,-0.004075902245943269
full_macro,Фильтрация: расширенный макронабор,44,-2.6284697578286213e-05,-0.00028010022656698276,-0.00027089444735955444,0.001281223459669538,0.011679616059391851,-0.0008840937395282645,-0.003546727728086042
full_macro,Фильтрация: расширенный макронабор,45,-0.00033177092856723976,-0.0005360519744755392,-0.00041084450702890584,0.0012853474376336462,0.011717755568081922,-0.0008397966148478348,-0.0035691581030421814
full_macro,Фильтрация: расширенный макронабор,46,-0.00011012875167783413,-0.0003261396065480819,-0.0009039479709348249,0.0013500772318045026,0.012399861610660999,-0.0008365374296239294,-0.003813717652699264
full_macro,Фильтрация: расширенный макронабор,47,-6.973863378684275e-05,-1.4405039532287378e-05,-0.00037553923141394035,0.0014110704159222254,0.01297185753010062,-0.0008807424783253437,-0.004040123211175912
full_macro,Фильтрация: расширенный макронабор,48,-0.00018757191754026063,-9.9727064578709e-05,-0.0002710828334839538,0.0013761545314568808,0.012522109245281614,-0.0009096251369472677,-0.003787679313925257
full_macro,Фильтрация: расширенный макронабор,49,0.00024064717935926307,-0.00018274681678957544,-0.00016475333793635578,0.0013372541657828286,0.012129643265612573,-0.0008958666908458957,-0.0037128152897312095
full_macro,Фильтрация: расширенный макронабор,50,0.00035700204487231597,0.00020503402412861175,-0.0003786363519114052,0.0012851541203301863,0.01162448446769686,-0.000860672708523469,-0.003595907480978483
full_macro,Фильтрация: расширенный макронабор,51,6.359395772042388e-05,0.0004239810378198386,-0.0001058709892890628,0.0011920874805848097,0.010695359663553483,-0.0008356488560226585,-0.0032789075284699793
full_macro,Фильтрация: расширенный макронабор,52,6.895810981665299e-05,-0.00017765308578097347,-0.0002628637648229063,0.0010618799696571974,0.009426870564951324,-0.0007842085043532869,-0.002792281403978441
full_macro,Фильтрация: расширенный макронабор,53,0.0001739523100781921,-0.00018171312793269968,-0.00023402075834990066,0.0010629619461191286,0.009592651140277872,-0.0006976168368276674,-0.002881465368432729
full_macro,Фильтрация: расширенный макронабор,54,0.00011010303849631342,-0.0001277270780154227,-0.00055170580810846,0.0010615957317457049,0.009628520062845664,-0.0006714954514575991,-0.0028934761302513248
full_macro,Фильтрация: расширенный макронабор,55,0.0002301696361609076,-0.0006294239734368934,-0.0008118300317487904,0.0011065412744704379,0.010100176563127602,-0.0006707320655922235,-0.002968914405628813
full_macro,Фильтрация: расширенный макронабор,56,0.00018234072670688834,-0.0003736196284123331,-0.00010084487286914529,0.0012199435430655873,0.011273551479612837,-0.00069267666894313,-0.0035379727217638175
full_macro,Фильтрация: расширенный макронабор,57,0.00028843912986772067,-0.0007278739413181384,-0.000248078057596868,0.0012210526654150425,0.011181243351846218,-0.0007469604134668281,-0.0034123353411011394
full_macro,Фильтрация: расширенный макронабор,58,0.000532877778718793,-9.626579909598941e-05,-7.156651559327692e-05,0.001287070057737341,0.011842730633952891,-0.0007543759789347369,-0.003680265813311277
full_macro,Фильтрация: расширенный макронабор,59,0.0003178136617098434,1.9360317025744663e-05,-6.192321308387415e-05,0.0012232767402361453,0.011089403365151771,-0.0007862698525310827,-0.0033722696996085727
thin_information,Фильтрация: инфляция и ставка,0,2.4603067149651487e-07,0.00010156930519480452,3.12572700191676e-05,0.0,0.0,0.0,0.0
thin_information,Фильтрация: инфляция и ставка,1,5.995823357246602e-05,-0.00015039834411336394,-0.00018497983448627857,0.0002351576573030309,0.002313471566688617,5.867718498579389e-05,0.0002939407296465905
thin_information,Фильтрация: инфляция и ставка,2,-3.863072535847405e-06,-5.6684469677775745e-05,-0.0001709993224975879,0.00032865238353730133,0.0031489786496774323,-1.4549847761820494e-05,-0.0007904617617486556
thin_information,Фильтрация: инфляция и ставка,3,-0.00018140197940692517,-0.0006389448396672905,-0.0008189107282657807,0.00036699043802638137,0.003431017789233727,-0.00013376299766449477,-0.0009494001908948224
thin_information,Фильтрация: инфляция и ставка,4,-0.00024512583953023093,-0.000800806669985169,-0.000969230124469117,0.0005315823427573627,0.005105109178205286,-0.00021730249764747686,-0.0016894585580848125
thin_information,Фильтрация: инфляция и ставка,5,-0.00040668627459998876,-0.0007387433223903835,-0.0005514671574123179,0.0007118780592038138,0.006841381347960098,-0.00034225567925204444,-0.0023126635014797566
thin_information,Фильтрация: инфляция и ставка,6,-0.00033365461289050274,-0.00014161272186210297,-0.0011310254748263732,0.0008363442099682539,0.007938006342817093,-0.00046214549843083904,-0.00260176402459034
thin_information,Фильтрация: инфляция и ставка,7,-1.5563371846020568e-05,0.00045932082623738356,-0.000495404849860054,0.0009528487964002839,0.008928593296881442,-0.0005651907023885735,-0.002715391813359652
thin_information,Фильтрация: инфляция и ставка,8,-0.00011167016977938342,-0.00029430723525222064,-0.0009579171612829058,0.0009075414707251135,0.008254928044043095,-0.0006129661359129686,-0.0023582476749932787
thin_information,Фильтрация: инфляция и ставка,9,-0.000219014624276464,-0.0006327669711953013,-0.00040568353696554044,0.0010300229019404635,0.009523810821599685,-0.00059941026146315,-0.0028647269816398156
thin_information,Фильтрация: инфляция и ставка,10,-8.819402059795475e-05,-0.00018276186566953018,-0.0005799024373836418,0.001110070471584481,0.010287986758341918,-0.0006486921952508152,-0.003247439347918732
thin_information,Фильтрация: инфляция и ставка,11,-3.587515876249384e-06,-0.0011424193846228713,-0.00013328482664868777,0.00109084285476792,0.009994281961262313,-0.0007241672934377715,-0.0032521685051009118
thin_information,Фильтрация: инфляция и ставка,12,1.8033461304767736e-05,-0.0011455204401744805,-4.74664559994015e-05,0.001230223571314597,0.011437964515758537,-0.0007030901332137334,-0.003574966223274524
thin_information,Фильтрация: инфляция и ставка,13,-0.00017076516683258838,-0.000965059814974629,-0.0005711187483016021,0.0013714875707733433,0.01277927557540291,-0.000746035147495658,-0.003922640501337958
thin_information,Фильтрация: инфляция и ставка,14,-0.00015100075630035482,-0.0001435403633362934,3.74189385343377e-05,0.0015084848252205733,0.014045210180471978,-0.0008469035973694774,-0.004410805229743034
thin_information,Фильтрация: инфляция и ставка,15,1.0709996036355955e-05,0.0002298696596163431,0.0005307907614069505,0.0014601960998264284,0.013338918948563788,-0.0009337444236411834,-0.00399287984610682
thin_information,Фильтрация: инфляция и ставка,16,-0.00025973941282611383,2.0289017581975584e-05,0.0003485218158847928,0.0013306314834615755,0.011935352796310595,-0.0009013755537959213,-0.0033719404090485584
thin_information,Фильтрация: инфляция и ставка,17,-0.0003123016531102404,-0.0001680567329843991,0.00014809457585904283,0.0012810370744581938,0.011513980110591649,-0.0008243401843183824,-0.0032137368559467926
thin_information,Фильтрация: инфляция и ставка,18,-0.0006457009531038731,-0.00025954308664648176,4.771276501160726e-05,0.0012878231219415994,0.011664407411735815,-0.000780920081509487,-0.003289504703673149
thin_information,Фильтрация: инфляция и ставка,19,-0.0008067533580952874,0.0005541302309108947,-0.0003079043774644361,0.0012856259966574123,0.011692969197220569,-0.0007949962551766129,-0.003473881267277642
thin_information,Фильтрация: инфляция и ставка,20,-0.0010540873619393407,0.00022929171344228215,0.00016897230168981596,0.0012310276444230748,0.011095257219915554,-0.0008278532800363199,-0.003059595008544396
thin_information,Фильтрация: инфляция и ставка,21,-0.0009429924838633758,3.1593176571461046e-05,-7.173156492269423e-05,0.001139567129419383,0.01022707400485059,-0.0008011838792721253,-0.003002639494935817
thin_information,Фильтрация: инфляция и ставка,22,-0.00105503290757261,0.00020156907489980152,-6.812873988797276e-05,0.001136647695326053,0.010289221959317783,-0.0007582763313226622,-0.002934416625735629
thin_information,Фильтрация: инфляция и ставка,23,-0.0008425250996723782,0.00010087003737661366,-0.0003253438590426462,0.0011120741366822066,0.010063505000492391,-0.0007457301684825702,-0.0028427955368951845
thin_information,Фильтрация: инфляция и ставка,24,-0.0006847961173966764,-1.7946084081570354e-05,-0.0004468662862319214,0.0011359201486950978,0.010335121164605358,-0.0007274052248597948,-0.0029193855383091503
thin_information,Фильтрация: инфляция и ставка,25,-0.0006194628887131658,-0.0005713904388407844,-0.0007600102034402546,0.0012135902596912985,0.011117294761196137,-0.0007234268965479497,-0.0030784070649856874
thin_information,Фильтрация: инфляция и ставка,26,-0.0010298953975702936,-0.0004628730850919016,-9.203288260814074e-05,0.0014002417300306726,0.013002918463832964,-0.0007536183874613508,-0.003766387046875104
thin_information,Фильтрация: инфляция и ставка,27,-0.0009831496671040768,-0.0005920890795607309,-0.00011835366844780313,0.001424199705791335,0.01312318806523892,-0.0008666908949871942,-0.004045586059655684
thin_information,Фильтрация: инфляция и ставка,28,-0.0008453774061186797,0.00010939262444652659,0.0002552249986416209,0.0014256231877051795,0.013096793304460473,-0.00093329822323206,-0.004204194930104747
thin_information,Фильтрация: инфляция и ставка,29,-0.0006959089980002163,0.00041405835090780317,0.00018332110796877554,0.0013311347538645286,0.012044190001106429,-0.000945826775902513,-0.0035472946224608106
thin_information,Фильтрация: инфляция и ставка,30,-0.0008975498014012626,0.00031917487422127646,-0.00011471645911787008,0.0011817073035734068,0.010540933854414422,-0.0008904922221141325,-0.003123017113873143
thin_information,Фильтрация: инфляция и ставка,31,-0.0008584679863978592,0.0005895304110106931,-0.00019464136238329732,0.0011068584386113843,0.009902296199024633,-0.0008154180697798376,-0.002881570117473523
thin_information,Фильтрация: инфляция и ставка,32,-0.0009254016040495083,0.00030168955295197984,-0.000332329821344323,0.0010301566156513235,0.009190560379873149,-0.0007553298797872874,-0.0025288482895850233
thin_information,Фильтрация: инфляция и ставка,33,-0.0009483588113272019,0.0007674148215750573,-0.00022984519022630628,0.0009624924766910767,0.008621567559654986,-0.0007102263380032159,-0.002624981900225436
thin_information,Фильтрация: инфляция и ставка,34,-0.0005939252649509059,0.0006112320769242326,-0.0002922350270453489,0.0007731911892970138,0.006760750401567418,-0.0006966962319106664,-0.002146475061607285
thin_information,Фильтрация: инфляция и ставка,35,-0.0006663434102746493,0.000780676838629593,-0.00030953711951137364,0.0006701264124556641,0.005857782586512664,-0.0005906158638052369,-0.0016886716126815646
thin_information,Фильтрация: инфляция и ставка,36,-0.000572896239722556,-2.090515175806921e-05,-0.0006991771231055313,0.0005648910449077159,0.0048976725052460954,-0.0005038723392781896,-0.0013296170237403243
thin_information,Фильтрация: инфляция и ставка,37,-0.0003100838302875378,0.00015661590303275952,-0.0007718200608412642,0.000622642050152506,0.0056621714179354455,-0.00042639996957784867,-0.0017219101347240645
thin_information,Фильтрация: инфляция и ставка,38,-0.0003802913422930675,-0.0007188093362570632,3.864609949126563e-05,0.0006440364126626708,0.005883193855783207,-0.00043919913886667557,-0.0018070154364281132
thin_information,Фильтрация: инфляция и ставка,39,-0.0003455880308659393,-0.0015927119414756168,-0.0002078793560442151,0.000700173680940922,0.0065006827165712934,-0.00042706293824303944,-0.0021481213354922917
