scenario,scenario_label,period,Y_deviation,Y_level,Y_pct,output_gap_deviation,output_gap_level,output_gap_pct,pi_deviation,pi_level,pi_pct,i_deviation,i_level,i_pct,C_deviation,C_level,C_pct,I_deviation,I_level,I_pct,N_deviation,N_level,N_pct,w_deviation,w_level,w_pct,r_deviation,r_level,r_pct,ra_deviation,ra_level,ra_pct,rb_deviation,rb_level,rb_pct,A_deviation,A_level,A_pct,B_deviation,B_level,B_pct,tax_deviation,tax_level,tax_pct
full_information,Полная информация,10,-0.0012727606410344058,0.9987272393589656,-0.12727606410344058,-0.0012727606410344317,-0.0012727606410344317,-0.12727606410344317,0.0011321180517575226,0.0011321180513439238,0.11321180517575226,0.0009391305980778089,0.013439130596957422,0.09391305980778089,-0.0006031830784091197,0.5497035621611011,-0.10960851990767369,-0.0004890555652524997,0.1995109444347468,-0.24452778262625072,-0.0013169418455520887,0.9986830581544479,-0.13169418455520887,-0.0017614400374762343,0.6582385599625238,-0.2668848541630658,-0.0004259812578271899,0.012074018742172812,-0.04259812578271899,-0.00042598125925641384,0.012074018740743542,-0.042598125925641384,-0.00042598125782718904,-0.002925981257827188,-0.042598125782718904,-0.026677666110296983,12.933322333889718,-0.20584618912266167,-0.004142946782063062,1.0358570532179954,-0.39836026750604125,-0.001272971105372167,0.3547876349552339,-0.1272971105372167
full_information,Полная информация,11,-0.001043477857277971,0.998956522142722,-0.1043477857277971,-0.0010434778572779857,-0.0010434778572779857,-0.10434778572779857,0.0014161757174568743,0.0014161757170432754,0.14161757174568743,0.0012544638170992604,0.013754463815978873,0.12544638170992603,-0.0004917838688088816,0.5498149613707013,-0.08936540812249036,-0.0008957755578169191,0.19910422444218237,-0.44788777890846115,0.002117118005774632,1.0021171180057746,0.2117118005774632,-0.0015232926656771639,0.6584767073343228,-0.2308019190419945,-0.0004940476555590429,0.012005952344440959,-0.049404765555904284,-0.0004940476577504072,0.012005952342249548,-0.049404765775040715,-0.000494047655559042,-0.0029940476555590408,-0.0494047655559042,-0.03288251588679714,12.927117484113218,-0.25372311641047146,-0.0031561031728430944,1.0368438968272153,-0.30347145892720356,-0.002228630568098522,0.35383197549250756,-0.2228630568098522
full_information,Полная информация,12,-0.0011786743151831148,0.9988213256848169,-0.11786743151831149,-0.001178674315183148,-0.001178674315183148,-0.1178674315183148,0.0013491775697043577,0.0013491775692907589,0.13491775697043576,0.0014464643299085058,0.013946464328788119,0.1446464329908506,-0.0006160804066531744,0.549690664832857,-0.1119521815755752,-0.0010174267841307483,0.19898257321586854,-0.5087133920653759,0.0019684000685820102,1.001968400068582,0.19684000685820102,-0.0012865599431602602,0.6587134400568397,-0.19493332472125155,-0.0001114281352093581,0.012388571864790643,-0.01114281352093581,-0.00011142813588960188,0.012388571864110354,-0.011142813588960188,-0.00011142813520935782,-0.0026114281352093566,-0.011142813520935782,-0.034383944521412246,12.925616055478603,-0.26530821389978554,-0.002572609228480127,1.0374273907715783,-0.2473662719692291,-0.0005500586328918144,0.35551054742771426,-0.055005863289181445
full_information,Полная информация,13,-0.0016236096469425508,0.9983763903530575,-0.16236096469425507,-0.0016236096469425254,-0.0016236096469425254,-0.16236096469425254,0.001247468332786236,0.001247468332372637,0.1247468332786236,0.001461770868879639,0.013961770867759252,0.1461770868879639,-0.0006586537888099153,0.5496480914507003,-0.1196884818344811,-0.0008852737953199963,0.1991147262046793,-0.4426368976599997,0.000773552461377891,1.000773552461378,0.0773552461377891,-0.0011258294801405242,0.6588741705198595,-0.17058022426371577,0.00018317413876332535,0.012683174138763326,0.018317413876332535,0.0001831741399873632,0.012683174139987319,0.01831741399873632,0.00018317413876332497,-0.0023168258612366738,0.018317413876332497,-0.03228065582093009,12.927719344179085,-0.2490791344207566,-0.002453655609253369,1.037546344390805,-0.23592842396665684,0.0002444063942473318,0.3563050124548534,0.02444063942473318
full_information,Полная информация,14,-0.0008192387440206559,0.9991807612559793,-0.08192387440206558,-0.0008192387440206783,-0.0008192387440206783,-0.08192387440206783,0.001193394125591393,0.001193394125177794,0.1193394125591393,0.001484245284940993,0.013984245283820605,0.14842452849409932,-0.0007437395601207486,0.5495630056793894,-0.13514999889689716,-0.0006667121820947419,0.19933328781790455,-0.3333560910473721,-0.0006073938842252602,0.9993926061157747,-0.06073938842252602,-0.0009207218818496658,0.6590792781181504,-0.13950331543176755,0.0002531571993175219,0.012753157199317522,0.02531571993175219,0.0002531572008055427,0.012753157200805498,0.02531572008055427,0.0002531571993175212,-0.0022468428006824775,0.02531571993175212,-0.0295268129849795,12.930473187015036,-0.22783034710632305,-0.0035098505579509442,1.0364901494421075,-0.3374856305721872,0.0018470763539485402,0.3579076824145546,0.18470763539485402
full_information,Полная информация,15,-5.5142035731870616e-05,0.9999448579642681,-0.005514203573187062,-5.514203573186993e-05,-5.514203573186993e-05,-0.005514203573186993,0.0013256552917286293,0.0013256552913150305,0.13256552917286293,0.0016366617532075395,0.014136661752087151,0.16366617532075395,-0.0006950114432613397,0.5496117337962488,-0.126295279727827,-0.0005396187644446659,0.19946038123555462,-0.2698093822223339,-0.0006280319677979262,0.9993719680322021,-0.06280319677979262,-0.0006852177362126426,0.6593147822637874,-0.10382086912312766,0.0001418312806908726,0.012641831280690873,0.01418312806908726,0.00014183128137701395,0.01264183128137697,0.014183128137701395,0.00014183128069087184,-0.002358168719309127,0.014183128069087184,-0.028179071691027957,12.931820928308987,-0.2174311087270673,-0.004685511393003772,1.0353144886070547,-0.45052994163495275,0.002002322432714143,0.3580629284933202,0.2002322432714143
full_information,Полная информация,16,7.493631654483562e-05,1.0000749363165449,0.007493631654483562,7.493631654487132e-05,7.493631654487132e-05,0.007493631654487132,0.0015030606948481663,0.0015030606944345674,0.15030606948481662,0.0017469288279495505,0.014246928826829163,0.17469288279495504,-0.0005416531070293606,0.5497650921324808,-0.09842748825359515,-0.0004628653413012995,0.199537134658698,-0.2314326706506506,0.0002572393096358372,1.0002572393096358,0.02572393096358372,-0.00045715610950063795,0.6595428438904994,-0.06926607719706636,0.00011464048488445255,0.012614640484884454,0.011464048488445256,0.00011464048538489813,0.012614640485384854,0.011464048538489813,0.00011464048488445296,-0.002385359515115546,0.011464048488445296,-0.02699189255466905,12.933008107445346,-0.20827077588479181,-0.005076599969944029,1.0349234000301144,-0.4881346124945907,0.0011700264652471093,0.3572306325258532,0.11700264652471093
full_information,Полная информация,17,0.00011122319176005495,1.0001112231917602,0.011122319176005495,0.00011122319176015694,0.00011122319176015694,0.011122319176015694,0.0015730364330976989,0.0015730364326841,0.1573036433097699,0.001841196948216584,0.014341196947096197,0.1841196948216584,-0.00041034151079943904,0.5498964037287107,-0.07456596059364055,-0.0003782127566327731,0.19962178724336652,-0.1891063783163872,0.0009313824461638642,1.0009313824461639,0.09313824461638642,-0.0002578736544612203,0.6597421263455389,-0.03907176582745762,0.0001539872076557346,0.012653987207655735,0.015398720765573462,0.000153987208275419,0.012653987208275375,0.0153987208275419,0.00015398720765573415,-0.0023460127923442646,0.015398720765573415,-0.025166122838472305,12.934833877161543,-0.19418304659315028,-0.004892734602775617,1.0351072653972828,-0.4704552502668598,0.0006849148647738446,0.3567455209253799,0.06849148647738446
full_information,Полная информация,18,0.00025270179064903266,1.000252701790649,0.025270179064903267,0.00025270179064906806,0.00025270179064906806,0.025270179064906806,0.0015500560853962749,0.001550056084982676,0.1550056085396275,0.0018021291333981109,0.014302129132277724,0.1802129133398111,-0.0002972049479322836,0.5500095402915779,-0.05400714247159209,-0.00021643625408401812,0.19978356374591527,-0.10821812704200945,0.0014491750933989245,1.001449175093399,0.14491750933989245,-0.00011885051135861266,0.6598811494886414,-0.018007653236153432,0.0002713445581773955,0.012771344558177395,0.027134455817739548,0.0002713445591491226,0.012771344559149078,0.02713445591491226,0.0002713445581773947,-0.002228655441822604,0.027134455817739468,-0.021778754744172346,12.938221245255843,-0.16804594710009507,-0.004456787766902837,1.0355432122331556,-0.42853728527909485,0.0007706898352670133,0.3568312958958731,0.07706898352670133
full_information,Полная информация,19,0.0001386519148582249,1.0001386519148583,0.01386519148582249,0.00013865191485828987,0.00013865191485828987,0.013865191485828987,0.0014686013948670264,0.0014686013944534275,0.14686013948670265,0.0016855344604474389,0.014185534459327052,0.1685534460447439,-0.0003621683069543469,0.5499445769325558,-0.06581207846120808,5.7717652689387444e-05,0.20005771765268868,0.028858826344693826,-0.0013104903071649021,0.9986895096928351,-0.1310490307164902,-0.0001378611026807176,0.6598621388973193,-0.02088804586071479,0.0003147080374097583,0.012814708037409759,0.03147080374097583,0.000314708038306577,0.012814708038306533,0.0314708038306577,0.00031470803740975793,-0.002185291962590241,0.03147080374097579,-0.018075911759780183,12.941924088240235,-0.1394746277760815,-0.005336665213276914,1.0346633347867815,-0.5131408858919821,0.0014116382477763478,0.3574722443083824,0.14116382477763478
