policy_name,policy_label,training_seed,evaluation_seed,scenario,scenario_label,period,Y_deviation,Y_level,Y_pct,output_gap_deviation,output_gap_level,output_gap_pct,pi_deviation,pi_level,pi_pct,i_deviation,i_level,i_pct,C_deviation,C_level,C_pct,I_deviation,I_level,I_pct,N_deviation,N_level,N_pct,w_deviation,w_level,w_pct,r_deviation,r_level,r_pct,ra_deviation,ra_level,ra_pct,rb_deviation,rb_level,rb_pct,A_deviation,A_level,A_pct,B_deviation,B_level,B_pct,tax_deviation,tax_level,tax_pct
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,15,0.001836328810607756,1.0018363288106078,0.1836328810607756,0.0018363288106078013,0.0018363288106078013,0.18363288106078013,0.0006505136767703388,0.00065051367635674,0.06505136767703389,0.000411070381471721,0.012911070380351334,0.0411070381471721,0.0001335092390363224,0.5504402544785465,0.02426087635509812,0.0007101597366638013,0.2007101597366631,0.3550798683319019,0.00019611327315938176,1.0001961132731594,0.019611327315938176,-0.0002702888598012799,0.6597297111401987,-0.04095285754564847,-0.0006642635892025556,0.011835736410797446,-0.06642635892025556,-0.0006642635856941581,0.011835736414305797,-0.06642635856941581,-0.0006642635892025548,-0.0031642635892025536,-0.06642635892025547,0.01834259461387333,12.978342594613888,0.1415323658477879,-0.002320096394015314,1.0376799036060431,-0.2230861917322292,-0.0012798310559606896,0.3547807750046454,-0.12798310559606896
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,16,0.0008035385904191695,1.0008035385904193,0.08035385904191696,0.0008035385904192616,0.0008035385904192616,0.08035385904192616,0.000863354692965573,0.0008633546925519742,0.0863354692965573,0.0007030652822481798,0.013203065281127791,0.07030652822481798,-1.970387604066648e-05,0.5502870413634695,-0.0035805259904802284,0.0004044733781516652,0.20040447337815095,0.2022366890758333,-0.00046314913200085073,0.9995368508679991,-0.04631491320008507,-0.0004385956142298622,0.6595614043857702,-0.06645388094391852,-0.0004626768142348535,0.012037323185765147,-0.04626768142348535,-0.00046267681298362007,0.012037323187016336,-0.04626768129836201,-0.00046267681423485356,-0.0029626768142348523,-0.046267681423485356,0.012569469677492506,12.972569469677508,0.09698664874608404,-0.002430774465054908,1.0375692255350035,-0.23372831394757418,-0.0011716075111549706,0.3548889985494511,-0.11716075111549706
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,17,0.0005632575724275316,1.0005632575724275,0.05632575724275316,0.000563257572427478,0.000563257572427478,0.0563257572427478,0.0010666156412267598,0.001066615640813161,0.10666156412267598,0.0008363861057439205,0.013336386104623532,0.08363861057439205,-0.00022822047017811986,0.5500785247693321,-0.04147150151299552,0.0001977108510077541,0.20019771085100704,0.0988554255038774,-0.0018091501148798095,0.9981908498851202,-0.18091501148798095,-0.0005474160508539126,0.6594525839491461,-0.08294182588695645,-0.00037648151653151723,0.012123518483468484,-0.037648151653151725,-0.0003764815159861268,0.012123518484013829,-0.03764815159861268,-0.0003764815165315169,-0.0028764815165315157,-0.03764815165315169,0.007689856791216698,12.967689856791232,0.05933531474704236,-0.003371817420926959,1.0366281825791315,-0.3242132135506509,-0.000310697547105776,0.3557499085135003,-0.031069754710577602
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,18,0.000565649046121719,1.0005656490461217,0.056564904612171896,0.0005656490461216634,0.0005656490461216634,0.056564904612166345,0.0013985404228705654,0.0013985404224569665,0.13985404228705653,0.0010169045883837648,0.013516904587263377,0.10169045883837648,-9.931547418340347e-05,0.5502074297653268,-0.018047293630787383,-0.00026938291473418974,0.1997306170852651,-0.13469145736709534,0.001605503949402065,1.001605503949402,0.1605503949402065,-0.00046871782056833713,0.6595312821794317,-0.0710178516012632,-0.0005788265844782047,0.011921173415521796,-0.05788265844782047,-0.0005788265841193407,0.011921173415880615,-0.057882658411934074,-0.0005788265844782047,-0.0030788265844782035,-0.05788265844782047,0.0006443247779017724,12.960644324777917,0.0049716418047976215,-0.002351107866293667,1.0376488921337648,-0.22606806406668603,-0.002023333955783191,0.3540372721048229,-0.2023333955783191
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,19,-0.00015693013122945512,0.9998430698687706,-0.015693013122945514,-0.0001569301312294158,-0.0001569301312294158,-0.01569301312294158,0.001383716552497391,0.0013837165520837922,0.1383716552497391,0.0011100855922504082,0.01361008559113002,0.11100855922504083,-0.0002514182672991305,0.550055326972211,-0.04568693178378282,-0.0005827903192263117,0.19941720968077298,-0.29139515961315693,0.0009996441905619768,1.000999644190562,0.09996441905619768,-0.00040781602484035533,0.6595921839751597,-0.06179030679399323,-0.00038357768224560004,0.012116422317754401,-0.03835776822456,-0.0003835776824459014,0.012116422317554054,-0.03835776824459014,-0.0003835776822455998,-0.0028835776822455986,-0.03835776822455998,-0.0040129556635104535,12.955987044336505,-0.030964164070296674,-0.0015476550474071704,1.0384523449526513,-0.14881298532760417,-0.001458240411349676,0.3546023656492564,-0.1458240411349676
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,20,-0.0002789490634299414,0.99972105093657,-0.027894906342994137,-0.0002789490634299563,-0.0002789490634299563,-0.02789490634299563,0.0013471095765427165,0.0013471095761291177,0.13471095765427166,0.0011779865085559675,0.01367798650743558,0.11779865085559675,-0.00023860784425810966,0.5500681373952521,-0.04335906225431787,-0.0008563604103180855,0.1991436395896812,-0.42818020515904426,0.0027674674386282128,1.0027674674386282,0.2767467438628213,-0.0002387864705094301,0.6597612135294906,-0.036179768259004555,-0.00025352135704910967,0.01224647864295089,-0.025352135704910968,-0.0002535213573597872,0.012246478642640168,-0.02535213573597872,-0.00025352135704911037,-0.002753521357049109,-0.025352135704911037,-0.0068912430272902725,12.953108756972725,-0.05317317150686932,3.668354292130083e-05,1.0400366835429797,0.0035272637424325734,-0.0013038987077650388,0.35475670735284104,-0.13038987077650388
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,21,-0.000623544383752731,0.9993764556162472,-0.062354438375273095,-0.0006235443837527832,-0.0006235443837527832,-0.06235443837527832,0.0010963667011833114,0.0010963667007697125,0.10963667011833114,0.0011108342897659634,0.013610834288645575,0.11108342897659634,-0.00031411609391807094,0.5499926291455921,-0.05708018239561249,-0.0008816205344335248,0.19911837946556576,-0.440810267216764,0.00251424314514459,1.0025142431451446,0.251424314514459,-0.000135580984533514,0.6598644190154666,-0.020542573414168788,6.784082243558395e-05,0.012567840822435585,0.006784082243558395,6.784082255251178e-05,0.012567840822552467,0.006784082255251178,6.784082243558448e-05,-0.0024321591775644143,0.006784082243558448,-0.005808187947836885,12.954191812052178,-0.04481626502960554,0.0012926856431694222,1.0412926856432279,0.12429669645859132,-9.670686920332239e-05,0.35596389919140276,-0.009670686920332239
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,22,-0.0007087117364420393,0.999291288263558,-0.07087117364420394,-0.000708711736442047,-0.000708711736442047,-0.0708711736442047,0.0008175159097908844,0.0008175159093772856,0.08175159097908845,0.0009228883333050768,0.013422888332184689,0.09228883333050768,-0.0004777084322402647,0.5498290368072699,-0.08680766433861382,-0.0006666753995267505,0.19933332460047254,-0.3333376997633764,-0.00022157434402803045,0.999778425655972,-0.022157434402803045,-0.0001401789550388673,0.6598598210449612,-0.02123923561194959,0.0002828681600564095,0.01278286816005641,0.028286816005640952,0.0002828681605102634,0.012782868160510219,0.028286816051026342,0.00028286816005640945,-0.0022171318399435893,0.028286816005640945,-0.002346774122408135,12.957653225877607,-0.01810782501858127,0.0009197609754665326,1.040919760975525,0.08843855533331547,0.0015946244805218335,0.3576552305411279,0.15946244805218335
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,23,-0.0004467742554731417,0.9995532257445269,-0.04467742554731417,-0.00044677425547312577,-0.00044677425547312577,-0.04467742554731258,0.0008001714447137546,0.0008001714443001557,0.08001714447137545,0.0008329459924507465,0.013332945991330359,0.08329459924507465,-0.00022141584340096276,0.5500853293961092,-0.04023498627199197,-0.0006615591024700385,0.19933844089752925,-0.3307795512350204,0.002755577633596129,1.0027555776335961,0.2755577633596129,-8.247805236248528e-05,0.6599175219476375,-0.012496674600376557,0.0001126246045659044,0.012612624604565905,0.011262460456590441,0.00011262460468497437,0.01261262460468493,0.011262460468497437,0.00011262460456590469,-0.002387375395434094,0.011262460456590469,-0.0006742639851751164,12.95932573601484,-0.005202654206598115,0.0022249977639086094,1.042224997763967,0.2139420926835081,3.501482833506708e-05,0.35609562088894114,0.0035014828335067083
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,24,-0.0006628325322703002,0.9993371674677297,-0.06628325322703002,-0.0006628325322702855,-0.0006628325322702855,-0.06628325322702855,0.0005032309287548083,0.0005032309283412095,0.050323092875480833,0.0006576162402617976,0.01315761623914141,0.06576162402617976,-0.0003034744227541353,0.550003270816756,-0.05514641159305689,-0.0004388358587266161,0.19956116414127267,-0.21941792936330884,0.0010138697113897255,1.0010138697113897,0.10138697113897255,-0.0002171191515399943,0.65978288084846,-0.032896841142423375,0.00032326197994281996,0.01282326197994282,0.032326197994282,0.0003232619802175929,0.012823261980217548,0.03232619802175929,0.00032326197994281963,-0.002176738020057179,0.03232619799428196,0.0034440131663870943,12.963444013166402,0.026574175666567054,0.0025072670093246874,1.0425072670093831,0.24108336628120638,0.0010865026425264102,0.3571471087031325,0.10865026425264102
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,25,-0.00021852343669382925,0.9997814765633062,-0.021852343669382924,-0.00021852343669381824,-0.00021852343669381824,-0.021852343669381824,0.00037493291132703225,0.00037493291091343346,0.03749329113270323,0.00042498827061298423,0.012924988269492597,0.04249882706129842,-0.00028969389468214146,0.550017051344828,-0.0526422576477884,-0.0002318529449816531,0.19976814705501764,-0.11592647249082697,0.0008484021997372526,1.0008484021997373,0.08484021997372526,-0.00046212591581222697,0.6595378740841878,-0.07001907815336772,0.00027789245438600464,0.012777892454386005,0.027789245438600466,0.00027789245444997945,0.012777892454449935,0.027789245444997945,0.0002778924543860046,-0.002222107545613994,0.02778924543860046,0.006913194626701369,12.966913194626716,0.05334255113195494,0.0023574542357069905,1.0423574542357654,0.2266782918948902,0.001426420365218728,0.3574870264258248,0.1426420365218728
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,26,-0.000304188914178469,0.9996958110858215,-0.0304188914178469,-0.0003041889141784937,-0.0003041889141784937,-0.03041889141784937,0.00034313916007656914,0.00034313915966297035,0.03431391600765692,0.0002265032962016781,0.012726503295081291,0.02265032962016781,-0.000364709116898676,0.5499420361226115,-0.06627378640251694,-0.00011744375936451057,0.19988255624063478,-0.05872187968225549,-0.0007937020058847999,0.9992062979941152,-0.07937020058847999,-0.0009334806699071803,0.6590665193300929,-0.14143646513745156,7.753324391644522e-05,0.012577533243916446,0.007753324391644522,7.753324389114802e-05,0.012577533243891104,0.007753324389114802,7.753324391644549e-05,-0.0024224667560835533,0.007753324391644549,0.007681896138777233,12.967681896138792,0.05927388995970081,0.001343111770397254,1.0413431117704557,0.12914536253819023,0.0011642292970553414,0.3572248353576614,0.11642292970553414
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,27,-0.0005427764941012733,0.9994572235058987,-0.054277649410127325,-0.0005427764941012825,-0.0005427764941012825,-0.05427764941012825,0.0005372946974024628,0.000537294696988864,0.05372946974024628,0.00021411788166734595,0.012714117880546959,0.021411788166734596,-0.0005600399288897551,0.5497467053106204,-0.10176868332697044,-0.00022930979229268678,0.1997706902077066,-0.11465489614634379,-0.003268829258172956,0.996731170741827,-0.3268829258172956,-0.0014878856747553226,0.6585121143252447,-0.22543722344777614,-0.00031733710436714443,0.012182662895632856,-0.03173371043671444,-0.00031733710420867034,0.012182662895791285,-0.031733710420867034,-0.00031733710436714427,-0.002817337104367143,-0.03173371043671443,0.0032104382888817895,12.963210438288897,0.024771900377174274,-0.0008605153964660328,1.0391394846035924,-0.0827418650448062,0.0006185345050518931,0.35667914056565797,0.06185345050518931
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,28,-0.001326819577103137,0.9986731804228969,-0.13268195771031369,-0.0013268195771031221,-0.0013268195771031221,-0.13268195771031221,0.0010405979096918827,0.0010405979092782838,0.10405979096918827,0.0004733520834664663,0.012973352082346078,0.04733520834664663,-0.0005204953174405835,0.5497862499220696,-0.09458276169485223,-0.0007914907116885472,0.19920850928831074,-0.395745355844275,-0.001641289032931037,0.998358710967069,-0.1641289032931037,-0.001810319974368516,0.6581896800256315,-0.2742909052073509,-0.0008386148646054725,0.011661385135394529,-0.08386148646054725,-0.0008386148647796521,0.011661385135220304,-0.08386148647796521,-0.000838614864605472,-0.0033386148646054707,-0.0838614864605472,-0.007543085673447081,12.952456914326568,-0.058202821554375554,-0.0014672511450737336,1.0385327488549847,-0.14108184087246645,-0.002484819000429017,0.35357578706017706,-0.24848190004290172
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,29,-0.0013726310280729051,0.998627368971927,-0.1372631028072905,-0.001372631028072946,-0.001372631028072946,-0.1372631028072946,0.001357706245222609,0.00135770624480901,0.13577062452226088,0.0008271523818826151,0.013327152380762227,0.08271523818826151,-0.0005720463106946294,0.5497346989288155,-0.10395044502782853,-0.001508341873668273,0.19849165812633102,-0.7541709368341392,0.0015748198421647874,1.0015748198421648,0.15748198421647874,-0.0017327944433359489,0.6582672055566641,-0.2625446126266589,-0.0009001034385225528,0.011599896561477448,-0.09001034385225527,-0.000900103440264699,0.011599896559735257,-0.0900103440264699,-0.0009001034385225527,-0.0034001034385225514,-0.09001034385225526,-0.01882518775819797,12.941174812241817,-0.145256078381157,-0.0005899001791818126,1.0394100998208766,-0.0567211710751711,-0.0030077579840347424,0.35305284807657134,-0.30077579840347424
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,30,-0.001854588863514986,0.998145411136485,-0.1854588863514986,-0.001854588863514972,-0.001854588863514972,-0.1854588863514972,0.0013428438375687553,0.0013428438371551564,0.1342843837568755,0.0010337865666545066,0.013533786565534119,0.10337865666545067,-0.0007209962430291261,0.549585748996481,-0.13101715529860108,-0.002000544809679705,0.19799945519031958,-1.0002724048398561,0.0028929511492339355,1.002892951149234,0.28929511492339355,-0.0014968172198211417,0.6585031827801789,-0.2267904878516881,-0.0005317629546893191,0.011968237045310682,-0.05317629546893191,-0.0005317629566563564,0.0119682370433436,-0.05317629566563564,-0.0005317629546893188,-0.0030317629546893175,-0.05317629546893188,-0.025445398060650604,12.934554601939364,-0.19633794799884702,0.0007036015622567948,1.0407036015623152,0.06765399637084185,-0.0018041182656267085,0.35425648779497937,-0.18041182656267085
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,31,-0.0020207934494476287,0.9979792065505524,-0.20207934494476287,-0.002020793449447611,-0.002020793449447611,-0.2020793449447611,0.0011123184876506752,0.0011123184872370764,0.11123184876506752,0.0011197045643896375,0.01361970456326925,0.11197045643896375,-0.0009607407968942328,0.5493460044426159,-0.1745827768249668,-0.002140734574733988,0.1978592654252653,-1.0703672873669978,0.0016621246945049961,1.001662124694505,0.1662124694504996,-0.0012431419301794533,0.6587568580698205,-0.18835483790597776,-9.233322373181035e-05,0.01240766677626819,-0.009233322373181035,-9.23332242044328e-05,0.012407666775795523,-0.00923332242044328,-9.233322373181085e-05,-0.0025923332237318096,-0.009233322373181085,-0.026812863205950777,12.933187136794064,-0.20688937658912612,0.0008729259011561741,1.0408729259012146,0.08393518280347356,0.0007283247735095366,0.3567889308341156,0.07283247735095366
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,32,-0.002213380277913377,0.9977866197220866,-0.22133802779133768,-0.0022133802779134015,-0.0022133802779134015,-0.22133802779134015,0.0009468733589195178,0.000946873358505919,0.09468733589195177,0.0010214532268738997,0.013521453225753512,0.10214532268738998,-0.0008336462080776874,0.5494730990314325,-0.151487550405158,-0.002149015872215748,0.19785098412778354,-1.074507936107878,0.0036056243139508393,1.0036056243139508,0.3605624313950839,-0.0009747282023109277,0.6590252717976891,-0.14768609125923146,0.000160842965282226,0.012660842965282226,0.0160842965282226,0.0001608429661663635,0.012660842966166319,0.01608429661663635,0.00016084296528222526,-0.0023391570347177735,0.016084296528222526,-0.02479927046662489,12.93520072953339,-0.1913523955758091,0.0020960991498732984,1.0420960991499317,0.20154799518011352,0.0007447173561683784,0.35680532341677446,0.07447173561683784
full_information_rule,Полная информация,-1,700,thin_information_filtered_state,Фильтрация: инфляция и ставка,33,-0.002561544947561782,0.9974384550524382,-0.2561544947561782,-0.002561544947561778,-0.002561544947561778,-0.2561544947561778,0.0005253543733033363,0.0005253543728897374,0.052535437330333626,0.0007882988399528213,0.013288298838832433,0.07882988399528212,-0.0009353251019087461,0.5493714201376014,-0.16996431717399071,-0.001833809916606588,0.1981661900833927,-0.9169049583032972,0.0009154559571395993,1.0009154559571396,0.09154559571395993,-0.0008913623120627745,0.6591086376879373,-0.13505489576708704,0.0004892748563783768,0.012989274856378378,0.04892748563783768,0.0004892748588165574,0.012989274858816513,0.04892748588165574,0.0004892748563783775,-0.002010725143621621,0.048927485637837755,-0.01893607817913434,12.94106392182088,-0.14611171434517223,0.001949360342194506,1.041949360342253,0.18743849444176888,0.0022621459804444966,0.3583227520410506,0.22621459804444966
