variant_name,scenario_name,scenario_label,classical_mean_policy_loss,rl_mean_policy_loss,full_information_mean_policy_loss,delta_mean_policy_loss_rl_minus_classical,delta_cumulative_policy_loss_rl_minus_classical,classical_policy_rate_rmse,rl_policy_rate_rmse,classical_mean_abs_rate_gap,rl_mean_abs_rate_gap,classical_peak_consumption_q1,rl_peak_consumption_q1,classical_peak_mean_mpc_change,rl_peak_mean_mpc_change,classical_unstable,rl_unstable
distribution_augmented_no_distribution_state,distribution_augmented,Фильтрация: с распределительной статистикой,1.621997195518583e-06,1.9492030750052767e-06,1.5981301807024127e-06,3.2720587948669376e-07,1.963235276920163e-05,0.00042349094391471673,0.0006654536027441713,0.0003317221643708115,0.0005800520921600887,-0.3281131417621682,-0.37195099836940404,0.0032296782908172172,0.003352779176992282,0,0
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",1.6160903703607804e-06,2.342613536523279e-06,1.5981301807024127e-06,7.265231661624985e-07,4.35913899697499e-05,0.0004316144035914485,0.0008812814657085706,0.0003358382351206433,0.0007721900401028884,-0.3338737865796674,-0.4049009003482925,0.003128870806137038,0.003261507875654643,0,0
macro_core_raw_observations,macro_core,"Фильтрация: инфляция, выпуск и ставка",1.6160903703607804e-06,1.6350908430196825e-06,1.5981301807024127e-06,1.9000472658902022e-08,1.1400283595341281e-06,0.0004316144035914485,0.0005040032474828567,0.0003358382351206433,0.0003750494309750298,-0.3338737865796674,-0.32908830952051416,0.003128870806137038,0.0032650960890693165,0,0
