variant_name,scenario_name,scenario_label,input_mode,label,training_seed,iteration,mean_episode_return,std_episode_return,best_return_so_far,validation_return,best_validation_return,critic_loss,mean_ratio,clip_fraction,mean_log_prob,mean_action_std,mean_entropy,num_steps
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,12,-0.0019384253232814887,0.0007903680175323128,-0.0019384253232814887,-0.0021216270019588025,-0.0015387088188151142,2.556801607218122e-07,1.02367507518246,0.11458333333333333,7.217617871721356,0.00012167286289797116,-7.595236033213472,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,13,-0.0022133843318058784,0.0009920753294051685,-0.0019384253232814887,-0.0016719378687243245,-0.0015387088188151142,2.0254140084760992e-07,1.0187192980126358,0.11458333333333333,7.327968467312192,0.00012165148602265092,-7.595411740046514,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,14,-0.0021752166761680606,0.0009292003770516153,-0.0019384253232814887,-0.0029529602659464863,-0.0015387088188151142,3.7255282808094313e-07,1.0046757889343438,0.010416666666666666,7.217471652980187,0.00012063766454385728,-7.603780479574467,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,15,-0.0025286300684999154,0.0011808880038562662,-0.0019384253232814887,-0.004002438601391181,-0.0015387088188151142,4.252124543726675e-07,1.0255771206862099,0.15625,6.957564896443269,0.00011982403066997402,-7.610547769294101,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,16,-0.0024182684323833257,0.0009067019508510235,-0.0019384253232814887,-0.002841697103618943,-0.0015387088188151142,2.0910036037567218e-07,0.9332405990216263,0.11458333333333333,6.447196470669637,0.00011867879532612406,-7.620151379994127,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,17,-0.0023820941122913134,0.000969212772551894,-0.0019384253232814887,-0.0035036110971634242,-0.0015387088188151142,2.696890549820363e-07,0.9712358178376159,0.14583333333333334,6.050495244964708,0.00011731110943793043,-7.63174256396907,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,18,-0.0016534607511776277,0.0009157977600625269,-0.0016534607511776277,-0.0024184831494887915,-0.0015387088188151142,2.264511136749492e-07,0.9982424569425863,0.010416666666666666,6.883316098471741,0.00011654258581142659,-7.638315275102854,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,19,-0.0023843284338088706,0.0008099925883509302,-0.0016534607511776277,-0.0024867821706380778,-0.0015387088188151142,2.1346295508497374e-07,0.9778051375375397,0.08333333333333333,7.319423664779176,0.00011620459141333081,-7.641219668098912,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,20,-0.0029146524766212097,0.0009215046060561399,-0.0016534607511776277,-0.0023515174791094214,-0.0015387088188151142,3.1712859891474257e-07,0.9798203064654766,0.041666666666666664,6.585386118979571,0.00011595993673209285,-7.643327266307424,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,21,-0.0024415850333290396,0.0010160138709494168,-0.0016534607511776277,-0.0031624041840266335,-0.0015387088188151142,2.2418748589964492e-07,0.9974797481467297,0.10416666666666667,7.209452382828691,0.00011598824665421034,-7.643083160733114,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,22,-0.002084995768146149,0.000691826439513811,-0.0016534607511776277,-0.0032888282934514165,-0.0015387088188151142,2.374567449437864e-07,0.9900546078719699,0.07291666666666667,7.382175757693184,0.00011618893334791774,-7.641354422846944,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,11,23,-0.0023886973535840765,0.0017890794805323386,-0.0016534607511776277,-0.0023808589352656705,-0.0015387088188151142,2.875072463450972e-07,1.0165588941951578,0.03125,6.527408774165693,0.00011604921778045876,-7.642557632428449,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,0,-0.0021912213721968304,0.0010815312061393395,-0.0021912213721968304,-0.001953269787751529,-0.001953269787751529,8.622357518377377e-05,0.9935053589296793,0.14583333333333334,7.194873808814684,0.0001238612579011903,-7.577409973470561,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,1,-0.0019024034850997752,0.0007476456339518473,-0.0019024034850997752,-0.001022610812503832,-0.001022610812503832,1.7225489594421074e-05,1.0297342290581657,0.10416666666666667,7.319657549663769,0.00012364219401887844,-7.579180162434118,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,2,-0.0022580564884841937,0.0011668624904525866,-0.0019024034850997752,-0.00271390707697583,-0.001022610812503832,3.6149874992430317e-06,1.0320255574702346,0.1875,7.046804686257957,0.00012420182579376976,-7.5746641549353475,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,3,-0.002255941526603422,0.0008263514939507569,-0.0019024034850997752,-0.002558792460165627,-0.001022610812503832,9.027415998106215e-07,0.9880198301162256,0.09375,7.207799940950739,0.00012472963903532432,-7.5704235175945485,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,4,-0.0015518531382432304,0.0011731326625916434,-0.0015518531382432304,-0.002451358267079422,-0.001022610812503832,4.0538724192373094e-07,0.9950447771271435,0.07291666666666667,7.362645108540735,0.00012439182884588796,-7.573135531130432,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,5,-0.0023816137393252133,0.0005728016069004926,-0.0015518531382432304,-0.0030264816175417123,-0.001022610812503832,2.8775114619450565e-07,1.009949339922277,0.020833333333333332,7.3998886158400055,0.00012290593474091662,-7.585152720167845,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,6,-0.0021957094930378854,0.0011232052226169084,-0.0015518531382432304,-0.002212380151741823,-0.001022610812503832,3.5982452930635913e-07,0.9727510884699266,0.08333333333333333,7.076321709258245,0.00012153155161639251,-7.596398111605539,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,7,-0.002169227638287804,0.0011203542666726352,-0.0015518531382432304,-0.0018990132009420156,-0.001022610812503832,2.244862215729307e-07,0.9775715451207979,0.010416666666666666,7.260043352995397,0.00012099340085543806,-7.600836019034943,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,8,-0.001967720131923507,0.0008754517456944415,-0.0015518531382432304,-0.0028413292437913973,-0.001022610812503832,2.144825078324387e-07,0.9340203047604635,0.16666666666666666,6.281257904164845,0.00012085744310242522,-7.601960329912752,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,9,-0.001890666500599359,0.0008029332223606309,-0.0015518531382432304,-0.002889971617279729,-0.001022610812503832,1.2816556563057558e-07,0.9806909703118528,0.03125,7.242050349663773,0.000119909626560236,-7.6098336777068925,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,10,-0.001982527435937231,0.0009947974713968406,-0.0015518531382432304,-0.0030947111037561226,-0.001022610812503832,1.214591261323109e-07,0.9818374355334444,0.0625,7.347859841466263,0.00012010192016783328,-7.608231307726257,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,11,-0.0028334498037487473,0.0011694006966076263,-0.0015518531382432304,-0.0026169330685457287,-0.001022610812503832,2.1595854134385208e-07,1.0492389318474584,0.13541666666666666,6.455383935035443,0.00012043201248219283,-7.605486642822281,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,12,-0.0028992752898218937,0.0009563883767581728,-0.0015518531382432304,-0.001320587824417002,-0.001022610812503832,2.0830649178455126e-07,1.0021285880367599,0.13541666666666666,6.519043036716368,0.00011952017126322797,-7.613086870450856,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,13,-0.0027671440088766473,0.0013705958861025874,-0.0015518531382432304,-0.002323100585918692,-0.001022610812503832,2.8467285271250695e-07,1.0062585085466325,0.0,7.155898236821908,0.00011977736301021445,-7.610937313441842,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,14,-0.0028167240298567872,0.000533718375194616,-0.0015518531382432304,-0.0021487228901623575,-0.001022610812503832,2.575014713808569e-07,0.95656096961349,0.052083333333333336,6.656202277940899,0.0001199760886487423,-7.609279563093197,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,15,-0.002337385199505185,0.0013844465743230927,-0.0015518531382432304,-0.0034432003613592476,-0.001022610812503832,2.3717987102979467e-07,0.9761579516238998,0.020833333333333332,7.147990102613996,0.0001199779934153908,-7.609263687000307,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,16,-0.001929211099315163,0.000553261021995838,-0.0015518531382432304,-0.003922470679094044,-0.001022610812503832,1.5829599655108598e-07,1.0120091964367341,0.010416666666666666,6.989038483193134,0.00011975538132488188,-7.61112085148342,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,17,-0.0025052031916815622,0.0008721934470930893,-0.0015518531382432304,-0.0038306321570765202,-0.001022610812503832,2.2194929149307262e-07,1.0373972484110106,0.0625,6.895317565080383,0.00011933309819790581,-7.614653297437566,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,18,-0.002280310057560248,0.0013427188612391968,-0.0015518531382432304,-0.0017341545351986668,-0.001022610812503832,1.974490164415309e-07,0.9759118077243664,0.052083333333333336,6.704566113602236,0.00011941494815345136,-7.613967637722198,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,19,-0.0023728143067204286,0.0014281205342598963,-0.0015518531382432304,-0.0019435627254034485,-0.001022610812503832,1.601854042989721e-07,0.9699203934449131,0.041666666666666664,6.801812466627681,0.00011864586651405154,-7.6204288801243605,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,20,-0.0023593755775804044,0.0008207655395149651,-0.0015518531382432304,-0.00343525845353021,-0.001022610812503832,1.4339649374944304e-07,0.961186264161228,0.041666666666666664,6.313193908126066,0.00011836149034010554,-7.622828605720982,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,21,-0.0023440322569786426,0.0011641406977668319,-0.0015518531382432304,-0.0022109424281782377,-0.001022610812503832,1.8405037269320812e-07,0.9902708440333994,0.010416666666666666,6.9102086109507495,0.00011831531633756385,-7.62321879184674,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,22,-0.003038617782655877,0.0016152392127215948,-0.0015518531382432304,-0.0026609414688702534,-0.001022610812503832,2.4584931469869476e-07,0.9872866191497934,0.09375,6.933897301785687,0.00011787073142339786,-7.626983497200613,480.0
macro_core_filtered_state,macro_core,"Фильтрация: инфляция, выпуск и ставка",filtered_state,macro_core_filtered_state,22,23,-0.002320433617723963,0.0005241983512993247,-0.0015518531382432304,-0.0015463382613374516,-0.001022610812503832,1.67597534624911e-07,0.9765450740626068,0.020833333333333332,6.9175427245836785,0.00011716687782793203,-7.632972799948756,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,0,-0.0019553914480671675,0.0010099731995768448,-0.0019553914480671675,-0.0013666020470803656,-0.0013666020470803656,2.4423819987730025e-06,0.9935836051138258,0.0625,7.4124445669236705,0.00012383264679763733,-7.577640993315113,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,1,-0.0027438691441758014,0.000630196972671856,-0.0019553914480671675,-0.0031460573045978576,-0.0013666020470803656,1.658121292378831e-06,1.0690988000696804,0.16666666666666666,7.0888020853093225,0.00012438750002477714,-7.573170331619125,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,2,-0.0019047656451096197,0.0011887816214838853,-0.0019047656451096197,-0.002391267424858276,-0.0013666020470803656,4.4961256169077695e-07,1.0005849651280492,0.15625,7.367999627185313,0.00012544916324416487,-7.564671422003969,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,3,-0.0024549169533913066,0.0014095872728305254,-0.0019047656451096197,-0.0022153258840257642,-0.0013666020470803656,3.209324861083866e-07,0.9496293019410622,0.09375,6.685105487018196,0.0001269346650576142,-7.552899519040214,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,4,-0.0027099975610728917,0.0010116622608114855,-0.0019047656451096197,-0.002389655759885574,-0.0013666020470803656,2.8929127150827517e-07,0.9797119902296392,0.10416666666666667,7.086179174009469,0.00012592247823293336,-7.560905559272953,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,5,-0.001974906865915161,0.0010150519993152296,-0.0019047656451096197,-0.0026757188374509355,-0.0013666020470803656,3.318906174261203e-07,1.0133870870209003,0.010416666666666666,7.582298387410245,0.00012518380901507746,-7.566788895422117,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,6,-0.00212382103208139,0.0016450818619432842,-0.0019047656451096197,-0.0017216536561265989,-0.0013666020470803656,2.5356585387693163e-07,0.9554658743524262,0.0625,7.259060161330311,0.00012478111472679254,-7.5700109045795,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,7,-0.0018363740023398234,0.0009578813600920015,-0.0018363740023398234,-0.0026739976994118635,-0.0013666020470803656,2.437632983590306e-07,1.011524101410652,0.041666666666666664,7.2627955618345466,0.00012452572004211887,-7.572059743507244,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,8,-0.0026697405343289633,0.0013633981178230597,-0.0018363740023398234,-0.0018779498877580596,-0.0013666020470803656,2.5049892897344356e-07,0.9664261579379995,0.09375,6.888084338994058,0.00012465259865315938,-7.571041367408795,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,9,-0.0025812459170316574,0.0010443197148151916,-0.0018363740023398234,-0.0023331868694840877,-0.0013666020470803656,3.3623745917434574e-07,0.9774770634422466,0.03125,7.199750967020509,0.0001243250262848449,-7.573672708738395,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,10,-0.0020636415481575603,0.0012767716754573555,-0.0018363740023398234,-0.0013075966190828137,-0.0013075966190828137,3.189543292937645e-07,0.9443451913236762,0.125,6.814022819185554,0.00012433397967094885,-7.573600695371543,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,11,-0.0019318088360708837,0.0008817833728912284,-0.0018363740023398234,-0.002512011832445966,-0.0013075966190828137,2.0775189208995717e-07,0.9938909700782569,0.07291666666666667,7.10419123590528,0.00012470655989403376,-7.5706085680519815,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,12,-0.0017201073270235233,0.0007597785673050156,-0.0017201073270235233,-0.0018511801499790591,-0.0013075966190828137,1.7658696076686854e-07,1.0278587294816093,0.0625,7.3009110140566245,0.00012368349765527582,-7.578846160442642,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,13,-0.0019337064472227904,0.0009809046479353862,-0.0017201073270235233,-0.0014388694975908999,-0.0013075966190828137,1.3233901080923518e-07,1.022940530609242,0.07291666666666667,7.369576804376511,0.00012308500115689117,-7.5836968417473685,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,14,-0.0020534466719973844,0.0009302812538572513,-0.0017201073270235233,-0.0029044954284226415,-0.0013075966190828137,2.3080068149405802e-07,0.9821637970899131,0.03125,7.3212797801442,0.000122727648980461,-7.58660436036348,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,15,-0.0024274850260399446,0.0011367342869680907,-0.0017201073270235233,-0.003748273852757826,-0.0013075966190828137,2.318901868436418e-07,1.0318410105491103,0.0625,6.986238818591441,0.00012138686985628187,-7.597589308027296,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,16,-0.002320575009266475,0.0009411205250038618,-0.0017201073270235233,-0.002494683004007957,-0.0013075966190828137,1.7792346004115302e-07,0.983467723712906,0.03125,6.746050585731471,0.00012018013924085861,-7.607580247251904,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,17,-0.00218678126534634,0.0007816055406117545,-0.0017201073270235233,-0.0034506412010444727,-0.0013075966190828137,2.3007300734722768e-07,0.9919522096180154,0.041666666666666664,6.835916345719842,0.00011926363050528798,-7.615235599591983,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,18,-0.0013314251416314672,0.0008050144273136559,-0.0013314251416314672,-0.0020642442555673115,-0.0013075966190828137,1.185903881344701e-07,1.0441300643824782,0.09375,7.245718874632563,0.00011865109227261114,-7.620384836082773,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,19,-0.002336428292173406,0.0008978983224347737,-0.0013314251416314672,-0.002261797977705076,-0.0013075966190828137,2.1679908471371162e-07,1.0075865910071564,0.020833333333333332,7.36497449882295,0.00011775659363207431,-7.627952296555477,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,20,-0.002460516922966116,0.0009792320347230207,-0.0013314251416314672,-0.0020797860857598984,-0.0013075966190828137,4.931497103378727e-07,0.9902390372333043,0.0625,7.2111416304382105,0.00011689415807772262,-7.635303131202478,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,21,-0.002409653552724132,0.0010210864527265757,-0.0013314251416314672,-0.0030328623851279173,-0.0013075966190828137,2.632721141663293e-07,0.9955671000942318,0.020833333333333332,7.539215175382812,0.00011670176259967116,-7.63695038189931,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,22,-0.0016500091675907549,0.0006823981999807512,-0.0013314251416314672,-0.003066394937466248,-0.0013075966190828137,2.023345321892897e-07,0.9741301335622237,0.052083333333333336,7.492385033765847,0.00011639386853559958,-7.6395921666606865,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,11,23,-0.0022394327515749654,0.0017987658099794222,-0.0013314251416314672,-0.0021635584871082776,-0.0013075966190828137,1.9197666872672035e-07,1.0189578736057656,0.052083333333333336,6.750024318445015,0.00011559041370777643,-7.64651899836323,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,22,0,-0.0021416175812760986,0.0010618908117059564,-0.0021416175812760986,-0.0016845546960374768,-0.0016845546960374768,9.641044715218838e-05,0.993929581590605,0.15625,7.298092358221466,0.00012309301951843584,-7.5836316989574035,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,22,1,-0.0016110399489156204,0.0007270052033920033,-0.0016110399489156204,-0.0009717842510571999,-0.0009717842510571999,2.2219870527609933e-05,1.022472952155116,0.09375,7.3121903496348795,0.00012211966987784177,-7.591570560156966,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,22,2,-0.0022254646946365353,0.0011126848470928488,-0.0016110399489156204,-0.002663801053124313,-0.0009717842510571999,1.864426668822664e-06,1.0522487297018601,0.20833333333333334,7.121676486819091,0.00012242535331559093,-7.589070541199557,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,22,3,-0.0019186209821983472,0.0009132928341871895,-0.0016110399489156204,-0.0024602344858983866,-0.0009717842510571999,7.612737408373076e-07,0.9825581521738006,0.07291666666666667,7.330401949279129,0.00012255084146510836,-7.5880460485087005,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,22,4,-0.0014413691087338846,0.0011247868804678451,-0.0014413691087338846,-0.0020689540254961707,-0.0009717842510571999,3.433919203356285e-07,0.9970211507615344,0.03125,7.400042956846868,0.00012198271050526444,-7.592692707239137,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,22,5,-0.002245299663955763,0.0006467738968496172,-0.0014413691087338846,-0.0026798707126916353,-0.0009717842510571999,3.3486070211280565e-07,1.0016726864945975,0.03125,7.529073214701942,0.00012064403846242963,-7.603727645741695,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,22,6,-0.001874555281168395,0.0010463858637688927,-0.0014413691087338846,-0.0022307355443186593,-0.0009717842510571999,3.1285180820493903e-07,0.9496606206333156,0.16666666666666666,7.075035236731455,0.00011986086331887263,-7.6102404270283825,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,22,7,-0.0019930714010646033,0.0009953136109390214,-0.0014413691087338846,-0.0016867419349691362,-0.0009717842510571999,2.585422286976617e-07,0.9881477289967014,0.052083333333333336,7.303318433592988,0.00011933269459279886,-7.614656679615648,480.0
full_macro_filtered_state,full_macro,Фильтрация: расширенный макронабор,filtered_state,full_macro_filtered_state,22,8,-0.0018821007413597803,0.0007827023725285921,-0.0014413691087338846,-0.0025016853512690174,-0.0009717842510571999,2.5137623772370037e-07,0.9514421338460348,0.125,6.930339481768923,0.00011905134880000553,-7.617017122197457,480.0
