variant_name,scenario_name,scenario_label,policy_name,policy_label,training_seed,evaluation_seed,period,input_mode,include_distributional_state,reward,loss,inflation_loss,output_gap_loss,rate_change_loss,policy_rate_reduced,filtered_rule_rate_reduced,full_information_rate_reduced,residual_action,policy_shock,current_rate,true_rstar_gap,filtered_rstar_gap,filtered_var_rstar_gap,true_productivity_gap,filtered_productivity_gap,filtered_var_productivity_gap,true_fiscal_gap,filtered_fiscal_gap,filtered_var_fiscal_gap,true_inflation_gap,filtered_inflation_gap,filtered_var_inflation_gap,true_output_gap,filtered_output_gap,filtered_var_output_gap,true_low_liquidity_gap,filtered_low_liquidity_gap,filtered_var_low_liquidity_gap,true_mean_mpc_gap,filtered_mean_mpc_gap,filtered_var_mean_mpc_gap,observed_pi,observed_output_gap,observed_C,observed_w,observed_share_low_liquidity,observed_mean_mpc
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,35,filtered_state_uncertainty,1,-5.3628038061857637e-05,5.3628038061857637e-05,1.1771907566855356e-06,5.2447711115150856e-05,3.13619002124157e-09,0.001670881843218531,0.0017915581924290468,0.0018301264463457339,-0.00012067634921051587,-0.00015924460312720292,0.0014204346423461087,-0.00012163316808302023,2.5746021155359237e-05,1.416374799631781e-07,-0.0009801692873231914,-0.00035370928120074076,5.391576850627745e-07,-0.0002654344958214086,-5.1845683483225985e-05,2.3581762574232333e-07,0.0010849842195559969,0.0008525712389736872,1.4283275986829137e-08,0.010241846622084404,0.010823282104053426,1.5360430152345938e-07,-0.0006265376242625224,-0.000389228534975874,1.7542317977847552e-08,-0.003592054143521351,-0.0014557756279835296,1.054219466802253e-06,0.0007428433132552945,0.010943503775993173,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,36,filtered_state_uncertainty,1,-5.694506714375264e-05,5.694506714375264e-05,1.278324068859491e-06,5.566430880372425e-05,2.4342711688972977e-09,0.0018915295791641915,0.00202720100858465,0.0019745706993921685,-0.00013567142942045858,-8.304112022797694e-05,0.001670881843218531,-0.0003316716006876681,1.754948273940674e-05,1.416374794506957e-07,-0.0008977506047262222,-0.0002518658055872113,5.391576849625466e-07,-9.570433677181617e-05,-2.9675291165493893e-05,2.358176257410162e-07,0.001130629943376475,0.0010067852344604745,1.4283275986806206e-08,0.010551237728695553,0.010647080480070476,1.536043015234547e-07,-0.0007224049057362597,-0.00046793435704788283,1.7542317960031438e-08,-0.003628317814714263,-0.0026914165662887185,1.054219466568419e-06,0.0009887886484423623,0.010651227705096212,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,37,filtered_state_uncertainty,1,-5.874270199118033e-05,5.874270199118033e-05,1.3356660353377388e-06,5.7405160560358706e-05,1.875395483880652e-09,0.002085199168097542,0.0022347874189596866,0.0022112875190205892,-0.0001495882508621444,-0.00012608835092304703,0.0018915295791641915,-0.00011554562887889622,2.0331498391281664e-05,1.4163747908298874e-07,-0.000601899601314546,-0.000251895899660428,5.391576848892104e-07,-0.000124171748822404,-3.0789698648208045e-05,2.3581762574018312e-07,0.0011557101865683017,0.0011102973835281176,1.4283275986789835e-08,0.01071495782169568,0.010799558438392398,1.5360430152345157e-07,-0.0007680898128179617,-0.0005882180863061112,1.754231794725842e-08,-0.003620541900283564,-0.0031489003518398568,1.0542194664000286e-06,0.001110595518195223,0.010812110478716575,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,38,filtered_state_uncertainty,1,-5.6106612358110794e-05,5.6106612358110794e-05,1.2979756920115669e-06,5.480736534363088e-05,1.271322468347897e-09,0.002244655900056271,0.0024120562347966683,0.0024510657843808577,-0.00016740033474039713,-0.0002064098843245865,0.002085199168097542,0.0002871103413381614,2.5691354818019403e-05,1.4163747881913483e-07,-0.0001458844558150936,-0.0002577135310867046,5.391576848357104e-07,-0.00029880347584207884,-3.376149723765155e-05,2.3581762573964592e-07,0.0011392873614727616,0.0012086963298085338,1.4283275986778141e-08,0.010469705377290316,0.010687894993843807,1.536043015234495e-07,-0.0007846687563826308,-0.0006812948493197747,1.7542317938099555e-08,-0.003475560813533596,-0.003842531353795233,1.0542194662788251e-06,0.0012515654322085264,0.010673490338077456,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,39,filtered_state_uncertainty,1,-4.8521085184801716e-05,4.8521085184801716e-05,1.1507943908938131e-06,4.737028749306486e-05,3.300843044557636e-12,0.0022527809761107554,0.002383644062564176,0.0024874556337001774,-0.00013086308645342054,-0.00023467465758942197,0.002244655900056271,0.00022817743917704665,1.7978488519208677e-05,1.4163747862978808e-07,-0.0006268904611863796,-0.00021077407720538678,5.391576847967787e-07,-0.0005632483122260997,-2.2639077476001093e-05,2.3581762573929554e-07,0.0010727508521990617,0.000970529371748534,1.4283275986769784e-08,0.009733477024482552,0.009873417831524876,1.536043015234481e-07,-0.000771746435927758,-0.0007638576091773962,1.7542317931531258e-08,-0.0031549489448545304,-0.0022759662592790617,1.0542194661916227e-06,0.0008925090344026014,0.009926672375550897,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,40,filtered_state_uncertainty,1,-5.229433643215311e-05,5.229433643215311e-05,1.2157125665351371e-06,5.107854580902544e-05,7.805659253408798e-11,0.0022922921372007785,0.002443016808701751,0.002541016011151512,-0.00015072467150097253,-0.00024872387395073357,0.0022527809761107554,0.0002962641882915718,2.3803421550669743e-05,1.4163747849390046e-07,8.074629831063555e-06,-0.00025211351618456513,5.391576847685075e-07,-0.0002347031019835416,-3.224457978557834e-05,2.358176257390647e-07,0.0011025935636194948,0.0010516963509015096,1.4283275986763803e-08,0.010107279140206373,0.010284419761422454,1.5360430152344718e-07,-0.000735228132607635,-0.0006559707719954056,1.7542317926820176e-08,-0.0033849996495014397,-0.002971807376479384,1.0542194661289037e-06,0.0010441688983897652,0.010310567936946869,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,41,filtered_state_uncertainty,1,-4.1110063283984116e-05,4.1110063283984116e-05,9.889564184675637e-07,4.01208121621903e-05,2.9470332625598634e-10,0.002215519313069321,0.0023470013433442498,0.002476863771940046,-0.00013148203027492887,-0.000261344458870725,0.0022922921372007785,0.0002961154834979009,1.1266396880008416e-05,1.4163747839637344e-07,-4.625500414023242e-05,-9.638769433886742e-05,5.391576847480137e-07,0.00016477526682986613,-2.6718861319469832e-06,2.35817625738911e-07,0.0009944628793814095,0.0009677262315147271,1.4283275986759518e-08,0.0089577689367599,0.008094403308215337,1.536043015234465e-07,-0.0007418407023499394,-0.0006972895374820296,1.7542317923440776e-08,-0.002940130000149976,-0.0033211156304291576,1.0542194660838068e-06,0.0010091491456695602,0.008040107707535177,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,42,filtered_state_uncertainty,1,-3.0153205203945572e-05,3.0153205203945572e-05,7.432183343095361e-07,2.940904730323381e-05,9.39566402226142e-10,0.002078437848076701,0.0021944854723626324,0.0022962564809346415,-0.00011604762428593131,-0.00021781863285794036,0.002215519313069321,0.00023282958507428382,1.5197344805403475e-05,1.416374783263747e-07,-0.0007377494870282451,-0.00014572141841295285,5.391576847331798e-07,-8.112673361391077e-05,-1.4738883549252977e-05,2.358176257388078e-07,0.0008621011160586304,0.0007959826775439044,1.4283275986756453e-08,0.007669295574331949,0.007489881196739458,1.5360430152344604e-07,-0.0006753017232512163,-0.0006834016721036228,1.7542317921016363e-08,-0.002521894188188841,-0.002249140996114486,1.0542194660513887e-06,0.0007650257823867497,0.007527906837203454,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,43,filtered_state_uncertainty,1,-3.2548872777801434e-05,3.2548872777801434e-05,7.662185855034561e-07,3.178237903610717e-05,2.751561908086143e-10,0.002004254805431011,0.0021334300185071407,0.0021973457864501744,-0.0001291752130761297,-0.0001930909810191634,0.002078437848076701,0.00016519508207372445,2.4403592321520415e-05,1.416374782761322e-07,-0.000692665852787788,-0.00022783603140499726,5.391576847224559e-07,-1.5838251937737396e-05,-3.222423965313666e-05,2.3581762573873795e-07,0.0008753391259982933,0.0008274484174882128,1.4283275986754259e-08,0.007972750972670245,0.007969350914327952,1.5360430152344575e-07,-0.0005924483411721264,-0.0005762857740167007,1.754231791927691e-08,-0.002704918629797456,-0.002404893181593721,1.0542194660280898e-06,0.0008197553152110804,0.008002633624968478,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,44,filtered_state_uncertainty,1,-3.291860584722452e-05,3.291860584722452e-05,7.661679672095143e-07,3.215233139987179e-05,1.0648014321213567e-10,0.0019581071850780316,0.0020968768360343755,0.0022203234847792395,-0.0001387696509563439,-0.0002622162997012079,0.002004254805431011,0.0004091410663893937,2.7439957495644613e-05,1.4163747824006878e-07,-0.0011593027796640292,-0.00022365210993078297,5.391576847147117e-07,-5.276926598509196e-05,-3.17684647983534e-05,2.3581762573869028e-07,0.0008753102119874497,0.0008862677892327163,1.4283275986752684e-08,0.00801901881776964,0.007649226128780057,1.5360430152344551e-07,-0.0005819741171847454,-0.0005661760730018248,1.7542317918028798e-08,-0.002718805458892457,-0.0030156989937048405,1.0542194660113474e-06,0.0009268734324165906,0.0076325851161559806,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,45,filtered_state_uncertainty,1,-3.961195209942773e-05,3.961195209942773e-05,8.979556105735674e-07,3.8713975335161824e-05,2.1153692334617765e-11,0.001978675944075413,0.0021362726579061786,0.0022984998140656897,-0.00015759671383076563,-0.00031982386999027676,0.0019581071850780316,0.0005714270662146798,4.531849025321904e-05,1.416374782141822e-07,-0.001486220229958144,-0.00038699429614652754,5.39157684709124e-07,-0.00020070990486130113,-6.34330847525929e-05,2.358176257386576e-07,0.0009476051976290376,0.0009337735445444733,1.4283275986751556e-08,0.008799315352362572,0.00884810629948207,1.5360430152344538e-07,-0.000567889046847675,-0.000595917471186443,1.7542317917133163e-08,-0.0030249584679980695,-0.0028453666702199093,1.054219465999318e-06,0.0009286020545092827,0.008904197538209837,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,46,filtered_state_uncertainty,1,-5.171603898833726e-05,5.171603898833726e-05,1.1500170331869112e-06,5.056535971864656e-05,6.622365037849713e-10,0.0020937616950426783,0.002281688598674749,0.002527756013879556,-0.0001879269036320708,-0.0004339943188368775,0.001978675944075413,0.0009433130049483598,6.195106485813154e-05,1.4163747819560024e-07,-0.0013962706832954972,-0.0005148988576802192,5.391576847050953e-07,0.00033325781156039625,-8.580792050092052e-05,2.3581762573863496e-07,0.001072388471211301,0.0011002204719289441,1.4283275986750749e-08,0.010056377053257954,0.010211490826573227,1.5360430152344528e-07,-0.0005979706310526413,-0.0006203192199144524,1.7542317916490434e-08,-0.0034888428960808356,-0.0036186421820497542,1.0542194659906768e-06,0.0011261052072732312,0.0102461469314984,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,47,filtered_state_uncertainty,1,-5.4814451570109675e-05,5.4814451570109675e-05,1.238306130775552e-06,5.357568261489982e-05,4.6282443429897267e-10,0.002189972342509471,0.0023911868228081476,0.002499953192442668,-0.0002012144802986766,-0.00030998084993319724,0.0020937616950426783,0.00048462099346710264,6.788877506101599e-05,1.4163747818226137e-07,-0.00041313103463707203,-0.0005262713879854241,5.391576847021925e-07,-0.00010863972525264909,-8.408338614307149e-05,2.3581762573861929e-07,0.0011127920429152753,0.0011704674130300788,1.4283275986750168e-08,0.01035139436162103,0.010092711143904866,1.536043015234452e-07,-0.0006435695894757641,-0.0007310004967200453,1.7542317916029165e-08,-0.0035462256408650707,-0.004264836882374458,1.0542194659844687e-06,0.001223963145999139,0.010085923915906006,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,48,filtered_state_uncertainty,1,-4.694580250600942e-05,4.694580250600942e-05,1.09959716155952e-06,4.5846186658321444e-05,1.86861284560506e-11,0.002209304247979988,0.002392889796327988,0.002519475432008364,-0.00018358554834799982,-0.000310171184028376,0.002189972342509471,0.0005184391131494064,6.416338994177002e-05,1.416374781726861e-07,-0.0006188670979429183,-0.0004736262281119101,5.391576847001021e-07,0.00028733446620497234,-6.966736685814581e-05,2.3581762573860835e-07,0.0010486167848930896,0.0010815493365393157,1.4283275986749751e-08,0.009575613469467264,0.009439011683896941,1.5360430152344514e-07,-0.0007110534105673278,-0.0008114273493100235,1.75423179156981e-08,-0.0032033146851964734,-0.0036508925832440266,1.05421946598001e-06,0.0010963191784046883,0.009442459781616402,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,49,filtered_state_uncertainty,1,-4.1141484836362306e-05,4.1141484836362306e-05,9.74979351519556e-07,4.016642695447732e-05,7.853036543222226e-11,0.0021696733596648816,0.002327375905685391,0.0025060064950327768,-0.0001577025460205092,-0.00033633313536789514,0.002209304247979988,0.0005968386356739038,5.725475249471043e-05,1.416374781658124e-07,-0.0011790681882688074,-0.00042735778933902655,5.391576846985975e-07,0.0008359608561859754,-5.730584013472394e-05,2.3581762573860065e-07,0.0009874104270867084,0.0009361377687078447,1.4283275986749452e-08,0.00896285969481586,0.00913132027819882,1.536043015234451e-07,-0.0006779698036068772,-0.0007730017792196911,1.754231791546049e-08,-0.002985411187668047,-0.002650791800347902,1.054219465976808e-06,0.0008917958115376228,0.009173183705055996,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,50,filtered_state_uncertainty,1,-3.953986508124486e-05,3.953986508124486e-05,9.265052632065788e-07,3.8613195786478987e-05,1.6403155929781736e-10,0.002112396565184426,0.002264832508467213,0.002413743974994427,-0.00015243594328278676,-0.000301347409810001,0.0021696733596648816,0.00044093307928020855,4.961932384218066e-05,1.4163747816087795e-07,-0.0005682684747764853,-0.0003443755752716422,5.391576846975149e-07,0.001209905264059913,-4.0909306434100795e-05,2.3581762573859528e-07,0.0009625514340577229,0.0009228729256358491,1.4283275986749238e-08,0.008787854776505923,0.008423534480346915,1.536043015234451e-07,-0.0006113691711731112,-0.0006829891253587574,1.7542317915289947e-08,-0.002966817635720631,-0.0030412794014181986,1.0542194659745078e-06,0.0009351742659012599,0.008415951291173542,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,51,filtered_state_uncertainty,1,-2.6654677855189835e-05,2.6654677855189835e-05,6.523752503409386e-07,2.6001828945431554e-05,4.736594173411508e-10,0.002015066259796931,0.0021629013169318103,0.0023102790843585455,-0.0001478350571348791,-0.0002952128245616143,0.002112396565184426,0.0006590391915679025,4.446545585840547e-05,1.4163747815733566e-07,7.759819040831353e-05,-0.000260728491484086,5.391576846967364e-07,0.0008252860133262129,-2.740010538447038e-05,2.358176257385915e-07,0.0008076974992786214,0.0009051877035169781,1.4283275986749081e-08,0.007211356175565253,0.007027989812334673,1.5360430152344504e-07,-0.0005834389074254715,-0.0006747610718407369,1.7542317915167524e-08,-0.002388483567292087,-0.003522709333792908,1.0542194659728557e-06,0.000974582692972358,0.006977921455108739,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,52,filtered_state_uncertainty,1,-1.4399935202450661e-05,1.4399935202450661e-05,3.7666360434565285e-07,1.4020878899427152e-05,2.392698677856471e-09,0.0017963107488786244,0.0019008492837965037,0.0019468074807070484,-0.00010453853491787925,-0.000150496731828424,0.002015066259796931,0.000205012244798747,3.330944206417486e-05,1.4163747815479276e-07,-0.0005352187815421886,-0.00016679745014897907,5.391576846961765e-07,0.0003434457303478557,-1.0876867397733987e-05,2.3581762573858877e-07,0.0006137292598089591,0.0006406764843652457,1.4283275986748975e-08,0.005295446893214425,0.005120150702801034,1.5360430152344504e-07,-0.0005061126734349073,-0.0006793189160614755,1.7542317915079648e-08,-0.0016640321877682063,-0.00224928639787925,1.0542194659716702e-06,0.0006404738894056879,0.005109715047691696,,,,
macro_core_filtered_state_uncertainty,macro_core,"Фильтрация: инфляция, выпуск и ставка",learning_policy,Learning-based policy,22,700,53,filtered_state_uncertainty,1,-1.4338769145789375e-05,1.4338769145789375e-05,3.499476001373971e-07,1.3987964243653243e-05,8.573019987354362e-10,0.0016653678606612465,0.0017878015445591839,0.0018210312427684775,-0.00012243368389793733,-0.00015566338210723095,0.0017963107488786244,0.0003302134105359675,4.2040124950939146e-05,1.416374781529672e-07,-0.0003142576638514681,-0.00021995440836159174,5.391576846957738e-07,-0.0006506320388921108,-2.6751556641171262e-05,2.358176257385868e-07,0.0005915636906854554,0.000720961412653821,1.428327598674889e-08,0.005289227588911871,0.005155715924390545,1.53604301523445e-07,-0.0004043767920352179,-0.0005355987138352904,1.7542317915016577e-08,-0.0017440202619199896,-0.0028968886473183103,1.0542194659708185e-06,0.0008009484261792719,0.005124199930397554,,,,
