label,training_seed,iteration,mean_episode_return,std_episode_return,best_return_so_far,validation_return,best_validation_return,critic_loss,mean_ratio,clip_fraction,mean_log_prob,mean_action_std,mean_entropy,num_steps
thin_information_strong_gap_rawobs,11,0,-0.010496054397058549,0.0066529006966198345,-0.010496054397058549,-0.008462440573186195,-0.008462440573186195,1.6900084308542662e-06,1.0020470738822507,0.175,6.9280966963557615,0.00015114631162413145,-7.378323705921639,720.0
thin_information_strong_gap_rawobs,11,1,-0.010536867589234937,0.0066866675196052315,-0.010496054397058549,-0.013480586965231895,-0.008462440573186195,2.4394693639296488e-06,0.979806541110186,0.1125,6.799686309346347,0.00015080984937746982,-7.380552257144421,720.0
thin_information_strong_gap_rawobs,11,2,-0.009013563373898338,0.00630368300642578,-0.009013563373898338,-0.01407936472012342,-0.008462440573186195,2.7356934914006577e-06,0.9973951926880964,0.0125,7.035270142752315,0.00014902834174455678,-7.392435523851633,720.0
thin_information_strong_gap_rawobs,11,3,-0.01025320435077999,0.004459527040737349,-0.009013563373898338,-0.00931645895990223,-0.008462440573186195,2.52602348375532e-06,0.9621650931441499,0.05,6.913113079549513,0.00014774663226906458,-7.401073162174356,720.0
thin_information_strong_gap_rawobs,11,4,-0.009177372714297633,0.005351729620612277,-0.009013563373898338,-0.007987462143999497,-0.007987462143999497,2.7135435206841776e-06,0.9970291792954569,0.0,7.408016497444782,0.00014880340649049806,-7.3939460095413505,720.0
thin_information_strong_gap_rawobs,11,5,-0.008274917647888307,0.005127854313618931,-0.008274917647888307,-0.006441274630742805,-0.006441274630742805,4.014622104761621e-06,0.9453120729490176,0.1,6.636729653994559,0.00014758371034049843,-7.402176482230493,720.0
thin_information_strong_gap_rawobs,11,6,-0.008269247154559543,0.006847797543578936,-0.008269247154559543,-0.009326935499323941,-0.006441274630742805,3.01449316668148e-06,0.9792296397718625,0.025,6.323831586001125,0.00014771404295940512,-7.401293762156174,720.0
thin_information_strong_gap_rawobs,11,7,-0.010362574363555642,0.006740225602303461,-0.008269247154559543,-0.00897606161191155,-0.006441274630742805,4.439706086064052e-06,0.997850011653717,0.025,7.156565841866913,0.00014655408992613023,-7.409177449932551,720.0
thin_information_strong_gap_rawobs,11,8,-0.008667709927856072,0.00458238360202824,-0.008269247154559543,-0.01816057137097734,-0.006441274630742805,2.1185589487429327e-06,0.9958822859788661,0.0125,7.03420784827378,0.00014632392722776713,-7.4107491810442365,720.0
thin_information_strong_gap_rawobs,11,9,-0.007662425277115341,0.0037338183409747227,-0.007662425277115341,-0.017360580863231834,-0.006441274630742805,1.778840280174567e-06,1.013700723743765,0.0125,6.911165738191213,0.00014508854882159654,-7.419227787200862,720.0
thin_information_strong_gap_rawobs,11,10,-0.006746176306504931,0.003107555480772705,-0.006746176306504931,-0.01455592846960145,-0.006441274630742805,1.9063995214572715e-06,0.9991529146265238,0.0,7.366089940751647,0.00014426300685135601,-7.424933954622796,720.0
thin_information_strong_gap_rawobs,11,11,-0.0091900573773155,0.005824294736576623,-0.006746176306504931,-0.009114986142497639,-0.006441274630742805,3.0206949172666365e-06,0.9764059576021799,0.0625,5.033335662201676,0.0001437424688833775,-7.42854873683107,720.0
thin_information_strong_gap_rawobs,11,12,-0.01057884256563608,0.005881356299511922,-0.006746176306504931,-0.008426133295676375,-0.006441274630742805,3.038706068406819e-06,0.9568042249948293,0.0375,5.3612772037883385,0.0001426906732810122,-7.435892861340534,720.0
thin_information_strong_gap_rawobs,11,13,-0.01052311618571597,0.005632587938793722,-0.006746176306504931,-0.011242241866683466,-0.006441274630742805,2.93640909058165e-06,0.9536923726855653,0.125,4.852778790949143,0.00014176392023517785,-7.442408884256009,720.0
thin_information_strong_gap_rawobs,11,14,-0.009741884674147253,0.00581984726284239,-0.006746176306504931,-0.009605873540018944,-0.006441274630742805,2.8850459991030725e-06,1.001286213516808,0.0625,5.938193721602822,0.0001410698117897998,-7.447317137835848,720.0
thin_information_strong_gap_rawobs,11,15,-0.011416439084504154,0.004389956210918662,-0.006746176306504931,-0.011370629982279667,-0.006441274630742805,3.499991784518896e-06,1.048603640035346,0.0625,6.182828819442493,0.00014065631598966856,-7.450252585110897,720.0
thin_information_strong_gap_rawobs,11,16,-0.012498643804557986,0.00816459098113957,-0.006746176306504931,-0.009482343984863736,-0.006441274630742805,4.6559465832037325e-06,0.9594404643048732,0.0625,6.336608044585812,0.00014072832387196843,-7.449740774061743,720.0
thin_information_strong_gap_rawobs,11,17,-0.009484139029710367,0.005513519829065736,-0.006746176306504931,-0.00982391998471519,-0.006441274630742805,4.009576090833866e-06,1.0136230573073424,0.05,6.094731331085717,0.0001404333260068378,-7.451839196613372,720.0
thin_information_strong_gap_rawobs,11,18,-0.011020513601853327,0.003764561072168896,-0.006746176306504931,-0.006338061704170361,-0.006338061704170361,4.778503224594505e-06,0.991700635936111,0.0,6.654367273395019,0.0001415037290109463,-7.444245954589306,720.0
thin_information_strong_gap_rawobs,11,19,-0.00590319162620789,0.004103644363103701,-0.00590319162620789,-0.013247430322810222,-0.006338061704170361,2.480646606907607e-06,0.9863161178989361,0.0875,7.361109419859692,0.0001419341827507532,-7.441208576363744,720.0
thin_information_strong_gap_rawobs,11,20,-0.009737269353359142,0.006104436212889669,-0.00590319162620789,-0.013146823633423522,-0.006338061704170361,3.4410749909586364e-06,0.9946165253575513,0.0,6.744714154542353,0.00014227317608419356,-7.438823040003308,720.0
thin_information_strong_gap_rawobs,11,21,-0.01368925140365638,0.003321241971221014,-0.00590319162620789,-0.013521964969553577,-0.006338061704170361,3.54094900600348e-06,0.9896139406352085,0.025,5.463384584465118,0.00014196329383510048,-7.441003494692717,720.0
thin_information_strong_gap_rawobs,11,22,-0.009845352829664455,0.006213963936714165,-0.00590319162620789,-0.012474941180172528,-0.006338061704170361,3.601509330478439e-06,0.9991041274388565,0.0125,6.976199167970412,0.00014207979224749832,-7.44018320773881,720.0
thin_information_strong_gap_rawobs,11,23,-0.010040897296367882,0.004457628193143838,-0.00590319162620789,-0.009765196300797276,-0.006338061704170361,2.477492216466541e-06,1.0368209240249595,0.0625,6.571215964652955,0.00014157658819622353,-7.443731194767041,720.0
thin_information_strong_gap_rawobs,11,24,-0.012180500683664311,0.005793840537189023,-0.00590319162620789,-0.015740994228132667,-0.006338061704170361,3.7086463219655656e-06,0.9876339520821584,0.1125,6.623578619675735,0.0001421316104022096,-7.439818562585222,720.0
thin_information_strong_gap_rawobs,11,25,-0.010825138013903614,0.0057184307297195695,-0.00590319162620789,-0.012295582603193099,-0.006338061704170361,4.237970043020144e-06,0.9793970814263012,0.05,6.382493852981208,0.0001422773313984531,-7.438793833840251,720.0
thin_information_strong_gap_rawobs,11,26,-0.014135369127236048,0.0037003494789409103,-0.00590319162620789,-0.012594030516730645,-0.006338061704170361,4.170638680586436e-06,1.0325900818703047,0.05,5.705825232702834,0.0001411382063042684,-7.446832427895501,720.0
