scenario_name,scenario_label,info_set_name,info_set_label,policy_name,policy_label,coordinate_name,coordinate_pass,standardized_signals,validation_cumulative_loss,validation_policy_volatility,validation_unstable_episodes,rho_i,feature_names,weight_observed_pi,weight_lagged_observed_pi,weight_observed_output_gap,weight_lagged_observed_output_gap,weight_mean_rstar_gap,weight_mean_productivity_gap,weight_mean_fiscal_gap,weight_mean_inflation_gap,weight_mean_output_gap,weight_stress_probability,weight_stress_entropy,weight_filtered_variance_trace,weight_mean_low_liquidity_gap,weight_mean_mean_mpc_gap
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_output_gap,2,0,0.014752471325508238,0.003124548263800817,0,0.85,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,stress_probability,3,0,0.015010484569234617,0.0017777105075777277,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.01,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_fiscal_gap,1,0,0.016479063571021402,0.002748823299732474,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,0.5,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_inflation_gap,1,0,0.016479063571021402,0.002748823299732474,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,0.5,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_fiscal_gap,1,0,0.016542219486236964,0.002802432336911993,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,0.25,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_productivity_gap,1,0,0.01663356368916483,0.0028443985350352246,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_fiscal_gap,1,0,0.01663356368916483,0.0028443985350352246,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_fiscal_gap,1,0,0.016697018177775594,0.0028708817205008326,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,-0.25,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_productivity_gap,1,0,0.016730212932106716,0.0026401549587654945,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.25,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_fiscal_gap,1,0,0.016735375262843542,0.0028892989325596586,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,-0.5,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_rstar_gap,1,0,0.016932562035604136,0.0026531983894759175,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_productivity_gap,1,0,0.016932562035604136,0.0026531983894759175,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,начальная точка,0,0,0.016965918960015078,0.0026599384877857126,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_rstar_gap,1,0,0.016965918960015078,0.0026599384877857126,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_rstar_gap,1,0,0.01699144841547174,0.0026668631795630135,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_productivity_gap,1,0,0.017010754162401238,0.0026760771798138385,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,0.25,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_rstar_gap,1,0,0.017015462171688544,0.0026747995216018666,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_productivity_gap,1,0,0.017044559449904337,0.002704952235304837,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,0.5,0.0,1.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_inflation_gap,1,0,0.01868963607560483,0.002460360124247432,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,0.5,2.0,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_output_gap,1,0,0.018765331431127533,0.002436530875146522,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_inflation_gap,1,0,0.019346606573918998,0.0023310061085778408,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,1.5,-0.5,0.5,2.5,0.25,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_regime,Среднее и вероятность режима,linear_posterior_regime,Линейное правило: Среднее и вероятность режима,mean_output_gap,3,0,0.020615435553916026,0.001874808022796333,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",rho_i,2,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_rstar_gap,3,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_productivity_gap,3,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_fiscal_gap,3,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_inflation_gap,3,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_output_gap,3,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",stress_probability,3,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",stress_entropy,3,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",filtered_variance_trace,3,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",rho_i,3,0,0.00044877727623246456,0.00018478329561123235,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_rstar_gap,3,0,0.00045266857225613206,0.00016557298218561114,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_fiscal_gap,3,0,0.00045296002751398396,0.0001715702080622926,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_rstar_gap,3,0,0.000456981693320371,0.00014653493433785435,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_fiscal_gap,3,0,0.0004573651177964276,0.00015839209113346708,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",filtered_variance_trace,3,0,0.00045740291330908486,0.0001816167536918763,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,50.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_rstar_gap,3,0,0.0004617185895557219,0.00012776049763997297,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_fiscal_gap,3,0,0.0004619930135629915,0.00014526134079690097,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",rho_i,2,0,0.0004651081461504538,0.00016796915141794377,0,0.5,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",rho_i,3,0,0.0004651081461504538,0.00016796915141794377,0,0.5,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_fiscal_gap,3,0,0.00046684414147114855,0.00013219523513456318,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",filtered_variance_trace,3,0,0.0004722891104791637,0.00019383708938895374,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_productivity_gap,3,0,0.0004734891887084267,0.00010589814847220656,0,0.3,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",rho_i,2,0,0.0004837043794490659,0.00014296841002980827,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",rho_i,3,0,0.0004837043794490659,0.00014296841002980827,0,0.7,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_productivity_gap,2,0,0.0004986903839289379,0.00010730466120920364,0,0.85,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_fiscal_gap,2,0,0.0004986903839289379,0.00010730466120920364,0,0.85,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_inflation_gap,2,0,0.0004986903839289379,0.00010730466120920364,0,0.85,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",mean_output_gap,2,0,0.0004986903839289379,0.00010730466120920364,0,0.85,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",stress_probability,2,0,0.0004986903839289379,0.00010730466120920364,0,0.85,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",stress_entropy,2,0,0.0004986903839289379,0.00010730466120920364,0,0.85,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,posterior_uncertainty,"Среднее, вероятность режима и неопределённость",linear_posterior_uncertainty,"Линейное правило: Среднее, вероятность режима и неопределённость",filtered_variance_trace,2,0,0.0004986903839289379,0.00010730466120920364,0,0.85,mean_rstar_gap|mean_productivity_gap|mean_fiscal_gap|mean_inflation_gap|mean_output_gap|stress_probability|stress_entropy|filtered_variance_trace,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
