scenario_name,scenario_label,policy_name,period,projection_scale_used,mean_policy_rate_path_used_as_shock,inflation_gap,output_gap,policy_rate,period_loss
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,0,1.0,-4.919726241011842e-06,5.2008845482355244e-05,7.585879205040946e-05,2.132895892793793e-05,5.6049443985286194e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,1,1.0,-1.4519093670378284e-05,4.926135251958515e-05,4.251815915168322e-05,2.417321718117972e-05,3.330982271133327e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,2,1.0,-1.9222657848151973e-05,4.9318899901946944e-05,1.5090790973726342e-05,2.0458003796064418e-05,2.54691001416946e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,3,1.0,1.4024743643980887e-05,5.253324636690408e-05,-1.8545241332601492e-05,5.12898606163603e-05,2.979235131637417e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,4,1.0,-2.03306787702914e-06,5.908900707571168e-05,-2.788471115755531e-05,5.941421107008477e-05,3.883589568878397e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,5,1.0,9.717226783418967e-06,6.59348086226481e-05,-3.4396449530960105e-05,7.968797155525913e-05,4.959508126483684e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,6,1.0,6.5061397532800206e-06,7.200302419276213e-05,-2.6844399604875058e-05,9.368241574352144e-05,5.554538611383517e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,7,1.0,8.463424969945165e-06,7.507700217904567e-05,-8.163115639892027e-06,0.0001075196501344846,5.6794479374470756e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,8,1.0,-6.515389313940234e-06,7.361814882430855e-05,2.550260950329175e-05,0.00010283288060751103,5.745921672486684e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,9,1.0,-3.3029036415850504e-05,6.65516454812102e-05,6.144849651001927e-05,7.120653909507774e-05,6.367091651800663e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,10,1.0,-4.081547849692998e-05,5.504087563829599e-05,7.684550583730854e-05,3.667919937575665e-05,6.041720734130946e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,11,1.0,-2.8622398704066576e-05,4.2643627934845944e-05,6.899533985649242e-05,1.8829998674262203e-05,4.214587162686131e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,12,1.0,-8.900184394765757e-06,3.255349798094629e-05,5.256626770888673e-05,2.0901123807726477e-05,2.4415509591825713e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,13,1.0,-1.7031816299727947e-05,2.5967178503480864e-05,4.4932032308819814e-05,1.096915190382791e-05,1.688670326427044e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,14,1.0,-2.4861641127347614e-05,2.258485469900602e-05,3.1958605625881376e-05,-5.8216024691448755e-06,1.034848370171198e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,15,1.0,-8.310622291476661e-06,2.362287444801336e-05,1.6939753961775494e-06,-1.6919264409156562e-06,5.603276847129366e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,16,1.0,1.7538690013893544e-05,3.0711169805178576e-05,-3.1539196236329836e-05,2.899164805872033e-05,1.4876104876231088e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,17,1.0,2.2995387057172848e-05,4.321033651655922e-05,-4.5856397122845394e-05,6.101457723862216e-05,2.9698111600813932e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,18,1.0,-4.004437708109932e-07,5.839093626181954e-05,-4.161382585710083e-05,6.702516314440188e-05,4.2771630459109665e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,19,1.0,3.2050384360519014e-06,7.430955081107336e-05,-4.57522777271846e-05,8.184624008734668e-05,6.5795280164436435e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,20,1.0,8.193275783036882e-06,9.169232394607538e-05,-5.2478712627479496e-05,0.00010477923789638295,9.81078602957628e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,21,1.0,6.825479701386664e-06,0.00011033001620532091,-5.4585337951107427e-05,0.00012777250334808262,1.3688926548291295e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,22,1.0,2.8003743997703573e-06,0.000129255497933584,-5.209287278462593e-05,0.00014845261808411726,1.8085200800811127e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,23,1.0,3.3318274439826083e-06,0.00014757212239804374,-4.695060499015913e-05,0.00017189546749485368,2.2907189322958905e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,24,1.0,-1.701906866233584e-06,0.0001646031393431179,-3.54617580612393e-05,0.00019136651715727032,2.7741917712754635e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,25,1.0,-2.3460871897349498e-05,0.00017951709430986726,-1.9491985451369764e-05,0.00019054743309775376,3.241638944281081e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,26,1.0,-1.3156256110455171e-05,0.00019205805099077207,-1.712448627744223e-05,0.0002060109017684154,3.704487490867358e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,27,1.0,-7.871225443541375e-06,0.0002034666328125422,-1.190880685986162e-05,0.0002274498103027487,4.149256184844379e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,28,1.0,-2.0702768991944167e-05,0.00021315914213760486,4.669511075139354e-06,0.00023460881884722004,4.545028461384705e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,29,1.0,-4.97229668452747e-05,0.0002202480257538949,2.1239714590226555e-05,0.00021441130723416548,4.875515256019346e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,30,1.0,-4.044681006647954e-05,0.00022550213649817651,1.1907738931116185e-05,0.00021156360663153248,5.092251615840415e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,31,1.0,-1.877096892173495e-05,0.00023155607256185253,-7.764956953870694e-06,0.0002332326024874012,5.367183928758773e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,32,1.0,-5.004272897559549e-06,0.00023835774723561797,-1.3233560707370806e-05,0.000265023276573123,5.695251157967781e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,33,1.0,-2.9804980696098793e-05,0.00024310043227530233,8.225241139081518e-06,0.00026541495397168865,5.91316551388961e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,34,1.0,-2.9918498871056048e-05,0.00024246014288132136,3.0511335657790184e-05,0.00026612320829288793,5.925241676905112e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,35,1.0,-4.354852943649254e-05,0.00023612512285483598,5.795276810816041e-05,0.00025116725045726116,5.744551934264955e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,36,1.0,-4.5600572891237024e-05,0.00022370385182038323,8.137356293214104e-05,0.00023393474435797317,5.3369089654734636e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,37,1.0,-5.735234658630071e-05,0.0002060329445912168,0.00010356687766277517,0.000203000557442682,4.786046952734104e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,38,1.0,-6.345159262744935e-05,0.00018399459205175562,0.0001158951080590942,0.00016579243055793428,4.0639070175620105e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,39,1.0,-5.8023067345328055e-05,0.00015943681702963286,0.00011472453388727821,0.00013408037172933375,3.205124069612468e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,40,1.0,-4.527876262639126e-05,0.00013421065538365843,0.00010649626614056551,0.00011296590248705983,2.370551841002135e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,41,1.0,-4.029033793333168e-05,0.00010906072997098869,0.00010224212564780011,9.16972020063477e-05,1.7143586831302094e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,42,1.0,-3.162271559072097e-05,8.350926710131074e-05,0.00010277941002123647,7.399872388510817e-05,1.2271263060345184e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,43,1.0,-3.126247984792277e-05,5.711328447343486e-05,0.00011250505864746074,5.0456544583978125e-05,9.618333084290114e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,44,1.0,-4.518027581000458e-05,2.9467761201248404e-05,0.00012718193534677624,8.16912051484603e-06,9.045382601209717e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,45,1.0,-4.494311437675446e-05,1.3556386100139994e-06,0.00012861111134876424,-3.379177596627755e-05,8.360282578898056e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,46,1.0,-4.244291307194514e-05,-2.4363787684293747e-05,0.00011404029613149014,-7.278434960134058e-05,7.172209761138616e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,47,1.0,-2.467893248630588e-05,-4.477919149527653e-05,8.122872677662762e-05,-9.273253612599496e-05,5.324125525127777e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,48,1.0,-1.5250303438317128e-05,-5.737849346169638e-05,4.124845200692562e-05,-0.00010443658383401717,4.149858145055341e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,49,1.0,1.0556923055226397e-05,-6.139398718915377e-05,-5.666071308363385e-06,-9.038845753776888e-05,3.795141337639474e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,50,1.0,1.0118345949360398e-05,-5.68665902605198e-05,-4.2491551206724765e-05,-8.033697311456398e-05,4.141626666790198e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,51,1.0,4.592969074274479e-05,-4.5970820439396503e-05,-7.867098315283982e-05,-3.394322150340966e-05,5.3154971364163126e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,52,1.0,3.15401758665585e-05,-3.059078274349459e-05,-8.327959485099345e-05,-9.108916227313057e-06,4.434378584059813e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,53,1.0,3.658422281313574e-05,-1.540078586564506e-05,-7.61116810917839e-05,2.0423439773534352e-05,3.1772862071361996e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,54,1.0,1.6329284062702928e-05,-2.6084066331885137e-06,-5.174849298228423e-05,2.7511340432406208e-05,1.3482689649203237e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,55,1.0,1.4496550754159262e-05,5.664946182485527e-06,-2.7983292792632675e-05,3.525434135923836e-05,4.266216561772074e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,56,1.0,2.5748714005656682e-06,9.525753873070355e-06,-9.631684413369257e-07,3.1503380778364e-05,9.190731883747224e-11
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,57,1.0,-1.9973222902358633e-05,9.147000796290245e-06,2.23906531608975e-05,7.034943494360224e-06,3.6427351920920033e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,58,1.0,-1.4346582980118207e-05,5.884614071267354e-06,2.4079501833362826e-05,-5.871064883244792e-06,3.328681396513601e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_mean,59,1.0,-1.8803593751440185e-05,2.502775994655623e-06,1.4976192700855151e-05,-2.1225482745834627e-05,1.3019496898094888e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,0,1.0,-4.919726241011842e-06,5.2008845482355244e-05,7.585879205040946e-05,2.132895892793793e-05,5.6049443985286194e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,1,1.0,-1.4519093670378284e-05,4.926135251958515e-05,4.251815915168322e-05,2.417321718117972e-05,3.330982271133327e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,2,1.0,-1.9222657848151973e-05,4.9318899901946944e-05,1.5090790973726342e-05,2.0458003796064418e-05,2.54691001416946e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,3,1.0,1.4024743643980887e-05,5.253324636690408e-05,-1.8545241332601492e-05,5.12898606163603e-05,2.979235131637417e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,4,1.0,-2.03306787702914e-06,5.908900707571168e-05,-2.788471115755531e-05,5.941421107008477e-05,3.883589568878397e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,5,1.0,9.717226783418967e-06,6.59348086226481e-05,-3.4396449530960105e-05,7.968797155525913e-05,4.959508126483684e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,6,1.0,6.5061397532800206e-06,7.200302419276213e-05,-2.6844399604875058e-05,9.368241574352144e-05,5.554538611383517e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,7,1.0,8.463424969945165e-06,7.507700217904567e-05,-8.163115639892027e-06,0.0001075196501344846,5.6794479374470756e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,8,1.0,-6.515389313940234e-06,7.361814882430855e-05,2.550260950329175e-05,0.00010283288060751103,5.745921672486684e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,9,1.0,-3.3029036415850504e-05,6.65516454812102e-05,6.144849651001927e-05,7.120653909507774e-05,6.367091651800663e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,10,1.0,-4.081547849692998e-05,5.504087563829599e-05,7.684550583730854e-05,3.667919937575665e-05,6.041720734130946e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,11,1.0,-2.8622398704066576e-05,4.2643627934845944e-05,6.899533985649242e-05,1.8829998674262203e-05,4.214587162686131e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,12,1.0,-8.900184394765757e-06,3.255349798094629e-05,5.256626770888673e-05,2.0901123807726477e-05,2.4415509591825713e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,13,1.0,-1.7031816299727947e-05,2.5967178503480864e-05,4.4932032308819814e-05,1.096915190382791e-05,1.688670326427044e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,14,1.0,-2.4861641127347614e-05,2.258485469900602e-05,3.1958605625881376e-05,-5.8216024691448755e-06,1.034848370171198e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,15,1.0,-8.310622291476661e-06,2.362287444801336e-05,1.6939753961775494e-06,-1.6919264409156562e-06,5.603276847129366e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,16,1.0,1.7538690013893544e-05,3.0711169805178576e-05,-3.1539196236329836e-05,2.899164805872033e-05,1.4876104876231088e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,17,1.0,2.2995387057172848e-05,4.321033651655922e-05,-4.5856397122845394e-05,6.101457723862216e-05,2.9698111600813932e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,18,1.0,-4.004437708109932e-07,5.839093626181954e-05,-4.161382585710083e-05,6.702516314440188e-05,4.2771630459109665e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,19,1.0,3.2050384360519014e-06,7.430955081107336e-05,-4.57522777271846e-05,8.184624008734668e-05,6.5795280164436435e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,20,1.0,8.193275783036882e-06,9.169232394607538e-05,-5.2478712627479496e-05,0.00010477923789638295,9.81078602957628e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,21,1.0,6.825479701386664e-06,0.00011033001620532091,-5.4585337951107427e-05,0.00012777250334808262,1.3688926548291295e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,22,1.0,2.8003743997703573e-06,0.000129255497933584,-5.209287278462593e-05,0.00014845261808411726,1.8085200800811127e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,23,1.0,3.3318274439826083e-06,0.00014757212239804374,-4.695060499015913e-05,0.00017189546749485368,2.2907189322958905e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,24,1.0,-1.701906866233584e-06,0.0001646031393431179,-3.54617580612393e-05,0.00019136651715727032,2.7741917712754635e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,25,1.0,-2.3460871897349498e-05,0.00017951709430986726,-1.9491985451369764e-05,0.00019054743309775376,3.241638944281081e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,26,1.0,-1.3156256110455171e-05,0.00019205805099077207,-1.712448627744223e-05,0.0002060109017684154,3.704487490867358e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,27,1.0,-7.871225443541375e-06,0.0002034666328125422,-1.190880685986162e-05,0.0002274498103027487,4.149256184844379e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,28,1.0,-2.0702768991944167e-05,0.00021315914213760486,4.669511075139354e-06,0.00023460881884722004,4.545028461384705e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,29,1.0,-4.97229668452747e-05,0.0002202480257538949,2.1239714590226555e-05,0.00021441130723416548,4.875515256019346e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,30,1.0,-4.044681006647954e-05,0.00022550213649817651,1.1907738931116185e-05,0.00021156360663153248,5.092251615840415e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,31,1.0,-1.877096892173495e-05,0.00023155607256185253,-7.764956953870694e-06,0.0002332326024874012,5.367183928758773e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,32,1.0,-5.004272897559549e-06,0.00023835774723561797,-1.3233560707370806e-05,0.000265023276573123,5.695251157967781e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,33,1.0,-2.9804980696098793e-05,0.00024310043227530233,8.225241139081518e-06,0.00026541495397168865,5.91316551388961e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,34,1.0,-2.9918498871056048e-05,0.00024246014288132136,3.0511335657790184e-05,0.00026612320829288793,5.925241676905112e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,35,1.0,-4.354852943649254e-05,0.00023612512285483598,5.795276810816041e-05,0.00025116725045726116,5.744551934264955e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,36,1.0,-4.5600572891237024e-05,0.00022370385182038323,8.137356293214104e-05,0.00023393474435797317,5.3369089654734636e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,37,1.0,-5.735234658630071e-05,0.0002060329445912168,0.00010356687766277517,0.000203000557442682,4.786046952734104e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,38,1.0,-6.345159262744935e-05,0.00018399459205175562,0.0001158951080590942,0.00016579243055793428,4.0639070175620105e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,39,1.0,-5.8023067345328055e-05,0.00015943681702963286,0.00011472453388727821,0.00013408037172933375,3.205124069612468e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,40,1.0,-4.527876262639126e-05,0.00013421065538365843,0.00010649626614056551,0.00011296590248705983,2.370551841002135e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,41,1.0,-4.029033793333168e-05,0.00010906072997098869,0.00010224212564780011,9.16972020063477e-05,1.7143586831302094e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,42,1.0,-3.162271559072097e-05,8.350926710131074e-05,0.00010277941002123647,7.399872388510817e-05,1.2271263060345184e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,43,1.0,-3.126247984792277e-05,5.711328447343486e-05,0.00011250505864746074,5.0456544583978125e-05,9.618333084290114e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,44,1.0,-4.518027581000458e-05,2.9467761201248404e-05,0.00012718193534677624,8.16912051484603e-06,9.045382601209717e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,45,1.0,-4.494311437675446e-05,1.3556386100139994e-06,0.00012861111134876424,-3.379177596627755e-05,8.360282578898056e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,46,1.0,-4.244291307194514e-05,-2.4363787684293747e-05,0.00011404029613149014,-7.278434960134058e-05,7.172209761138616e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,47,1.0,-2.467893248630588e-05,-4.477919149527653e-05,8.122872677662762e-05,-9.273253612599496e-05,5.324125525127777e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,48,1.0,-1.5250303438317128e-05,-5.737849346169638e-05,4.124845200692562e-05,-0.00010443658383401717,4.149858145055341e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,49,1.0,1.0556923055226397e-05,-6.139398718915377e-05,-5.666071308363385e-06,-9.038845753776888e-05,3.795141337639474e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,50,1.0,1.0118345949360398e-05,-5.68665902605198e-05,-4.2491551206724765e-05,-8.033697311456398e-05,4.141626666790198e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,51,1.0,4.592969074274479e-05,-4.5970820439396503e-05,-7.867098315283982e-05,-3.394322150340966e-05,5.3154971364163126e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,52,1.0,3.15401758665585e-05,-3.059078274349459e-05,-8.327959485099345e-05,-9.108916227313057e-06,4.434378584059813e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,53,1.0,3.658422281313574e-05,-1.540078586564506e-05,-7.61116810917839e-05,2.0423439773534352e-05,3.1772862071361996e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,54,1.0,1.6329284062702928e-05,-2.6084066331885137e-06,-5.174849298228423e-05,2.7511340432406208e-05,1.3482689649203237e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,55,1.0,1.4496550754159262e-05,5.664946182485527e-06,-2.7983292792632675e-05,3.525434135923836e-05,4.266216561772074e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,56,1.0,2.5748714005656682e-06,9.525753873070355e-06,-9.631684413369257e-07,3.1503380778364e-05,9.190731883747224e-11
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,57,1.0,-1.9973222902358633e-05,9.147000796290245e-06,2.23906531608975e-05,7.034943494360224e-06,3.6427351920920033e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,58,1.0,-1.4346582980118207e-05,5.884614071267354e-06,2.4079501833362826e-05,-5.871064883244792e-06,3.328681396513601e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_uncertainty,59,1.0,-1.8803593751440185e-05,2.502775994655623e-06,1.4976192700855151e-05,-2.1225482745834627e-05,1.3019496898094888e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,0,1.0,-4.919726241011842e-06,5.2008845482355244e-05,7.585879205040946e-05,2.132895892793793e-05,5.6049443985286194e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,1,1.0,-1.4519093670378284e-05,4.926135251958515e-05,4.251815915168322e-05,2.417321718117972e-05,3.330982271133327e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,2,1.0,-1.9222657848151973e-05,4.9318899901946944e-05,1.5090790973726342e-05,2.0458003796064418e-05,2.54691001416946e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,3,1.0,1.4024743643980887e-05,5.253324636690408e-05,-1.8545241332601492e-05,5.12898606163603e-05,2.979235131637417e-09
