variant_name,scenario_name,scenario_label,classical_mean_policy_loss,rl_mean_policy_loss,full_information_mean_policy_loss,delta_mean_policy_loss_rl_minus_classical,delta_cumulative_policy_loss_rl_minus_classical,classical_policy_rate_rmse,rl_policy_rate_rmse,classical_regime_accuracy,rl_regime_accuracy,classical_unstable,rl_unstable
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",8.568881499473358e-05,7.196403213528662e-05,8.799656052981945e-05,-1.3724782859446952e-05,-0.0008234869715668166,0.0014769197723120448,0.0006124947904619911,0.7766666666666666,0.7633333333333333,0,0
