label,training_seed,iteration,mean_episode_return,std_episode_return,best_return_so_far,validation_return,best_validation_return,critic_loss,mean_ratio,clip_fraction,mean_log_prob,mean_action_std,mean_entropy,num_steps
thin_information_moderate_gap_belief_state,11,0,-0.004117511063658316,0.003272515905997998,-0.004117511063658316,-0.0034785519558832613,-0.0034785519558832613,0.0001444582197078736,0.9946604354529536,0.05,7.445139832915265,0.0001525236549236695,-7.369252326487539,720.0
thin_information_moderate_gap_belief_state,11,1,-0.0046650428797177625,0.0031433186086957947,-0.004117511063658316,-0.0046721090023862846,-0.0034785519558832613,2.1327193701435582e-05,0.9822077340036802,0.05,7.301537951311133,0.00015323167677142624,-7.364621021389043,720.0
thin_information_moderate_gap_belief_state,11,2,-0.0035693623685832732,0.004623895018581683,-0.0035693623685832732,-0.0017271181701583181,-0.0017271181701583181,2.74929270386909e-06,0.9886159620286117,0.0375,7.194025994604829,0.00015326592023446516,-7.364397571264044,720.0
thin_information_moderate_gap_belief_state,11,3,-0.003138730850354699,0.0017530026153954226,-0.003138730850354699,-0.0062894316544320015,-0.0017271181701583181,1.1921588497604947e-06,0.9958511173645194,0.075,7.127151312594002,0.00015373760609326714,-7.361324732097698,720.0
thin_information_moderate_gap_belief_state,11,4,-0.005170789336847835,0.004472851018528533,-0.003138730850354699,-0.002613941934100324,-0.0017271181701583181,1.0661654442447875e-06,1.0055438678451325,0.05,7.469284804959043,0.00015402702877896743,-7.3594439261945865,720.0
thin_information_moderate_gap_belief_state,11,5,-0.0036244601685150785,0.0030104400037056296,-0.003138730850354699,-0.0029193338232425,-0.0017271181701583181,5.717480098934933e-07,1.0014257869127998,0.0125,7.424273213797932,0.00015294256841560944,-7.366509543668675,720.0
thin_information_moderate_gap_belief_state,11,6,-0.004873276262717713,0.004827570946854443,-0.003138730850354699,-0.0038602530672483732,-0.0017271181701583181,1.1307206112675777e-06,0.9903030076535299,0.025,7.358699666774806,0.00015261501778175457,-7.368653498026987,720.0
thin_information_moderate_gap_belief_state,11,7,-0.005114512295333932,0.004767756665976833,-0.003138730850354699,-0.003561700630127911,-0.0017271181701583181,1.5011521964520267e-06,1.0053968507121687,0.1,7.246632534517387,0.0001513460684551054,-7.377002966139971,720.0
thin_information_moderate_gap_belief_state,11,8,-0.004629291765901701,0.002205812367638172,-0.003138730850354699,-0.0067516784933502735,-0.0017271181701583181,1.712633590174236e-06,1.007414108213028,0.0375,7.205728597109795,0.0001498752820597639,-7.386768529446963,720.0
thin_information_moderate_gap_belief_state,11,9,-0.0034082519924194016,0.002265663967872586,-0.003138730850354699,-0.00602073255333412,-0.0017271181701583181,3.2897225601359445e-07,0.9873473932196741,0.025,7.35957339876323,0.00015037484088474575,-7.383440908588371,720.0
thin_information_moderate_gap_belief_state,11,10,-0.002987975354669809,0.0019545233874973377,-0.002987975354669809,-0.00422975732890553,-0.0017271181701583181,4.6339992432339095e-07,1.0043767650171607,0.0625,7.412758591573029,0.00015037888729578264,-7.383414000120359,720.0
thin_information_moderate_gap_belief_state,11,11,-0.004114273645820857,0.0033048213476133733,-0.002987975354669809,-0.0020293791446175055,-0.0017271181701583181,4.855896626960657e-07,0.9861628421827817,0.0,7.262357204952915,0.00015128194354575505,-7.3774267531508695,720.0
thin_information_moderate_gap_belief_state,11,12,-0.0037556913929940403,0.0029521026734317325,-0.002987975354669809,-0.0026351831896453777,-0.0017271181701583181,6.826305354150158e-07,1.0017058219710548,0.0125,7.44168905651655,0.000150521793893925,-7.382464141128205,720.0
thin_information_moderate_gap_belief_state,11,13,-0.002994217523347885,0.001585702674929676,-0.002987975354669809,-0.00443247483960625,-0.0017271181701583181,4.619932696943019e-07,0.9968658992112314,0.0375,7.384253559191737,0.00014950125563701185,-7.389267233054353,720.0
thin_information_moderate_gap_belief_state,11,14,-0.0036321051645762624,0.0026548534261012446,-0.002987975354669809,-0.00397462809940745,-0.0017271181701583181,8.867544615843176e-07,1.0679311360961257,0.05,7.274755815688744,0.00014928692703861473,-7.39070188574536,720.0
thin_information_moderate_gap_belief_state,11,15,-0.0039266797040506595,0.0030606480412264025,-0.002987975354669809,-0.003293543889445082,-0.0017271181701583181,7.901966736144676e-07,0.9984334156900818,0.0125,7.36229345339143,0.00014940512639369954,-7.389910439438728,720.0
thin_information_moderate_gap_belief_state,11,16,-0.004783613616408633,0.003998697330620076,-0.002987975354669809,-0.0012832448707499134,-0.0012832448707499134,6.883917760598938e-07,0.9972420525495698,0.0,7.520822827696028,0.00014952359784081696,-7.389117799296008,720.0
thin_information_moderate_gap_belief_state,11,17,-0.0033553563323754174,0.002687992056917355,-0.002987975354669809,-0.0023599356890093874,-0.0012832448707499134,6.48029788428439e-07,0.9985510264312432,0.025,7.385436731983068,0.00014831425399069724,-7.3972386643161645,720.0
thin_information_moderate_gap_belief_state,11,18,-0.002017621572860275,0.0008564450550290724,-0.002017621572860275,-0.0026430677239127833,-0.0012832448707499134,2.8757611734891646e-07,0.9906863070884222,0.0125,7.444463631215635,0.00014875853371429729,-7.394247612471547,720.0
thin_information_moderate_gap_belief_state,11,19,-0.0022987267067916053,0.0013616551662064232,-0.002017621572860275,-0.005094072468598437,-0.0012832448707499134,2.8056166922739456e-07,1.0055180132247166,0.075,7.256220347220233,0.00014834256094687186,-7.397047824565751,720.0
thin_information_moderate_gap_belief_state,11,20,-0.004190334914519189,0.003596481406520286,-0.002017621572860275,-0.006152422636325919,-0.0012832448707499134,6.429104853205366e-07,0.9872965540325499,0.0875,7.331785108927384,0.00014692894464021,-7.406622924636194,720.0
