variant_name,scenario_name,scenario_label,classical_mean_policy_loss,rl_mean_policy_loss,full_information_mean_policy_loss,delta_mean_policy_loss_rl_minus_classical,delta_cumulative_policy_loss_rl_minus_classical,classical_policy_rate_rmse,rl_policy_rate_rmse,classical_regime_accuracy,rl_regime_accuracy,classical_unstable,rl_unstable
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,0.00011870978367034126,9.42220864783122e-05,0.00011120249037220244,-2.4487697192029055e-05,-0.0014692618315217433,0.0020502986802879413,0.0018894132271473126,0.9033333333333333,0.8766666666666666,0,0
