variant_name,scenario_name,scenario_label,policy_name,policy_label,training_seed,evaluation_seed,input_mode,include_distributional_state,mean_policy_loss,cumulative_policy_loss,mean_reference_loss,cumulative_reference_loss,mean_excess_loss,cumulative_excess_loss,mean_abs_rate_gap,policy_rate_rmse,policy_instrument_volatility,mean_state_rmse,distribution_state_rmse,regime_accuracy,stress_brier_score,unstable,impact_nominal_rate_pp,impact_inflation_pp,impact_output_gap_pct,impact_low_liquidity_gap_pp,impact_mean_mpc_gap_pp,peak_low_liquidity_gap,peak_mean_mpc_gap,peak_low_liquidity_gap_difference_vs_reference,peak_mean_mpc_gap_difference_vs_reference
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,700,raw_observations,1,2.243311193792133e-05,0.00134598671627528,2.7622337672054473e-05,0.0016573402603232684,-5.189225734133144e-06,-0.0003113535440479886,0.0007309128208022223,0.0007971542280298894,0.001567478881558855,0.0008571660121156426,0.0006992777018753416,1.0,0.027962004419709644,0,-0.01937807763255578,-0.023519791633541766,-0.10215643292759186,-0.0054413993025247695,0.1468143378821827,0.0012731407634122604,0.007273169472744588,0.0002713029455720496,0.0011807326261630527
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,learning_policy,Learning-based policy,11,700,raw_observations,1,2.1891231113518203e-05,0.0013134738668110922,2.243311193792133e-05,0.00134598671627528,-5.418808244031248e-07,-3.251284946418749e-05,0.0006392842920910159,0.0007429365043038038,0.0013773182154380196,0.0008610779301185587,0.0006977479982196111,1.0,0.032967263046732864,0,-0.020894796053340232,-0.023519791633541766,-0.10215643292759186,-0.0054413993025247695,0.1468143378821827,0.0011393030970787723,0.006710856274301827,0.00025473304147708136,0.0010950146373590649
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,full_information_rule,Полная информация,-1,700,raw_observations,1,2.7622337672054473e-05,0.0016573402603232684,2.7622337672054473e-05,0.0016573402603232684,0.0,0.0,0.0,0.0,0.0017649642916708654,0.0008583183723281173,0.000707482889741926,1.0,0.04174849395565669,0,-0.009445178238211562,-0.023519791633541766,-0.10215643292759186,-0.0054413993025247695,0.1468143378821827,0.0012480368336593565,0.007149846729724293,0.0,0.0
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,701,raw_observations,1,0.00014564402762721836,0.008738641657633101,0.00015436514852320884,0.00926190891139253,-8.721120895990516e-06,-0.000523267253759431,0.00230982879548604,0.0029170131303919026,0.004965958086380654,0.0019710633637983603,0.002848533320020879,0.8,0.1686673252346772,0,-0.010724376990733801,0.002678462900578411,0.2549869263533434,-0.012953703240442491,-0.3027086319796965,0.014269977956693882,0.021965356123962193,0.00872206112977104,0.013300706382841905
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,learning_policy,Learning-based policy,11,701,raw_observations,1,0.00011850453051710997,0.007110271831026598,0.00014564402762721836,0.008738641657633101,-2.7139497110108376e-05,-0.0016283698266065026,0.003760702544211605,0.004765536177783423,0.004131193680433446,0.001957220410872013,0.002862605940283258,0.8,0.15274481885130903,0,-0.013058493576688658,0.002678462900578411,0.2549869263533434,-0.012953703240442491,-0.3027086319796965,0.012658369182698468,0.01927553641154933,0.010451555336672594,0.013161272040752342
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,full_information_rule,Полная информация,-1,701,raw_observations,1,0.00015436514852320884,0.00926190891139253,0.00015436514852320884,0.00926190891139253,0.0,0.0,0.0,0.0,0.005194029160288016,0.0019436776838869334,0.0028330773996511687,0.7833333333333333,0.14513473499820348,0,0.017217690966375456,0.002678462900578411,0.2549869263533434,-0.012953703240442491,-0.3027086319796965,0.01200881314686042,0.020336645339747248,0.0,0.0
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,702,raw_observations,1,0.00015827201335313649,0.00949632080118819,0.00015206455148498277,0.009123873089098967,6.207461868153708e-06,0.0003724477120892225,0.0005031553652540792,0.0006222381442098862,0.0033066357257652374,0.0014074631067911582,0.0017587956502249159,0.9666666666666667,0.04761119881568889,0,-0.01808378598359663,-0.007919021502653865,-0.09179416226890942,0.0014947714296663088,0.04718515918793991,0.013658182600419575,0.018842589851305318,0.0029251337438625756,0.004628814026927365
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,learning_policy,Learning-based policy,11,702,raw_observations,1,0.00013032155510327295,0.007819293306196377,0.00015827201335313649,0.00949632080118819,-2.7950458249863536e-05,-0.0016770274949918123,0.000517544841926732,0.0007512993630352026,0.0028176243199634515,0.0014181157629237122,0.0017644098619536085,0.9666666666666667,0.06276693044456014,0,-0.01972306607619135,-0.007919021502653865,-0.09179416226890942,0.0014947714296663088,0.04718515918793991,0.012198851085393701,0.016692911236985422,0.003062306806351869,0.005060391264184408
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,full_information_rule,Полная информация,-1,702,raw_observations,1,0.00015206455148498277,0.009123873089098967,0.00015206455148498277,0.009123873089098967,0.0,0.0,0.0,0.0,0.0029091615750705454,0.0014019121615151738,0.00175583708359207,0.9666666666666667,0.05894351743073866,0,-0.008396805683452434,-0.007919021502653865,-0.09179416226890942,0.0014947714296663088,0.04718515918793991,0.012006514197983929,0.01812465698477741,0.0,0.0
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,703,raw_observations,1,0.00017866702905900445,0.010720021743540267,6.478261687107298e-05,0.003886957012264379,0.00011388441218793143,0.006833064731275886,0.0028989095880366466,0.0038137963654352965,0.00475969016370623,0.0017468537821993344,0.0026858402008750177,0.7666666666666667,0.17273808048581415,0,0.02449353986001805,0.02749344203141558,0.2143067316171233,0.010621664587059853,-0.013260839648489734,0.012290379489681817,0.02001132005126737,0.009712040988819776,0.012504552496889398
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,learning_policy,Learning-based policy,11,703,raw_observations,1,0.00015488839134422978,0.009293303480653787,0.00017866702905900445,0.010720021743540267,-2.3778637714774696e-05,-0.0014267182628864817,0.001237768928788223,0.0017179321678869495,0.004415436419771557,0.001837000875277439,0.0027258814573587514,0.6333333333333333,0.25073231760966846,0,0.018840253255936433,0.02749344203141558,0.2143067316171233,0.010621664587059853,-0.013260839648489734,0.01251853249632076,0.019381031094924214,0.00476099185545228,0.00630117319519647
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,full_information_rule,Полная информация,-1,703,raw_observations,1,6.478261687107298e-05,0.003886957012264379,6.478261687107298e-05,0.003886957012264379,0.0,0.0,0.0,0.0,0.0027793825869918843,0.0017790096984659227,0.002708791306359778,0.3333333333333333,0.3393247719787518,0,0.016171893572393202,0.02749344203141558,0.2143067316171233,0.010621664587059853,-0.013260839648489734,0.01001960519935827,0.016478693577157456,0.0,0.0
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,704,raw_observations,1,8.853273637442568e-05,0.005311964182465541,0.00015717779730969303,0.009430667838581581,-6.864506093526732e-05,-0.00411870365611604,0.0016601149481105665,0.0021012915333727313,0.0020075459503685147,0.0012663819360649252,0.0009376337329006377,0.9833333333333333,0.04396756647126946,0,-0.015795499036240508,-0.03362088700830898,-0.18333539596600454,-0.0029233950525962226,0.18296223894709626,0.001737035766252322,0.008726394577112178,0.0008406404535436796,0.0037136873111807706
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,learning_policy,Learning-based policy,11,704,raw_observations,1,4.550472431343012e-05,0.002730283458805807,8.853273637442568e-05,0.005311964182465541,-4.3028012060995576e-05,-0.0025816807236597344,0.00128204836553433,0.0014693619227271837,0.001397628585435741,0.0012510833733334434,0.0008798731496635595,0.9833333333333333,0.03778794115316967,0,-0.017651174516606655,-0.03362088700830898,-0.18333539596600454,-0.0029233950525962226,0.18296223894709626,0.0014294344546816873,0.007498317989665446,0.0005069457762658248,0.0022049627077939398
thin_information_strong_gap_rawobs,thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,full_information_rule,Полная информация,-1,704,raw_observations,1,0.00015717779730969303,0.009430667838581581,0.00015717779730969303,0.009430667838581581,0.0,0.0,0.0,0.0,0.0021970106087985364,0.0014277237442017008,0.0012915206413464978,0.9166666666666666,0.11936746944865889,0,-0.022616096632428376,-0.03362088700830898,-0.18333539596600454,-0.0029233950525962226,0.18296223894709626,0.0019866853183082,0.009779953745215994,0.0,0.0
