scenario_name,scenario_label,policy_name,period,mean_policy_rate_path_used_as_shock,projection_scale_used,inflation_gap,output_gap,policy_rate,consumption,period_loss
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,0,6.1489958569363154e-06,0.25,-0.0006308912691210894,-0.0005901957831301319,-0.00029988441711493373,-0.0005037700086180097,5.766858578469319e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,1,1.573785904360429e-05,0.25,-0.0006194778032156501,-0.00017558321705024582,-0.0004795306150232763,-0.0002568013731764074,4.007811195528908e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,2,3.084399115977242e-05,0.25,-0.0006362129160382461,1.9997385382497512e-05,-0.0005903733496218878,-0.0001373936674308185,4.055811278356213e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,3,3.044908553673828e-05,0.25,-0.0006674923448401246,0.0001312875832744087,-0.0006782605300038492,-7.068758216843829e-05,4.545504530049597e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,4,4.022135541090233e-05,0.25,-0.0007078626234558715,0.0001936004787894685,-0.0007458391781923292,-3.1305864432451536e-05,5.200384100641337e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,5,3.7314236045249694e-05,0.25,-0.0007537115174154702,0.0002335718428569944,-0.0008151844274192049,-8.352200251637854e-06,5.955993925520537e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,6,4.27122085991235e-05,0.25,-0.0008029598715593173,0.0002539107337140578,-0.0008797271802817356,4.97309593583406e-06,6.771881740295148e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,7,4.558673981006376e-05,0.25,-0.000853159750363829,0.00025965813007489125,-0.0009444069941730657,9.488788291212025e-06,7.618019058141165e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,8,5.356352276477616e-05,0.25,-0.0009021359837916346,0.0002488848478834349,-0.0010041493840669763,6.620446685756676e-06,8.449996246621925e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,9,7.477901780713555e-05,0.25,-0.0009476660097899109,0.00022178141197248813,-0.0010462584524962393,-3.5551264095934343e-06,9.227530221415856e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,10,9.485946463640001e-05,0.25,-0.0009881424042869709,0.00018984423745771473,-0.00107506637513544,-1.8762381031933728e-05,9.944873232183253e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,11,0.00010787794651280502,0.25,-0.0010236301314682692,0.0001618229340103472,-0.001099233715217336,-3.4176208517977535e-05,1.0609411800519364e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,12,0.00011137012990360483,0.25,-0.00105522972927616,0.00013933932486454026,-0.001127721624240382,-4.7116596727403426e-05,1.1232580833231164e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,13,0.0001250992185059505,0.25,-0.0010841969125094527,0.00011606235507666263,-0.0011478421907761963,-5.7821549405145944e-05,1.1822384220878866e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,14,0.00014105465000044848,0.25,-0.0011114287613670963,9.855290824911656e-05,-0.0011588820920987405,-6.710550223831824e-05,1.240136323427238e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,15,0.0001452573908066262,0.25,-0.0011387573718345733,9.737286721889227e-05,-0.0011747494084673417,-7.19181868998886e-05,1.3015216781292357e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,16,0.0001351230644209979,0.25,-0.0011687949356328354,0.00011262459410565917,-0.0012089358202619549,-7.010095624881973e-05,1.3724821866972656e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,17,0.00012663644441735384,0.25,-0.0012034660516020803,0.00013191252636768347,-0.0012562316332481627,-6.408493830611928e-05,1.4571428393613547e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,18,0.0001317365518311555,0.25,-0.0012429861294675983,0.00014647493732611316,-0.0013014765395532488,-5.882117009847754e-05,1.555844326758513e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,19,0.000130747945386641,0.25,-0.0012867097005895248,0.00016173761048521307,-0.0013532398371727244,-5.6084735806760655e-05,1.66883535286294e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,20,0.00013317223444350801,0.25,-0.0013344937051065007,0.00017569086548441248,-0.0014080294114196593,-5.459899997217743e-05,1.796457183948515e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,21,0.000138871551158204,0.25,-0.0013858879961279676,0.00018859202220911087,-0.0014633264342603018,-5.5190677847538616e-05,1.9386219012688064e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,22,0.00013819979823927653,0.25,-0.0014403940387057337,0.0002028291243463265,-0.0015266999309975278,-5.7695881162111995e-05,2.0955056235849985e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,23,0.000138930364230711,0.25,-0.0014975000871438981,0.00021281613642676334,-0.001595654021566309,-6.23385315289271e-05,2.2653895982880985e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,24,0.00014536384274267477,0.25,-0.001555942908542733,0.0002129504321155551,-0.001663782639993638,-7.138469307788053e-05,2.4438643533459615e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,25,0.00016356572324760052,0.25,-0.0016140161326007264,0.0002017775342306738,-0.0017198227268846228,-8.608581399782711e-05,2.6255621875224483e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,26,0.0001749133731873475,0.25,-0.001670227647557663,0.00018784754696699046,-0.0017735206940215748,-0.00010526774142260997,2.8074479187004945e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,27,0.00018245044973271997,0.25,-0.0017240716911164822,0.00017094478660339973,-0.0018284358675871725,-0.00012621197584683497,2.9871850399570744e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,28,0.00019282282032559946,0.25,-0.0017749689549098383,0.00014598537380172694,-0.001880343865177284,-0.0001494645863985289,3.1613053775864293e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,29,0.00022078299886109167,0.25,-0.0018220180199952352,0.00011052085923601851,-0.0019112212835395122,-0.00017617724704588333,3.3259047660987267e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,30,0.00024165214968567601,0.25,-0.0018645928123528733,7.987172528101105e-05,-0.0019322743246527382,-0.00020464982056578318,3.479918263654686e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,31,0.0002438858243887071,0.25,-0.0019036768330173853,6.211341909612145e-05,-0.001963031524509928,-0.00022974932363384326,3.6259618232501595e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,32,0.00023861761224905253,0.25,-0.0019403363169557637,4.657095083682172e-05,-0.0020069093868816104,-0.00025152514091730804,3.766085712968696e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,33,0.0002510965995602925,0.25,-0.0019738028761302207,1.5182514609080044e-05,-0.002041381921217593,-0.000275630078079403,3.896072465976036e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,34,0.00026870057642808254,0.25,-0.002001478685919301,-3.278441494525275e-05,-0.0020621615926483656,-0.00030651446478502375,4.006475928858141e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,35,0.0002865133011733795,0.25,-0.0020210551348415684,-9.4561641804769e-05,-0.002070020685926861,-0.00034268425343064735,4.089137898387235e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,36,0.00030525170406633603,0.25,-0.0020307870923688656,-0.00016896544116007384,-0.0020639531716919587,-0.0003822139044206141,4.13837271542165e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,37,0.0003294728820823995,0.25,-0.0020293224753270152,-0.00025460659542442254,-0.0020380371993275444,-0.00042374073537410073,4.150595549965352e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,38,0.00035233722506360337,0.25,-0.0020157718022656528,-0.00034423025017882303,-0.0019942947598669274,-0.0004653384160400176,4.122678861428903e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,39,0.0003613315030703683,0.25,-0.0019900884686929483,-0.0004309354058767978,-0.0019463747174686878,-0.000503957384558773,4.053419591766917e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,40,0.000369672938821829,0.25,-0.001952591644622777,-0.0005204379747831833,-0.0018909720275408716,-0.000538650778385108,3.948195446351454e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,41,0.00037542114561049076,0.25,-0.0019027000248598891,-0.0006173265185313026,-0.0018276240292999933,-0.0005718375306515977,3.811014048286868e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,42,0.000389919169473908,0.25,-0.0018393204202473363,-0.000726832483308959,-0.0017443680582714747,-0.0006050175695747617,3.6475889155709664e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,43,0.000398360170342951,0.25,-0.0017611500159561149,-0.0008433042137868663,-0.0016468388856443407,-0.0006384154698935163,3.4577059741732324e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,44,0.0004105371675474705,0.25,-0.00166786337907591,-0.0009647254345287459,-0.0015289657767825556,-0.0006696441400411146,3.2478105367654884e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,45,0.0004210159034563165,0.25,-0.0015598382304102087,-0.0010819194138257382,-0.0013917593219945317,-0.0006970361546740911,3.0193113946175405e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,46,0.00042400018386611554,0.25,-0.0014388729412240957,-0.0011831283430429052,-0.0012420914779450087,-0.0007170161727235724,2.7713717022197266e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,47,0.0004132775462572557,0.25,-0.001308125517647785,-0.0012595823330754374,-0.0010920773087360826,-0.0007264434004397025,2.5055914093673386e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,48,0.00039629618671974684,0.25,-0.0011714188513251705,-0.0013115709281743548,-0.0009444803222983759,-0.0007245009072635034,2.233420518576326e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,49,0.000365714580618773,0.25,-0.0010321806166407159,-0.0013408991166594664,-0.000810186639353142,-0.0007129961332875689,1.965303785561827e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,50,0.00034525002263243246,0.25,-0.0008932502844133015,-0.0013589844256725048,-0.0006748051688634715,-0.0006946538891168252,1.722231812342255e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,51,0.0003104282715556707,0.25,-0.0007562432204417933,-0.0013634486832753145,-0.0005533741214703906,-0.000672794394456,1.5021372393903181e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,52,0.0002822502233806725,0.25,-0.0006229696379555026,-0.0013646664574374912,-0.0004366229908824833,-0.0006477652529002231,1.3199299811665837e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,53,0.0002568118448341645,0.25,-0.0004944351280174273,-0.0013644505752941072,-0.00032248695296494543,-0.0006222770414255896,1.1759801337853955e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,54,0.000238012065857169,0.25,-0.00037212544286941427,-0.001360769473034984,-0.00020621410574834113,-0.0005956068927528424,1.0650000933527043e-06
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,55,0.0002248067764795903,0.25,-0.00025861446701000646,-0.001344516829119069,-8.633898879071658e-05,-0.0005652289790042397,9.714626966223479e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,56,0.00021302717839419402,0.25,-0.00015821592663061159,-0.0013011048730255936,3.260128651845731e-05,-0.0005263343839666534,8.721765641995872e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,57,0.000207423585111447,0.25,-7.69232943063548e-05,-0.001215069892778864,0.0001500638822572999,-0.00047326923121826514,7.448044884456472e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,58,0.000193452845827543,0.25,-2.121444157400522e-05,-0.0010654611027210992,0.0002489962733473096,-0.00040095129996808865,5.685431141374665e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,classical_filtered_rule,59,0.0001825167033756951,0.25,3.935318023022201e-06,-0.0008420494293526204,0.0003270081342284484,-0.00030641302577172347,3.548433999863861e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,0,4.071316802867209e-06,1.0,-0.0002233713365853923,-0.0002307338169190709,-0.00010509830279502456,-0.0001451320724757954,7.706608380548601e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,1,9.716019612520292e-06,1.0,-0.00021766442553276173,-9.41874485596017e-05,-0.0001653338131547251,-6.461317113071186e-05,5.199485571100567e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,2,1.8702944421051686e-05,1.0,-0.00022104251410260588,-2.8005115209395193e-05,-0.00019755004795378098,-2.4260767150452445e-05,4.9303830568977867e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,3,1.538606443138097e-05,1.0,-0.0002292011860050859,1.0965580887090098e-05,-0.00022562829355528836,-1.9926066372466522e-06,5.263272504203657e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,4,1.9899034598829038e-05,1.0,-0.00024048582673907723,3.174422168883417e-05,-0.00024506898460912636,1.1528937570948194e-05,5.8356177691124936e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,5,1.4562884150954443e-05,1.0,-0.0002533966345339935,4.4919702462120625e-05,-0.0002693294017734021,1.9091779999147462e-05,6.524817261984624e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,6,1.708244169223653e-05,1.0,-0.0002669466930307733,4.695328403503396e-05,-0.00028981340326167897,2.2856315374242264e-05,7.238382207675178e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,7,1.8430287920248913e-05,1.0,-0.00027954978068317016,4.036612503988124e-05,-0.00030872276598135754,2.1962248673346174e-05,7.898067010529942e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,8,2.1890344883343864e-05,1.0,-0.0002898768332418427,2.4570222738828917e-05,-0.0003237387829097296,1.726709046412367e-05,8.434170041125658e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,9,3.4654175247858106e-05,1.0,-0.00029673709376022554,-1.403305142089195e-07,-0.00032549992737533704,8.979124770047697e-06,8.805306774108292e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,10,4.592320372623035e-05,1.0,-0.0002994469046529365,-2.474832677035188e-05,-0.0003176059147842151,-1.3270595783376748e-06,8.997780431693035e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,11,5.096011482701438e-05,1.0,-0.00029862095151370304,-4.2561813766828216e-05,-0.00030733952171935875,-1.0134567850594856e-05,9.008549661983858e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,12,4.7013139954962786e-05,1.0,-0.0002956433589751267,-5.286214265010081e-05,-0.0003031463671367742,-1.558574011106817e-05,8.88030778961431e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,13,5.240054804011524e-05,1.0,-0.0002919182655591244,-6.231995445393768e-05,-0.00029350212674925536,-1.8241105983141104e-05,8.716281269725051e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,14,6.044631574884978e-05,1.0,-0.00028837343112307086,-6.572805867699483e-05,-0.0002772380191813984,-1.918428690805829e-05,8.533255068616467e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,15,5.525472458915705e-05,1.0,-0.00028664058694088696,-5.430484224733245e-05,-0.000269836584545496,-1.5969551486971767e-05,8.364007308930349e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,16,4.1768980551274654e-05,1.0,-0.0002889052444588107,-3.227254812865343e-05,-0.000278334209191862,-7.165267312481127e-06,8.399060943839484e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,17,3.268356619831294e-05,1.0,-0.0002963594747177034,-1.051006243946162e-05,-0.0002959062712004369,4.293881712524872e-06,8.789960782935544e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,18,3.289965101908661e-05,1.0,-0.0003088045795873872,6.279606447057162e-06,-0.0003129613143937789,1.4776091349255616e-05,9.539452882762424e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,19,2.829233341193726e-05,1.0,-0.00032557589315247254,2.2678758080596495e-05,-0.0003364392851542983,2.35647670000505e-05,1.0628438599162091e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,20,2.5670482091015843e-05,1.0,-0.00034638885083125527,3.669333534928043e-05,-0.00036433600031546,3.1602227557048224e-05,1.2069734774556414e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,21,2.9636562443487772e-05,1.0,-0.000370667347722713,4.730063034519283e-05,-0.00039042517061461067,3.803669016322342e-05,1.3854698972366185e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,22,2.7114666672867788e-05,1.0,-0.00039774878747006037,5.908706923252183e-05,-0.00042295414202266714,4.300485925956554e-05,1.6000264550819099e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,23,2.5901568617196736e-05,1.0,-0.0004272748916048634,6.845059882887305e-05,-0.000459873134564776,4.716940305815598e-05,1.8497472583647964e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,24,2.6076709132957398e-05,1.0,-0.000458353855084736,7.23110156435336e-05,-0.0004993820567638845,4.899373844868826e-05,2.1278074570940558e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,25,3.679135824781682e-05,1.0,-0.0004897790011313775,6.811184014443583e-05,-0.0005306224379906059,4.7463942185577146e-05,2.4225187940414004e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,26,4.210983049813779e-05,1.0,-0.0005202898438635156,6.277798686382674e-05,-0.0005611021313264754,4.2832684079341377e-05,2.7271851003015127e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,27,4.29128240502594e-05,1.0,-0.0005493821446237433,5.5946990829225385e-05,-0.0005949826208028619,3.705002832588011e-05,3.0344316810116424e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,28,4.823561183414118e-05,1.0,-0.0005764546926325878,4.197068889189026e-05,-0.0006260829335790808,2.9384533436593863e-05,3.3322914349390014e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,29,6.9163467712979e-05,1.0,-0.00060054850394768,1.9947856970237154e-05,-0.0006385933679324498,1.857378899050577e-05,3.608652896410347e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,30,8.399333016309053e-05,1.0,-0.0006211327852661589,4.571791048846308e-06,-0.0006423603385950638,6.4779735772235725e-06,3.8581709707259205e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,31,8.147677049380048e-05,1.0,-0.0006392582245338548,3.2200138462279426e-06,-0.000655720917043745,-2.1572198203312354e-06,4.0866518713158543e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,32,7.026059808794056e-05,1.0,-0.0006561155682742848,5.816915570333592e-06,-0.0006837779152322218,-7.221767634457699e-06,4.305439169426313e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,33,7.580655821373889e-05,1.0,-0.0006712209866288631,-4.811210022159784e-06,-0.0007050678468076359,-1.3827801885413216e-05,4.505718498212873e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,34,8.736035132408063e-05,1.0,-0.0006823834738053569,-2.759935959517623e-05,-0.000714294680638494,-2.6162199565749056e-05,4.6603232437082516e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,35,9.789675160996788e-05,1.0,-0.0006878997724397892,-5.6596312690837536e-05,-0.0007137867841607893,-4.251527546073053e-05,4.7480768112575486e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,36,0.00010565715150910859,1.0,-0.0006869436526706602,-8.84190919021588e-05,-0.0007064339570515722,-6.051016250419039e-05,4.758032530542348e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,37,0.0001167367690022681,1.0,-0.0006792099023601248,-0.00012279484938571006,-0.0006880162638478531,-7.896474969204537e-05,4.6888233955302724e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,38,0.0001266116383639659,1.0,-0.0006646448869183041,-0.00015532860844313934,-0.0006599147682593856,-9.710851473743176e-05,4.538557987098018e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,39,0.00013217375034409046,1.0,-0.0006437760156601763,-0.0001819516490657591,-0.0006262889813245248,-0.0001132080986935291,4.310572943155155e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,40,0.00012956004796552524,1.0,-0.0006174377316509088,-0.00020180904767674868,-0.000594257057492429,-0.0001263007074913114,4.0164410053553704e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,41,0.00012120603208833458,1.0,-0.0005862373078632542,-0.00022078076837195315,-0.0005668599755087783,-0.00013714521624830223,3.6808378497727185e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,42,0.0001249057352445689,1.0,-0.0005499492347754349,-0.0002486175647054001,-0.0005286965619369742,-0.00014848632479991242,3.3342232987688086e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,43,0.0001263101192611099,1.0,-0.0005076151005613202,-0.00028101826489834725,-0.0004827424542810544,-0.00016211133291144098,2.9726431192164064e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,44,0.00013241495356146698,1.0,-0.0004591508419233303,-0.0003155450154748163,-0.0004239555813810753,-0.00017598644357164073,2.6077661885567194e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,45,0.0001337287837767355,1.0,-0.0004052292490561359,-0.0003441034475959448,-0.000358297164550126,-0.0001882575322937896,2.2362988699934473e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,46,0.00013557498805706687,1.0,-0.00034776747300199794,-0.00036222365507776466,-0.0002853117770443367,-0.00019604089596059193,1.8681154676661158e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,47,0.0001298990825418935,1.0,-0.00028941991246237146,-0.0003628434181460749,-0.0002136647501776875,-0.00019747307406892123,1.4984822359863195e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,48,0.00011867945330755709,1.0,-0.00023354087664289252,-0.00034440617256570327,-0.00014889449777733996,-0.00019078767684599374,1.1405890619360946e-07
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,49,9.447291860172074e-05,1.0,-0.0001832920627042529,-0.00030853387878659877,-0.00010380467851382839,-0.000176328082608479,8.12942120199924e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,50,8.125606497313386e-05,1.0,-0.0001410409177963912,-0.0002677126888215309,-6.491484882572982e-05,-0.00015641786242426292,5.5803203313533754e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,51,5.510058237274932e-05,1.0,-0.00010741460157765386,-0.00022107018538097822,-4.696651446699216e-05,-0.00013474044847461286,3.599001719958881e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,52,3.659439097554975e-05,1.0,-8.251578841532359e-05,-0.0001812627025883362,-4.021162528530333e-05,-0.00011265945904959107,2.323922043900911e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,53,2.2808781817907766e-05,1.0,-6.474078921378552e-05,-0.0001534132307050573,-4.022570717944748e-05,-9.440520794679053e-05,1.5959179475620364e-08
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,optimized_linear_estimated_state,54,1.6403932739858066e-05,1.0,-5.1896094961487945e-05,-0.00013966093863204687,-4.0344590217126744e-05,-8.139041267185565e-05,1.2445794268702788e-08
