scenario_name,phi_pi,phi_y,rho_i,validation_cumulative_loss,validation_policy_volatility,validation_unstable_episodes,rule_family,alpha
macro_core_moderate_gap,2.5,0.125,0.7,0.016058894666475976,0.002722686695179355,0,history_observables_rule,0.2
macro_core_moderate_gap,1.5,0.25,0.7,0.01634090261417021,0.0027313737163229025,0,history_observables_rule,0.2
macro_core_moderate_gap,2.5,0.25,0.3,0.016847569899360076,0.0026708453206551264,0,history_observables_rule,0.8
macro_core_moderate_gap,1.0,0.25,0.3,0.016918205122016233,0.0032489208712341193,0,history_observables_rule,0.2
macro_core_moderate_gap,2.0,0.25,0.7,0.01693131009834439,0.002776761066569509,0,history_observables_rule,0.5
macro_core_moderate_gap,2.0,0.125,0.3,0.016949805279418636,0.003334397654691267,0,history_observables_rule,0.2
macro_core_moderate_gap,2.5,0.125,0.5,0.01699049940674304,0.002612632230888065,0,history_observables_rule,0.5
macro_core_moderate_gap,1.5,0.25,0.5,0.017508695863873457,0.0025765738564267233,0,history_observables_rule,0.5
macro_core_moderate_gap,2.5,0.125,0.5,0.01751514844374385,0.0025597677866448015,0,history_observables_rule,0.2
macro_core_moderate_gap,2.5,0.125,0.3,0.017621810765825825,0.0023842306897526935,0,history_observables_rule,0.5
macro_core_moderate_gap,2.5,0.25,0.7,0.018069384751094424,0.0026532765030455696,0,history_observables_rule,0.5
macro_core_moderate_gap,2.0,0.25,0.7,0.018296129250983912,0.0025849602630725332,0,history_observables_rule,0.2
macro_core_moderate_gap,1.5,0.25,0.3,0.018645131694968644,0.002390407567852847,0,history_observables_rule,0.5
macro_core_moderate_gap,2.0,0.25,0.5,0.01887397761148763,0.002431611358775039,0,history_observables_rule,0.5
macro_core_moderate_gap,1.5,0.25,0.5,0.01894398080470218,0.0028221548883582766,0,history_observables_rule,0.2
macro_core_moderate_gap,2.5,0.25,0.7,0.01895276239253995,0.002446004110764083,0,history_observables_rule,0.2
macro_core_moderate_gap,2.5,0.25,0.5,0.019376954629525732,0.0023052905982919674,0,history_observables_rule,0.5
macro_core_moderate_gap,2.5,0.125,0.3,0.019514773063678475,0.0027295751905068812,0,history_observables_rule,0.2
macro_core_moderate_gap,2.0,0.25,0.3,0.019574332278589342,0.0022158341346249478,0,history_observables_rule,0.5
macro_core_moderate_gap,2.0,0.25,0.5,0.01974142889624117,0.002190610151018879,0,history_observables_rule,0.2
macro_core_moderate_gap,1.5,0.25,0.3,0.01978540936556474,0.002699354667673739,0,history_observables_rule,0.2
macro_core_moderate_gap,2.5,0.25,0.3,0.019954571765049132,0.0021019660275832827,0,history_observables_rule,0.5
macro_core_moderate_gap,2.5,0.25,0.5,0.02011060912375252,0.0020796996163768232,0,history_observables_rule,0.2
macro_core_moderate_gap,2.0,0.25,0.3,0.02032799084002721,0.001973418582848501,0,history_observables_rule,0.2
macro_core_moderate_gap,2.5,0.25,0.3,0.02058098917397288,0.0018747671118974289,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.0,0.85,0.0007072607357946888,0.00024157594775142446,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.0,0.85,0.0007812693267527133,0.000399823659688698,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.0,0.7,0.0007919957017357207,0.00041407937175269116,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.125,0.85,0.0010120553341805305,0.0005838050821928496,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.0,0.5,0.0010306508513319235,0.0006118377158434035,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.0,0.7,0.001040351301136112,0.0007703825075122487,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.0,0.85,0.0010457227535054642,0.0006391305106192072,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.0,0.3,0.0015110164426754415,0.0008213362621741676,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.125,0.7,0.0018744848196096606,0.0013536874309753788,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.0,0.7,0.002016532553237365,0.001451185692943261,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.0,0.5,0.002086683629247091,0.0014014683118621738,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.125,0.85,0.002163994193604707,0.001102759657226907,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.0,0.85,0.0031233980541174,0.0013983030603328666,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.25,0.85,0.006866758301847541,0.0022313113781809958,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.125,0.7,0.00705024984110454,0.0027012931048982698,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.0,0.5,0.007074883606005165,0.0034801932729271886,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.125,0.85,0.008264079575314467,0.002408561018467395,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.0,0.3,0.009158569062146973,0.002958100693432203,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.0,0.85,0.00963181388609434,0.002738212050541911,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.0,0.7,0.0099307301563861,0.0028548899995142867,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.25,0.85,0.011843763756310926,0.002947659733582109,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.125,0.85,0.01224142860715389,0.0029927795678193403,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.25,0.7,0.01257696259420893,0.002992662628044563,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.0,0.5,0.012972220535193178,0.003983025364992862,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.0,0.7,0.013649639277570427,0.002616798634880726,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.125,0.85,0.013674050936964544,0.002919093490244041,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.25,0.85,0.013718950696725768,0.002895526636231627,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.125,0.7,0.013821347509973294,0.0027381286193491486,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.0,0.5,0.015389153089864629,0.0024277206421233198,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.25,0.85,0.015397574714796655,0.0029947110785863915,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.125,0.7,0.01555882023557473,0.002478894505474591,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.125,0.5,0.015608095385352638,0.004175289473823608,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.125,0.5,0.01597105186576274,0.003546916241865408,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.25,0.7,0.016131473725809732,0.00282849936375894,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.25,0.85,0.016200322340384245,0.00286665409901513,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.5,0.85,0.016816251487704006,0.0028229677407437623,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.5,0.85,0.017356982614667123,0.0027403269312093062,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.5,0.85,0.017512727937765492,0.002647638293150298,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.125,0.7,0.01764882869795294,0.0025116338111462176,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.25,0.7,0.017912982878553755,0.0024859186559101853,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.0,0.3,0.017951730733342764,0.003745030656468724,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.5,0.85,0.01801407158595108,0.0025285312150502147,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.125,0.5,0.018324573020697992,0.002267194885520615,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.5,0.85,0.018329416859030216,0.002456107678106592,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.25,0.7,0.01837575781724896,0.002399444083319942,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.25,0.7,0.01889573230219949,0.0022353451061182844,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.5,0.7,0.019007107114176077,0.00226277472570101,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.125,0.5,0.01917320401585594,0.005051966874015304,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.125,0.5,0.019223302576173114,0.00210153454295504,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.5,0.7,0.019243865255630425,0.002143301932721828,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.25,0.5,0.01927836463729543,0.002076944343912484,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.5,0.7,0.01941848740386893,0.0020614182613259225,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.5,0.7,0.019588796775992602,0.0019945092318833573,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.25,0.5,0.019592673604587323,0.001972783198443945,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.5,0.7,0.019757002813818668,0.0019402199882038028,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.25,0.5,0.01990922813975484,0.0018920900130360518,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.5,0.5,0.02008855434522885,0.0018398197670038367,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.5,0.5,0.020132384291914156,0.0017720897527058385,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.125,0.3,0.02043872579662496,0.002259785780245782,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.25,0.3,0.02082817155550418,0.0021365138902300898,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.5,0.5,0.020945327135353707,0.002049159917097749,0,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.25,0.3,0.02095996800592292,0.0020936281360504393,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.5,0.5,0.020996988980792188,0.0020658011091556324,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.5,0.3,0.021296446341320427,0.0019564692650855184,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.25,0.5,0.02149928164863572,0.0030667252629046574,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.0,0.3,0.024130954227621793,0.005119633325667017,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.0,0.3,0.024384350341955727,0.005109092372133581,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.5,0.125,0.3,0.02605484636932883,0.0030744237628800124,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.25,0.5,0.037170846993480354,0.005880959581735098,0,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.125,0.3,0.03764454314763056,0.006102070473996539,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.125,0.3,0.047653507143768134,0.005901844992871172,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.125,0.3,0.05394186901997764,0.0054973794849190365,0,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.5,0.5,0.028400935155710565,0.0025467101542060626,1,optimized_linear_estimated_state,
macro_core_strong_gap,3.0,0.5,0.3,0.02933153849859812,0.0021686960762822543,1,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.5,0.3,0.03127165950634918,0.0022290108892471594,1,optimized_linear_estimated_state,
macro_core_strong_gap,2.0,0.25,0.3,0.033146740616660494,0.003081075714664515,1,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.25,0.3,0.04280765420029777,0.004116753957497246,2,optimized_linear_estimated_state,
macro_core_strong_gap,1.5,0.5,0.3,0.04469644564214795,0.0028689818819514533,2,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.5,0.3,0.048057865153590326,0.002972662751740912,2,optimized_linear_estimated_state,
macro_core_strong_gap,1.0,0.25,0.3,0.07723300445372153,0.006445795349617231,8,optimized_linear_estimated_state,
macro_core_strong_gap,0.5,0.0,0.7,0.0006681485027945548,0.00013440150921476403,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.0,0.5,0.0006712194768905518,0.00010962722472345015,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.0,0.85,0.0006723477033626958,8.729216570733298e-05,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.0,0.3,0.0006726758749303984,0.00011915105385264889,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.0,0.85,0.0006735220229097301,9.56812612586644e-05,0,history_observables_rule,0.2
macro_core_strong_gap,0.5,0.0,0.7,0.0006745777373378527,9.22791964385863e-05,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.0,0.5,0.0006762808772619673,0.00017365313501370585,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.0,0.7,0.0006783587032984951,0.00015378099576769148,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.0,0.85,0.0006794102388660079,0.0001923531822942204,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.0,0.85,0.0006799368001990913,6.599228093594816e-05,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.0,0.7,0.0006845796906721357,0.00020341455879913962,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.0,0.85,0.0006856830332270356,0.00021262630747848182,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.0,0.5,0.0006866368218212417,0.00024609731465863647,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.0,0.85,0.0006869242894069715,0.0001420639669938166,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.0,0.3,0.0006954450548886489,0.00027002898150504137,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.0,0.7,0.0006970539670471163,0.00031122113717362585,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.0,0.3,0.0006973351512869947,0.00020020488786268647,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.0,0.5,0.000710821474618535,0.00020969742608628969,0,history_observables_rule,0.2
macro_core_strong_gap,1.5,0.0,0.85,0.0007183198977610051,0.00023410759856442405,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.125,0.85,0.0007208844741594855,0.00020721532681190375,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.0,0.85,0.0007256954714044486,0.0003250298731311122,0,history_observables_rule,0.5
macro_core_strong_gap,1.0,0.0,0.7,0.0007343697883692615,0.000363098916608083,0,history_observables_rule,0.2
macro_core_strong_gap,1.5,0.0,0.7,0.0007370179426193102,0.0003428171726679647,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.0,0.85,0.0007441665460492281,0.0003630962898893364,0,history_observables_rule,0.2
macro_core_strong_gap,0.5,0.125,0.7,0.0007466634062799553,0.000303551351922479,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.125,0.85,0.0007472079630120125,0.0002948425914951469,0,history_observables_rule,0.5
macro_core_strong_gap,1.0,0.0,0.5,0.0007532607042993678,0.00041965064773088134,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.0,0.5,0.000760296436211313,0.000424386792947245,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.0,0.3,0.0007710852002445363,0.00025446793466069175,0,history_observables_rule,0.2
macro_core_strong_gap,0.5,0.125,0.5,0.0007864251934640865,0.000379352610577784,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.0,0.3,0.0007872020935730693,0.0004724835159904932,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.125,0.85,0.000791500808914696,0.0003339656546255209,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.125,0.85,0.0007997970082805215,0.0003269087553933635,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.0,0.7,0.0008173988597819027,0.0005620408722858006,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.0,0.85,0.0008227130188844791,0.00036656679851653656,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.125,0.3,0.0008346255002061626,0.00042575628903449437,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.0,0.3,0.0008352009069109968,0.000497548306124674,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.125,0.7,0.0008589947669407334,0.0005174757689065482,0,history_observables_rule,0.5
macro_core_strong_gap,1.0,0.125,0.85,0.0008696196083920096,0.0004629234855219565,0,history_observables_rule,0.5
macro_core_strong_gap,1.0,0.0,0.5,0.0008803808706233072,0.0005265803398216631,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.125,0.7,0.0008871160654606565,0.0004770584426917831,0,history_observables_rule,0.8
macro_core_strong_gap,2.0,0.0,0.85,0.0009105606689906482,0.0005222690476905547,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.0,0.7,0.0009230778373099116,0.0006814701568839886,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.125,0.85,0.0009361911476144531,0.0005252051165433353,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.0,0.7,0.0009426093297339455,0.0005438725558773366,0,history_observables_rule,0.8
macro_core_strong_gap,2.0,0.0,0.85,0.0009715942913055874,0.0005886355644990708,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.125,0.5,0.0009779759700028249,0.0006036506044022614,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.25,0.85,0.0010175612842293195,0.0005059571281816061,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.0,0.5,0.0010218740297097092,0.0008201581117959093,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.125,0.7,0.001022529088348456,0.0006392824401320084,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.0,0.5,0.0010560965885051067,0.0006873626456364591,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.125,0.3,0.0010629305738526057,0.0006867284030448572,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.125,0.85,0.0011014699852252181,0.0005719858589688219,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.125,0.5,0.0011254867281030585,0.0007726332378617873,0,history_observables_rule,0.5
macro_core_strong_gap,1.0,0.0,0.3,0.001130785838498006,0.0006749312024501921,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.0,0.3,0.0011458868721190983,0.0007783313400777346,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.125,0.7,0.0011700056354604104,0.0008684486590199133,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.0,0.85,0.0012471870807496067,0.0006586619507775217,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.25,0.85,0.0013034982153880851,0.0007287882229464641,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.0,0.7,0.0013234642112609182,0.000972885757391397,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.0,0.3,0.0013247066915263428,0.00104375062397648,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.25,0.7,0.001386612918306995,0.0007521319372326545,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.25,0.85,0.0014985442083438837,0.0008299497784994284,0,history_observables_rule,0.2
macro_core_strong_gap,1.5,0.0,0.5,0.0015131572661286233,0.001145112299810211,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.125,0.7,0.0015169192567855829,0.001141898822166188,0,history_observables_rule,0.2
macro_core_strong_gap,0.5,0.125,0.3,0.001581651402111779,0.0010162235891335557,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.125,0.85,0.0015848877539183415,0.0008688879526454569,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.0,0.7,0.0016829563379580244,0.0012558829381006588,0,history_observables_rule,0.2
macro_core_strong_gap,1.5,0.125,0.7,0.001718525329969053,0.0009035864898201539,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.25,0.5,0.0017548402162377303,0.00095434885265677,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.125,0.85,0.001901020901247319,0.0010017873163605479,0,history_observables_rule,0.2
macro_core_strong_gap,0.5,0.125,0.5,0.001906761107614762,0.0011406496576210976,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.125,0.5,0.0019432612898503561,0.0014939328270239494,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.25,0.3,0.0020444465344121856,0.0010945515105772467,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.25,0.85,0.002092457496778126,0.0010605959631991614,0,history_observables_rule,0.8
macro_core_strong_gap,2.0,0.0,0.5,0.002165685232167637,0.0016241245991424642,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.0,0.85,0.002244581544294002,0.0011111512494038057,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.0,0.7,0.002460139021844587,0.0011547740578036867,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.125,0.5,0.002468332729403619,0.0011893464800264138,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.25,0.7,0.0026185655911678376,0.0014704843850745501,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.125,0.85,0.0026565103614830552,0.0012611027763519242,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.0,0.85,0.00282329967392956,0.0012948271564442553,0,history_observables_rule,0.2
macro_core_strong_gap,1.5,0.125,0.3,0.0030097587490921242,0.001359155111994784,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.0,0.3,0.0036028177838662427,0.0019170247311287038,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.0,0.3,0.003707473792879061,0.002413776110014347,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.0,0.5,0.0038593812795041974,0.0015360660734618967,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.125,0.3,0.0039010972198878684,0.0023578063564912307,0,history_observables_rule,0.5
macro_core_strong_gap,0.5,0.25,0.7,0.0039817421089856034,0.002178579228370977,0,history_observables_rule,0.2
macro_core_strong_gap,1.5,0.125,0.7,0.004286768768275413,0.0018151141065018896,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.0,0.5,0.004730806377649223,0.002823950550898365,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.0,0.3,0.004850019394686037,0.0017403601854271648,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.25,0.85,0.004997216703957726,0.0019155882485422542,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.25,0.85,0.00523409986561766,0.0020032402710369415,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.25,0.7,0.005407792757791674,0.001937387538888746,0,history_observables_rule,0.8
macro_core_strong_gap,0.5,0.25,0.5,0.0058598163826256685,0.003099210061104599,0,history_observables_rule,0.5
macro_core_strong_gap,1.0,0.125,0.5,0.005889687308357053,0.0029015208671910636,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.125,0.85,0.00590856753365058,0.002179379623146782,0,history_observables_rule,0.8
macro_core_strong_gap,2.0,0.125,0.85,0.0061670328772976445,0.0021570532151919926,0,history_observables_rule,0.5
macro_core_strong_gap,1.0,0.25,0.85,0.006267351623445756,0.002141033493562322,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.125,0.7,0.006401625290189189,0.0021160910293210318,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.125,0.7,0.006520618083549187,0.002457160301493337,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.0,0.7,0.007124603152548406,0.002221445115570675,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.125,0.85,0.007806487402697038,0.0024188448479776723,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.25,0.5,0.00792017793763374,0.002305851180831961,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.125,0.5,0.007935572146867255,0.0029549291549817824,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.25,0.85,0.008290853292086847,0.0026923644892242623,0,history_observables_rule,0.8
macro_core_strong_gap,2.0,0.125,0.5,0.00913345929194436,0.0025249118468368592,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.25,0.3,0.009563520572376142,0.0024699580348781216,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.0,0.7,0.009576866739034505,0.0027965158853123055,0,history_observables_rule,0.2
macro_core_strong_gap,1.5,0.25,0.85,0.00971555736211916,0.0027688401603762824,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.25,0.7,0.00997976910046931,0.0027798314444947986,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.25,0.85,0.01002661721158187,0.0029494774379234642,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.125,0.3,0.010103248077386561,0.004313116997500235,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.125,0.7,0.010156192804289298,0.0027064993324443388,0,history_observables_rule,0.8
macro_core_strong_gap,1.5,0.125,0.5,0.010176617114655286,0.004367320698056458,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.125,0.3,0.010426979100048516,0.002684429300097156,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.125,0.85,0.010556654273835566,0.002987547916289424,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.0,0.5,0.010652637388272688,0.0029978042121458766,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.0,0.3,0.010704343499672248,0.004211939856502621,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.25,0.7,0.011159152821388935,0.002643934270689926,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.0,0.3,0.01125858206341555,0.003155807592768271,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.25,0.85,0.011426004466576992,0.00296761589215354,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.25,0.7,0.01143017671589506,0.002677986706646366,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.0,0.5,0.011639225619885925,0.003506161242606367,0,history_observables_rule,0.2
macro_core_strong_gap,0.5,0.125,0.3,0.011740919853849485,0.0028620086745511043,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.125,0.85,0.01190214843108373,0.003018312420753392,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.25,0.85,0.012303183047036672,0.0030367933042641272,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.125,0.7,0.012343788078790255,0.0028703699342750464,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.25,0.5,0.012399563789527819,0.0029747831637941115,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.25,0.7,0.01282625060358929,0.003068813078923849,0,history_observables_rule,0.2
macro_core_strong_gap,0.5,0.25,0.3,0.01291248069038027,0.004948038851219837,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.25,0.3,0.012934538420783293,0.0028456598410936187,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.125,0.5,0.01309454885907695,0.002908546253798476,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.25,0.85,0.013314112488788304,0.0029513648779327705,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.25,0.85,0.013343555883776833,0.002906198080715389,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.125,0.7,0.013525107492647293,0.002795437389548146,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.25,0.7,0.01373827352075937,0.0029089797408724514,0,history_observables_rule,0.8
macro_core_strong_gap,1.0,0.25,0.5,0.0139941037240774,0.0030994590037853767,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.25,0.5,0.014194001116894736,0.0027419582093929093,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.125,0.3,0.014229659279494437,0.002808919202723848,0,history_observables_rule,0.8
