t,true_r_n,true_u,true_nu,process_eps_demand,process_eps_costpush,process_eps_monetary
123,0.0006386642801438757,-0.002388921925449086,-0.0028556406715825916,0.895335455347484,-1.1607180491737525,-0.3050750873259093
124,-0.0006647930528323971,-0.006160123606735275,-1.690082732080803e-05,-0.11757244769474985,-0.4965662644010732,0.5643678033881951
125,0.0061277823740852645,-0.0037769346374354248,-0.0023906369815462,0.6659616816351179,-0.06968728340677871,-0.9528746271543184
126,-0.00010849331373437212,-0.0034109311340697283,-0.002776594895076672,-0.5010719213002585,-0.1522463815352016,-0.6325105617214287
127,0.0002242838207668084,-0.0023395167703414853,-0.0009065056971546846,0.03110784717543046,-0.06340512033066212,0.1927167001534605
128,-0.0031187733419973055,0.0042060189563075685,0.0032971208782208395,-0.32982003986107533,0.537577734147831,1.5001494907192727
129,-0.009160547305884725,0.009770390625892578,-0.0003910273510106259,-0.666552863228688,0.7667381147738794,-0.8158351160484182
130,-0.0077982070239433115,-0.01461447896873173,3.2041445579860105e-05,-0.046976917923552894,-1.9499674281678019,0.09102204843406922
131,-0.020433435547524036,-0.024117591534484346,-0.0006213259530107768,-1.4194869928369394,-1.6810352050118482,-0.2549386703202827
132,0.0024981330335994006,-0.019620926647819566,-0.002939094667429803,1.8844881471618615,-0.7562130880577391,-1.0513726763697657
133,0.006681205511924811,-0.0033501378356217814,-0.006365756344705572,0.46826990850452826,0.6460325488288001,-1.9584836043962677
134,0.01745722643446258,-0.01151995214011,-0.008608795154998981,1.2112262024922733,-0.984488322229911,-2.1703667930584785
135,0.013281836183144881,-0.0018770888108381638,-0.005514971215606305,-0.06839449644251823,0.3882887259216836,-0.48422945524272565
136,0.009764137047697588,0.016141189558000982,-0.004246290819867449,-0.08613318988183147,1.7079733963420065,-0.5955220848257186
137,0.010118344802185597,0.01645383803941645,-0.0034316918206385143,0.23070351640275344,0.8383243260415959,-0.5234185642819159
138,0.001063936272952949,0.0007110396959897044,-0.0033478171758968686,-0.703073956879552,-0.7515879323718521,-0.6527885062310445
139,-0.007459900523854505,-0.0004287373563453978,-0.005699555036437423,-0.8311049542216864,-0.078425720434025,-1.6102585793955955
140,0.004143639753712694,0.005765616275527395,-0.005738541283548133,1.0111560172796297,0.5979984953700094,-1.1555055061317687
141,0.003384354667048051,-0.0009670782229454001,-0.000984346211149311,0.00694428640778982,-0.3849886360709097,0.7539697722499021
142,0.0015251619847408673,-0.004246541803693831,0.001817504492481832,-0.11823217488975732,-0.376300269222113,0.923871039222595
143,-0.006043506277046118,-0.003342845419160391,0.0038834964006928758,-0.7263635864838813,-0.12195745173134756,1.189897661780784
144,-0.01770653665245881,-0.008707298570132362,0.0010667474560351504,-1.2871731630821917,-0.7035875860552167,-0.35000029772451496
145,0.0106554974210134,0.002614953141556158,0.003860982536617369,2.482072674298044,0.6968602426622339,1.3310435234399174
146,0.009607908561302461,-0.003961475038174964,0.0037953063311744403,0.10835106244917464,-0.5268951608953043,0.7459260251463024
147,0.01924337005569636,-0.006477519021918487,0.002995105550294658,1.155704320665439,-0.4496781502831005,0.4389809538829751
148,0.02797552990488958,-0.00019763695708777985,0.0010024725897273784,1.2580833860332492,0.30411225538714637,-0.1980320741679802
149,0.005613882008643524,0.006227859647696363,0.0017261690921691782,-1.6766541915268136,0.6326678126240253,0.4899731189221956
150,-1.2511936408172997e-05,0.001038615945891063,-0.003063451320136486,-0.45036175433229886,-0.20753138779571187,-1.57061434648843
151,0.0070884598648801,0.0029486403851135233,-0.00375390297953871,0.7098469414006638,0.24293324121679918,-0.8888709277881868
152,0.018463319047959812,0.005603175329267827,-0.0024080391371130686,1.2792551156055734,0.4128855136711065,-0.2124350589374854
153,0.037547820646420725,0.01867958888613873,0.0010563404255577236,2.277716540805288,1.5878001221504816,0.9041439976457032
154,0.015442183735714503,0.00390533329210178,-0.0003747705352857559,-1.4596072781422063,-0.5434461150967584,-0.3611762992258471
155,0.003838131820854832,0.002362359318954761,0.000543960111354839,-0.8515615167716767,0.040969267290387135,0.29253815159908675
156,0.007382050116307429,0.006918438287086631,-0.0031229762585895265,0.43115446596235657,0.5737258627609251,-1.3579825257067784
157,0.008668541000252467,-0.004545639867577063,-0.0011263074943504987,0.27629009072065275,-0.8004859011120379,0.17407225397770584
158,0.0237854704150531,0.010138626540535491,-0.0013578181262634843,1.6850637614851125,1.2411446474324022,-0.3178657516352939
159,0.019139533172999653,0.01868651740592356,0.0038528491383474847,0.011115684095718054,1.3617204135655814,1.8127032805916907
160,0.020526682224659656,0.01984084939538691,0.002718558958632278,0.5215055686259945,1.0497590692425134,0.3168537557834143
161,0.023113128805516962,0.006898210253097304,0.0030203024362994947,0.669178302578925,-0.3022214444596152,0.6644091827933423
162,0.018181858291467595,-0.0013211357184111623,-0.0018276612581250755,-0.03086447529459665,-0.47702408449598144,-1.3351249905099292
163,0.010162675584883481,-0.0005647554569529691,-0.0006322333809285661,-0.43828110482905935,0.009581240225261205,0.11263889925358868
164,0.021747896820776595,-0.003821017044328157,-0.00010609443542603777,1.3617756352869812,-0.35386393158516727,0.0840089020152981
165,0.010064256862796741,0.010555690790969855,0.005160938230648548,-0.7334060593824532,1.2466199313133932,2.085594179344627
166,0.019289329765173856,0.004450118664208649,0.0017147174953304279,1.1237924274936468,-0.08277267312762777,-0.34630064799753857
167,0.01005003350224365,-0.004642006872990882,0.001968495945704691,-0.538143030989543,-0.6867066205095206,0.44445487921579085
168,-0.0023279194237983327,-0.0015218957101331637,0.0001289087008656154,-1.0367946225593252,0.07991077263622771,-0.342135708794692
169,0.010029734058360247,-0.0034190752716175715,0.0010356362331352706,1.1892069597398913,-0.26581274165509894,0.38847275308098517
170,0.01489828261027705,-0.015889403567207708,-0.0040052734776275575,0.6874495363588852,-1.4179865931398923,-1.809236637678077
171,0.004457349676025246,-0.006606327347722208,-0.004043037253738447,-0.7461276412196395,0.13383744358816455,-0.8161602059698673
172,0.01633851020350733,-0.013559257646823523,-0.0021876635873913516,1.2772630462687131,-1.025609397296242,-0.06645798420885113
173,0.016938779416731796,-0.019637775548304565,-0.003458473819136781,0.3867971253925929,-1.2858146724892803,-0.9458568101764421
174,0.004731295161519919,0.010388683037219348,-0.00039337876475053135,-0.8819728371865521,2.020757081137163,0.5343432579271437
175,-0.009000397299741076,0.005620506861980549,0.0024015006191694223,-1.2785433428957005,0.04261653433708756,1.0392760006178752
176,-0.02730519087634637,0.018563836646407504,-0.0013900266827987385,-2.010487303655351,1.575358321541723,-1.0363107969533798
177,-0.019458220301793422,-0.000787828789114129,-0.00154547814299812,0.2385932399283675,-1.0069747112317882,-0.34018592063950026
178,-0.02783781068509353,-0.01983465536842146,-0.001879935916407048,-1.2271234443658798,-1.9440740973864397,-0.4428787379631952
179,-0.017139062603698643,-0.01237116023952696,0.0034992784550779915,0.5131185944376172,-0.24538325553162293,1.7756985653126063
180,-0.011350752920803366,-0.0011804823502097996,0.004560853039416811,0.23604971621555407,0.500509776955368,1.124485524751126
181,-0.0011026686001126655,-0.007039667799389885,0.002279821265165132,0.7977933736530025,-0.6449426624284985,-0.0002421018173094575
182,-0.010473791565473607,0.0016025476958120635,-0.00030379591557789143,-0.9591656685383478,0.5122381595507006,-0.577482619264183
183,-0.016396866947953958,0.008314091329309218,-0.0020209265608640164,-0.8017833695575073,0.7512817481403186,-0.7476114412300283
184,-0.0038894180630002495,-0.0002747206994632573,0.001099394240889088,0.9228075495362918,-0.4431766364117866,0.8439430085284384
185,-0.001998515249442138,-0.015797880756540136,-0.0019790411353274875,0.11130192009580604,-1.5660520406808507,-1.0114953023088127
186,0.0028479522247628784,-0.009770061874771266,0.001493966937935066,0.44467644243165827,-0.18711214965011977,0.9933950022395238
187,0.022598219867054743,-0.004629846988004546,-0.0035200431533389887,2.0319858087244436,0.025518394938108695,-1.7068106489226087
188,0.021601028721391653,0.007620516557315552,-0.0004641077440765322,0.3522452827747863,0.9935440051317825,0.5183655330371848
189,0.022550347347717884,0.006472930464907148,-0.0020879749910118874,0.5269524370604569,0.26626721862493724,-0.7423684475894484
190,0.020294991399216915,0.00012780628044402591,-0.00084536639579819,0.22547135210426147,-0.3108658952009548,0.07944843988310146
191,0.013586381646133051,0.004428167153732549,-0.00344729997612281,-0.2649611473240478,0.4364264013510535,-1.2098467112894862
192,0.019183153391068984,0.0223443953517652,-0.006118882161897647,0.8314048074162548,2.0130311774898924,-1.7580928695344968
193,0.0039042852467883315,0.02095283582855969,-0.004983380395367989,-1.1442237466066845,0.9780638152677089,-0.7695757257676664
194,0.0023934895450633017,0.009826391946467035,-0.002359021083523405,-0.07299386523673553,-0.06500259678128087,0.0530676456642359
195,-0.03148515595769016,-0.008599073563464957,-0.0013349404162120867,-3.339994759374079,-1.3512269536698476,-0.06217194978015363
196,-0.005673879508655621,0.0062044260983260095,0.002503501243809063,1.9514245257496494,1.0503962880058488,1.2683885807660427
197,-0.023346380336549986,0.0017068179183374436,0.0005383835906080451,-1.8807276729625486,-0.1395395130825561,-0.28534681251859456
198,-0.0011769423841793032,0.003976066462018356,0.001002567380186921,1.750016188506068,0.3122657502849634,0.2933502339531594
199,-0.0004311854639179154,0.005885178649946753,-0.0030956872671487876,0.05103684434255286,0.3897145418937575,-1.4387883828968993
200,0.0015451188623483753,-0.0032280416493616214,-0.0007731090569607342,0.18900672334827096,-0.6170630974334997,0.30989383064546383
201,0.013890085379581482,-0.004553221272534615,-0.0040246279704987085,1.2653990289702781,-0.2939200447853805,-1.4552293768073365
202,0.01755889336106175,-0.014424312881216391,-0.006783052283088198,0.6446825057396561,-1.2147702244949083,-1.9082953191355374
203,0.028170811698021547,0.011863613294007647,-0.005984886111134728,1.4123697009172147,1.9075769734615844,-1.0373439878362518
204,0.02101551448498329,0.030177782617183308,-0.006483882451787468,-0.152113487343394,2.4245975970179483,-1.3965757584880418
205,0.008003812454146457,0.018295678332850188,-0.010819755691891756,-0.8808599133840159,0.3206787024258532,-3.031125786399209
206,-0.002534508572392299,0.02011076288710062,-0.003431372404404193,-0.8937558535709457,1.0962923720675526,0.7914021766166739
207,-0.006051228669021724,0.008491136405524726,0.0006496255362562228,-0.40236218111078786,-0.15642450380255826,0.9461246953833278
208,0.00043520196156329564,0.01718981752650785,0.005177617920092386,0.5276184896780677,1.2944249323745487,1.9411220607857098
209,0.0006996645967194682,0.028089300701000026,0.004608218860115448,0.035150302746883855,1.94943919377461,0.8077639600277023
210,-0.0035470946258607987,0.0196670441499809,0.0005340824652485087,-0.4106826303236362,0.5622393799480888,-0.7080107859236862
211,0.0032103982111750997,0.015219360672836846,0.0006056932216389619,0.6048073911863745,0.5385838597846395,0.135460795605883
212,0.019319690461063615,-0.0026046811721277957,0.0021733408845495622,1.675137189212354,-1.021436150854622,0.7481977094920326
213,0.013005845882874062,0.004212477572371018,0.0029835845854608556,-0.24499064859768283,0.5514818158434915,0.7587656572744298
214,0.02694305383967756,0.005295659128557173,0.004620261613793011,1.6538377133378315,0.3189420342371664,1.2513877284250332
215,0.031707934916037205,0.015240296340771252,0.004345926212985613,1.0153491844295164,1.2592466776492666,0.8143181624356428
216,0.0163572061946555,0.02533601986507718,0.0036635750692653943,-0.900914173817425,1.7715871694691554,0.5962447851090351
217,0.024772129857293615,0.010474715159868989,0.001263302497997307,1.1686364901569228,-0.21932947726696025,-0.22739401465415604
218,0.02371572399745908,0.002158807347871967,0.0016567858316754102,0.38980201116241986,-0.30785502320625274,0.4100538330707027
219,0.028215901039617554,0.008274130982163192,0.003885591735381866,0.9243321841650294,0.7194727308227209,1.2228795278176643
220,0.007864748146372069,-0.005315915860645056,0.0019306323462883162,-1.4707972685321966,-0.9452981351726651,-0.0048654085610466994
221,0.015980601180772935,0.00967673324927196,0.002192423666442475,0.9688802663675279,1.2334691179594488,0.49084299731932685
222,0.03459653363931267,-0.004672653007389258,0.0030725701847387184,2.1812052694694333,-0.9511019632025238,0.7905433406069923
223,0.024699644805290744,-0.015746785276338132,0.0007790846556525097,-0.29775821061593893,-1.3410458772643505,-0.3028801746867398
224,0.012413746436596861,-0.02654629900396353,-0.0008183533606067741,-0.7345969407635736,-1.8672906365794462,-0.48315827537321154
225,0.010298500244339195,-0.01622978348695262,0.0033942658822578562,0.03675030950616977,-0.29566339849708556,1.5213770250244973
226,-0.003108189729139052,0.00465013664743567,0.001903679656465939,-1.1346989924610411,1.276502839091198,0.0826186861348044
227,-0.014918129029787923,-0.0017755055644402204,0.0014447584071279069,-1.243157724647668,-0.4100573888158055,0.19716743155797498
228,-0.005401412481283712,-0.01606767968673664,0.0010834255661392438,0.6533090742546623,-1.5179926904516532,0.14441854503011614
229,-0.0011472311203859793,0.004895525550967013,0.0012155510117009367,0.3173898864640983,1.2929365394335333,0.26953529145252586
230,-0.008911910084145038,0.009924596173624428,0.003955265248805179,-0.7994125187836253,0.7476833398140922,1.338995897181884
231,-0.0070064300401119165,-0.005504676731096931,0.00295827362864263,0.012309802720411607,-1.0466974817909145,0.3922564016960161
