t,filtered_r_n,filtered_std_r_n,lower_95_r_n,upper_95_r_n,filter_error_r_n,filtered_u,filtered_std_u,lower_95_u,upper_95_u,filter_error_u,filtered_nu,filtered_std_nu,lower_95_nu,upper_95_nu,filter_error_nu
25,-0.016671171951734752,0.001125794356298864,-0.018877728890080527,-0.01446461501338898,0.00343913621314142,0.002420745712695278,0.0007150903470662122,0.0010191686324455022,0.0038223227929450538,-0.0019204039363310069,0.0025967054683187513,0.0019347443994529822,-0.0011953935546090938,0.006388804491246597,0.006252340151985271
26,-0.0020333132235212346,0.001125794356298864,-0.004239870161867007,0.00017324371482453855,-0.00159709060428612,0.0026464328296512654,0.0007150903470662122,0.0012448557494014897,0.004048009909901042,-0.0008128155831398603,-0.002716626196193485,0.0019347443994529822,-0.00650872521912133,0.0010754728267343603,0.002086987423132977
27,-0.005169818770537504,0.001125794356298864,-0.007376375708883278,-0.002963261832191731,-0.0002252077901754206,-0.003906428820025027,0.0007150903470662122,-0.005308005900274803,-0.0025048517397752513,0.00024897467206478046,-0.0013491733829202651,0.0019347443994529822,-0.00514127240584811,0.0024429256400075802,0.0015026446223640585
28,-0.009606788133789155,0.001125794356298864,-0.011813345072134928,-0.007400231195443382,-0.0006708395902511773,0.01299881116731718,0.0007150903470662122,0.011597234087067403,0.014400388247566957,-0.0011953898556969211,-0.0015768011311442136,0.0019347443994529822,-0.005368900154072058,0.0022152978917836315,0.004120262298782118
29,0.004897809567348413,0.001125794356298864,0.0026912526290026402,0.007104366505694187,0.001595390321334815,0.005034518508587866,0.0007150903470662122,0.0036329414283380905,0.006436095588837642,-0.0006799092485918704,5.472892811634168e-05,0.0019347443994529822,-0.0037373700948115035,0.0038468279510441867,0.0004932955664389865
30,-0.0023311932622002577,0.001125794356298864,-0.004537750200546031,-0.00012463632385448448,0.00034726059175833835,-0.006157754471428785,0.0007150903470662122,-0.007559331551678561,-0.00475617739117901,0.0008730635104853097,-0.001208753040772467,0.0019347443994529822,-0.0050008520637003125,0.002583345982155378,-0.0014733296382104558
31,0.019103877350608884,0.001125794356298864,0.01689732041226311,0.02131043428895466,-3.8439024794327536e-05,-0.015557112414909112,0.0007150903470662122,-0.01695868949515889,-0.014155535334659335,0.00021571526238433475,0.002229536894302246,0.0019347443994529822,-0.0015625621286255993,0.006021635917230091,0.00025135627486154097
32,0.030776882738474932,0.001125794356298864,0.028570325800129158,0.03298343967682071,0.0010544318300740908,-0.002623961662488867,0.0007150903470662122,-0.004025538742738643,-0.0012223845822390911,0.0001965969907189117,0.0012436578481835373,0.0019347443994529822,-0.002548441174744308,0.005035756871111382,0.000508344787673794
33,0.04342535917864378,0.001125794356298864,0.041218802240298,0.04563191611698955,-0.0009779782565846815,-0.000113476568938732,0.0007150903470662122,-0.0015150536491885078,0.0012881005113110438,0.0005635385468242223,7.942558404073433e-05,0.0019347443994529822,-0.003712673438887111,0.0038715246069685794,-0.0023800182172430077
34,0.037112946049590985,0.001125794356298864,0.03490638911124521,0.03931950298793676,-0.0010232563935313396,0.005135389350454583,0.0007150903470662122,0.003733812270204807,0.006536966430704358,-0.0002806224514577795,0.001190653795921401,0.0019347443994529822,-0.002601445227006444,0.004982752818849246,0.0011524716881219715
35,0.02421123973028945,0.001125794356298864,0.022004682791943675,0.026417796668635224,0.0009365741255472695,0.015038843621023899,0.0007150903470662122,0.013637266540774122,0.016440420701273675,-0.0004055476541195927,-0.00034604238310316623,0.0019347443994529822,-0.0041381414060310115,0.0034460566398246788,-0.0005683443875797991
36,0.024873424028694673,0.001125794356298864,0.0226668670903489,0.027079980967040448,0.00019418513951426422,-0.0026173224782723003,0.0007150903470662122,-0.004018899558522076,-0.0012157453980225245,0.0007691066407695757,0.0026040061008081733,0.0019347443994529822,-0.0011880929221196718,0.006396105123736019,4.897815761568556e-05
37,0.034467282814899296,0.001125794356298864,0.03226072587655352,0.03667383975324507,0.0010366019022998371,-0.000393942264559848,0.0007150903470662122,-0.0017955193448096238,0.0010076348156899278,-0.0006803463536716242,-0.0013489392715302154,0.0019347443994529822,-0.005141038294458061,0.0024431597513976297,0.0013144937313026165
38,0.03576606448734292,0.001125794356298864,0.03355950754899715,0.0379726214256887,0.0009953047724898592,-0.01606301408596087,0.0007150903470662122,-0.017464591166210647,-0.014661437005711094,6.714063385396957e-05,-0.00016380610434193056,0.0019347443994529822,-0.0039559051272697755,0.0036282929185859148,-0.0003290068246224753
39,0.036534178387699526,0.001125794356298864,0.03432762144935375,0.0387407353260453,8.80257391998665e-05,-0.020617093566550004,0.0007150903470662122,-0.02201867064679978,-0.019215516486300228,0.00015069809880016022,-0.0028947788298522717,0.0019347443994529822,-0.006686877852780116,0.0008973201930755734,-0.0012494780709450832
40,0.014056121507852877,0.001125794356298864,0.011849564569507105,0.01626267844619865,-0.0011580550869652838,-0.018418761374143555,0.0007150903470662122,-0.019820338454393332,-0.01701718429389378,0.000769158073045513,-0.004870505497365734,0.0019347443994529822,-0.00866260452029358,-0.0010784064744378892,-0.00044094253600385127
41,-0.0051982009444584195,0.001125794356298864,-0.007404757882804192,-0.0029916440061126463,-0.00028161776202892223,-0.026740365431931687,0.0007150903470662122,-0.028141942512181464,-0.02533878835168191,0.0005089553050826069,-0.000726501119415274,0.0019347443994529822,-0.004518600142343119,0.003065597903512571,-0.00015497872548457612
42,-0.0032211928404552287,0.001125794356298864,-0.005427749778801002,-0.0010146359021094556,-0.0010899286821055196,-0.0022389375017158562,0.0007150903470662122,-0.003640514581965632,-0.0008373604214660805,0.0004399127435886496,-0.002712035198306678,0.0019347443994529822,-0.006504134221234524,0.001080063824621167,-0.0015537536276617418
43,0.011549823337389882,0.001125794356298864,0.00934326639904411,0.013756380275735655,-0.00044615220087335095,-0.014043399924101809,0.0007150903470662122,-0.015444977004351584,-0.012641822843852034,0.00022477811676661907,0.00025246975414963766,0.0019347443994529822,-0.0035396292687782075,0.004044568777077482,0.0010969555027979779
44,0.008125320557411504,0.001125794356298864,0.0059187636190657315,0.010331877495757277,0.0014450360930239204,-0.01968167441941286,0.0007150903470662122,-0.021083251499662635,-0.01828009733916308,-0.0006473364033939347,-0.0005356083395230325,0.0019347443994529822,-0.0043277073624508776,0.0032564906834048127,0.002223767039849495
45,-0.007766475905181991,0.001125794356298864,-0.009973032843527765,-0.0055599189668362175,0.0003084955890439575,-0.010206867573495142,0.0007150903470662122,-0.011608444653744918,-0.008805290493245365,-0.0006532472294600317,-0.00198418769771032,0.0019347443994529822,-0.005776286720638166,0.001807911325217525,0.0013711649002225938
