variant_name,scenario_name,scenario_label,classical_mean_policy_loss,rl_mean_policy_loss,full_information_mean_policy_loss,delta_mean_policy_loss_rl_minus_classical,delta_cumulative_policy_loss_rl_minus_classical,classical_policy_rate_rmse,rl_policy_rate_rmse,classical_regime_accuracy,rl_regime_accuracy,classical_unstable,rl_unstable
macro_core_strong_gap_rawobs,macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",0.00011116696853138912,9.674713015919003e-05,0.00010263325219705697,-1.4419838372199095e-05,-0.000865190302331946,0.0019642056435736884,0.0006473454719067775,0.9199999999999999,0.9166666666666666,0,0
