variant_name,training_seed,best_validation_return,final_validation_return,final_mean_episode_return,best_validation_return_selected,final_validation_return_selected,final_mean_episode_return_selected
macro_core_moderate_gap_raw_observations,11,-0.0010808161943589867,-0.002388574211995502,-0.002108695864862158,-0.001158753863046545,-0.001158753863046545,-0.0016190973625405418
