scenario,scenario_label,period,hidden_regime,policy_name,policy_label,policy_rate,observed_pi,observed_output_gap
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,36,0,classical_filtered_rule,Classical: switching filter + fixed rule,-6.39479236018432e-05,0.00015620226390325215,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,37,0,classical_filtered_rule,Classical: switching filter + fixed rule,-0.00038293074022728926,-0.0005007498527948573,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,38,0,classical_filtered_rule,Classical: switching filter + fixed rule,0.0002205385302222364,0.0007708405784359463,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,39,0,classical_filtered_rule,Classical: switching filter + fixed rule,0.000930626056922484,0.0010507622171588972,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,40,0,classical_filtered_rule,Classical: switching filter + fixed rule,0.0012416844682145043,0.0007276565707541403,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,41,0,classical_filtered_rule,Classical: switching filter + fixed rule,0.0016375858907224736,0.0010247515323060779,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,42,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.001999267478725715,0.0011230776843243185,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,43,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.0023026487080883857,0.0011703438125894505,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,44,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.00231182867484395,0.0008480220638422787,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,45,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.00216826288974737,0.000663819576644458,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,46,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.0023678700557724394,0.001144025841874599,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,47,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.0023867046835982938,0.000924612844536974,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,48,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.0025176792737404597,0.0011156416339048408,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,49,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.002806079559443807,0.0013897705134383372,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,50,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.003330641029969537,0.001858074246657554,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,51,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.00426868529560936,0.002696967191312299,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,52,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.0050891128946102945,0.002894635300823344,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,53,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.00516092305042648,0.0021005144329692372,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,54,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.0055101747867679915,0.002581642685104255,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,55,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.005872889823984232,0.002715513255364549,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,56,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.00617823522401023,0.002766797931085989,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,57,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.006607441379172728,0.0030625352450449265,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,58,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.006770614136988581,0.002809775233039098,
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,59,1,classical_filtered_rule,Classical: switching filter + fixed rule,0.006616250554248613,0.002413671473039422,
