scenario,scenario_label,period,hidden_regime,policy_name,policy_label,true_rstar_gap,true_productivity_gap,true_fiscal_gap,true_inflation_gap,true_output_gap,true_low_liquidity_gap,true_mean_mpc_gap,policy_rate
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,19,0,full_information_rule,Полная информация,0.0003167461979935451,-0.0002524683054139518,-8.36883658637023e-05,0.003003265869373006,0.02720876617239208,-0.0017661089696743907,-0.008860236881399563,0.00733059047104005
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,20,0,full_information_rule,Полная информация,0.00018902723154182706,1.6419698354271702e-05,0.0002781979335151398,0.0028467356140093204,0.025853530433249786,-0.0018184379507207003,-0.007782023000516366,0.007438659916741645
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,21,0,full_information_rule,Полная информация,0.0003324616839490086,-0.0010000945317525831,-5.820487272685374e-05,0.0026844783862222344,0.02326468639213542,-0.0016522923037445788,-0.007458953780370148,0.007387241460408938
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,22,0,full_information_rule,Полная информация,9.00773773942898e-05,-0.00032455237869884337,-0.00019454853138799882,0.0023126458164556664,0.018278273701859353,-0.0017419000104939425,-0.007120078797201308,0.006924218116729318
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,23,0,full_information_rule,Полная информация,4.21212731996143e-05,-0.00049571055195941,-0.0001085093110817215,0.0021813952716245523,0.01907073350487649,-0.0013748956168865877,-0.00600320397139319,0.006556369442334324
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,24,0,full_information_rule,Полная информация,0.0002614612387056235,0.0004112653822982596,-0.0004720503530229068,0.0019942521223950275,0.021481951200784027,-0.0013558201198113446,-0.003341586971316067,0.0063708836063528776
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,25,0,full_information_rule,Полная информация,0.0003234373706697431,0.0004764302308598586,-0.0006573464499080497,0.0023918909813699695,0.023960309647578126,-0.0011652166050175141,-0.006132666567635964,0.006531512289048603
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,26,1,full_information_rule,Полная информация,0.0003337750249925932,0.0004536807918179058,0.0003032683004147197,0.002724031220885338,0.02182232171085775,-0.0032078280965092305,-0.004995453279769503,0.006716342223387369
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,27,1,full_information_rule,Полная информация,-0.00018739630250807202,2.56649213797319e-05,8.783452905643715e-05,0.003086468873094287,0.02294992443031143,-0.003732382082508314,-0.006779563769477996,0.006894753824647845
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,28,0,full_information_rule,Полная информация,-1.4431677465227984e-05,0.00029008618276048735,0.00044715293367066984,0.002485727058279195,0.02204891069759915,-0.0023913490158672716,-0.005063019069978608,0.006767409501399529
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,29,0,full_information_rule,Полная информация,0.00026857427660986023,-0.0007401931651477864,0.00019572098090701303,0.0024958701968576047,0.023527488903765166,-0.001725579518510342,-0.005977731252567526,0.006823181356439745
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,30,0,full_information_rule,Полная информация,0.0003434902477133698,-0.0005526041659900549,0.0002950012177958997,0.002458824776864817,0.02319513440963507,-0.0015070262294466705,-0.006289500298482847,0.006855562713772315
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,31,0,full_information_rule,Полная информация,0.0004783205207842627,-0.000972661003886914,0.0006606888773379842,0.002613112760568339,0.022234059266094085,-0.0014708159497808398,-0.007897773020358259,0.006952068020610181
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,32,0,full_information_rule,Полная информация,0.0004549760716579325,-0.00010508118177971957,0.0006646976422832764,0.0023038415160907878,0.022489554055781825,-0.0015646135207246332,-0.004727966820764529,0.006883027395257179
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,33,0,full_information_rule,Полная информация,7.441049766708616e-05,-0.0009116999014828838,0.00027241292146888127,0.00217814171099548,0.02065019564699695,-0.0012436654428280552,-0.0052756570350264475,0.006594988432690503
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,34,0,full_information_rule,Полная информация,-0.0002478511956107274,-0.00014410104277494395,9.554924098534644e-05,0.0019848549260357944,0.020076582646909202,-0.0012109640354737174,-0.0048451573880828715,0.0061881931101753366
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,35,0,full_information_rule,Полная информация,-2.0252116565740305e-06,1.2842992934593091e-05,-0.00040989432716360074,0.0021661187962518785,0.01727067880840588,-0.0012701210816778235,-0.007412121903804832,0.005953531527254329
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,36,0,full_information_rule,Полная информация,-1.3388265515524788e-05,-0.0011103693548241238,-0.00045126388469407584,0.0013462411647697796,0.012808844367423012,-0.001159314432111039,-0.0023248108519260597,0.0052495957773481365
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,37,0,full_information_rule,Полная информация,5.302525324916566e-05,-0.0009672709516901557,-0.000673611554734289,0.0014701547241011568,0.013062240173068779,-0.0008384797762875479,-0.004544187430059701,0.0048420282524540455
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,38,0,full_information_rule,Полная информация,8.055977355601434e-05,-0.0006406611842655463,-0.0009491141277713868,0.0016919918888961935,0.014414640723657675,-0.0008139550520949085,-0.005943004111443146,0.0047155330859250865
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,39,0,full_information_rule,Полная информация,-6.804229955008371e-05,-0.0003679174266961213,-0.0008556392605934099,0.001577534176501545,0.015732632367063622,-0.0010050308459027169,-0.0032071117238476154,0.0045803245634731165
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,40,0,full_information_rule,Полная информация,-0.00015012522933897357,0.0003872110443783514,-0.0005547821641821302,0.0020733039574198087,0.017364718177563583,-0.0010014009058046049,-0.006349228062226746,0.0047453533381270376
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,41,0,full_information_rule,Полная информация,-0.0002785781855770647,0.0004836663742798568,-0.0006383799560845738,0.0019718118503281716,0.0171525851568161,-0.001253309508008599,-0.005113665459704883,0.004768711157044088
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,42,0,full_information_rule,Полная информация,-0.0001664893908549507,0.00024224772970018652,-0.0004747166307627251,0.002180965766724962,0.01949148512723964,-0.0012444769658212101,-0.005756634780605745,0.005000516279972096
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,43,0,full_information_rule,Полная информация,-0.00010815425504328053,0.0004914925094369958,-0.00010638701856346809,0.0027789642278812465,0.023182102060923058,-0.0012912541334586388,-0.008856126654821246,0.005587777849298659
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,44,0,full_information_rule,Полная информация,-0.00022477042507777507,0.0004510087057115742,-0.00022801344607298443,0.002093259271062748,0.019847400124767312,-0.00159770591437396,-0.004038374155158671,0.005530257543642739
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,45,1,full_information_rule,Полная информация,-0.0001704462172069365,0.0010665484123445032,0.00036006379377298114,0.003095681528123902,0.023651047195394667,-0.0027623315271154522,-0.009081434173354386,0.006100017372870892
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,46,1,full_information_rule,Полная информация,-0.00021678163364667737,0.0004214977184994579,0.0005513478075878499,0.0030650365402418098,0.022988734365474647,-0.0038671497861714073,-0.008438405841306437,0.0064463216527297345
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,47,1,full_information_rule,Полная информация,-0.00018723645981021548,0.0003862422239960567,0.00040907666423643807,0.0027471179958485953,0.020037763665019054,-0.004387618696858997,-0.007473227030914858,0.006443873454537832
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,48,1,full_information_rule,Полная информация,2.1027921749711213e-05,0.00045781459487327343,-0.00016357100755377444,0.0027160465252987426,0.01612541410179946,-0.00392743768979932,-0.010764889767884181,0.00634394375990331
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,49,1,full_information_rule,Полная информация,-0.00032316362200297426,0.0006248958367323835,-0.0002179074821253675,0.002463918553947738,0.015820544998063325,-0.0038977829853317192,-0.008794901932357779,0.006045845332035281
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,50,1,full_information_rule,Полная информация,-9.712477772307526e-05,0.0014031092578699674,-0.0006766701848975008,0.0020583490802965425,0.011489579144223896,-0.003672311891365386,-0.007203475026099722,0.005560070603149615
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,51,1,full_information_rule,Полная информация,-6.34653590153998e-05,0.0017783061939900594,-0.0007392372002562825,0.0017023114480093518,0.010045962387166,-0.0031917788941001287,-0.005140160259799644,0.0050157735556230435
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,52,1,full_information_rule,Полная информация,-0.0003197853728696636,0.0010188376135072774,-0.0009906403058026828,0.0010074554754657418,0.005953637199327146,-0.0027280842678619314,-0.0031286341495218237,0.004091722236009583
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,53,1,full_information_rule,Полная информация,-0.000456263541890494,0.00012733039288383066,-0.0004671433422170733,0.000765374727127159,0.0036401000038296105,-0.0020260990363418236,-0.0035886620795146703,0.003208248879990392
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,54,1,full_information_rule,Полная информация,-0.00026159097604451514,-0.0006546580203401783,-0.000462520361408246,0.00013024703760178285,0.0019431634568732937,-0.0015604211595928903,0.005033994968616446,0.0022987767197334705
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,55,1,full_information_rule,Полная информация,-0.00033163482561576253,-0.0009563482717040398,-0.00023608906076371636,0.000696181124278825,0.009627071342160062,-0.00026411944260802493,-4.413026266386838e-06,0.0021839499373851744
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,56,0,full_information_rule,Полная информация,-0.00016672705927190244,0.0005498493855244045,0.00016691602371257257,0.0009514037542822761,0.0082309588493139,-0.0003184881391242281,-0.0036721954673847226,0.0022155394846643467
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,57,0,full_information_rule,Полная информация,-0.00028491173895248855,0.00034006093689780835,-0.0005985920123106386,0.000900029498168301,0.009006744979227375,-0.0005981759411915608,-0.0019951080379361267,0.002208170328476058
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,58,0,full_information_rule,Полная информация,9.196480973471864e-05,0.0006497840110339572,-0.0005102682976003953,0.0006561754369045353,0.004425757373876593,-0.0005986752491079558,-0.0022209165971733193,0.0020345535209810696
thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,59,0,full_information_rule,Полная информация,0.00027595081026488184,0.000801824266510961,-0.000762873507704636,0.0005946937404803198,0.003839502027504466,-0.0005432686892139626,-0.0016402148414444316,0.0019185662170137746
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,0,0,full_information_rule,Полная информация,8.147433827684986e-05,0.0007164793440294244,0.0002243855642950765,0.0001499201808384696,0.0020722026319312916,-0.0001238186497542579,0.0002319864317230986,0.0011696139815577898
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,1,0,full_information_rule,Полная информация,0.00025828458294302833,0.0005120839899356039,-0.00034441444328795937,0.0007258935707228784,0.006499894833477156,6.0567787826929824e-05,-0.0008395532084125277,0.00146661332505405
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,2,0,full_information_rule,Полная информация,0.00028629375701643225,0.0007123655312238327,0.00010947414609414419,0.001032539608966679,0.00702328576619754,-0.00011981486299048927,-0.004040696215209417,0.0018405334949101778
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,3,0,full_information_rule,Полная информация,0.00043613485446933797,0.0002910805691381909,-0.0002232245661116455,0.0007223793192162901,0.003293988621869882,-0.0004924541490815273,-0.002612120297579473,0.001867809169745377
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,4,1,full_information_rule,Полная информация,0.00015073437122703283,0.0004305550970548389,-0.0007271579065588295,0.0004379102295394566,0.0019196168912206952,-0.0009034918895682957,0.0001882236843295782,0.0016217319669034054
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,5,1,full_information_rule,Полная информация,8.232841899485353e-05,-8.589745311672148e-05,-0.0005941873253953186,0.0005884015565681125,0.0033929571149968556,-0.0005035161310714907,-0.00406511805845473,0.0015519274947988725
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,6,1,full_information_rule,Полная информация,-0.000390891315403879,0.00035439439695922716,-0.00028477099914059453,9.224694029104184e-05,0.0005685347234802576,-0.0009941796131261256,-0.0001859256846544785,0.0010319130269995254
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,7,1,full_information_rule,Полная информация,-0.00010296920635868159,0.0012293870751462013,-0.0006780349317382164,-7.24492602005976e-05,0.0008644901623406955,-0.0003891797540761775,-0.001970441057625355,0.0006912645709895704
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,8,1,full_information_rule,Полная информация,0.00023560883375387524,0.0008962288853318628,-0.00041171983870239834,-0.0003938265574498726,-0.004321868549829057,-0.00045494660237456393,0.0023840174223250053,0.00021527582834782947
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,9,1,full_information_rule,Полная информация,0.0003219886080564903,0.0007980160837625712,-0.0005895216513444181,-9.049114194610022e-05,-0.0015202406726559006,0.0005804408660335261,0.0031562854087833292,0.00014955962316008634
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,10,1,full_information_rule,Полная информация,0.0007908151438326033,0.00017976878755195075,-0.0006931338465497773,0.00012522474643085116,-0.0025139184247798636,0.0006746162174886519,-0.0038557213777802683,0.0003040154743264796
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,11,1,full_information_rule,Полная информация,0.0007114703438353382,0.0004948629676019226,-0.0006585426274924852,7.464084636723189e-07,-0.0006876381316095006,0.0001656105840554852,-0.0020299752910059,0.0004008013890524335
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,12,1,full_information_rule,Полная информация,0.0007332750201253468,-0.00015114986622475132,-0.0005169199907766769,-0.000255873722883689,-0.0023549760881823,0.00012769637605330786,-0.0007308817617034408,0.00029708869976981115
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,13,1,full_information_rule,Полная информация,0.0007154196013513037,-0.00012806184868901748,0.00028216630712011963,-0.0007520233827687952,-0.005162292376384756,0.0003028666054786874,0.003392407001994583,-0.00010940851611612729
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,14,1,full_information_rule,Полная информация,0.0008346703045143301,0.0004875685627338711,0.000648583088435274,-0.0004974877102885702,-0.0024820216791173804,0.0010641550133757736,-0.0007704776411630665,-0.0001431301525237484
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,15,1,full_information_rule,Полная информация,0.00045863655062080763,-0.0005367602779290712,0.00026241333994074,-0.0009126992943484032,-0.004067694403791622,0.0006321936471189011,0.0032845111898493727,-0.000525853364179349
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,16,1,full_information_rule,Полная информация,0.0006103174472978585,-0.00032304308762102634,-0.0007286045876593013,-0.0008452296540953937,-0.005086029284673273,0.0010676697547539324,0.0027381910708310997,-0.0007560815632543617
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,17,1,full_information_rule,Полная информация,0.0004559713898320381,0.00015099760408122525,-0.0005796494399978773,-0.0004929150960960634,-5.126063515182265e-05,0.0012895652725102968,0.004399211481412288,-0.0006161997443898636
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,18,1,full_information_rule,Полная информация,0.00021405305384605852,-7.789990487439618e-05,-0.00011091372348294968,9.90872701929549e-05,0.002026058879313761,0.0009540532687728792,0.002112952163946544,-0.00024655742535799113
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,19,1,full_information_rule,Полная информация,0.0001101263136167555,0.00042273645561322613,-0.0006886404295424577,0.0004621899553392617,0.004240521629583916,0.0002681330617698212,-0.0025723623713041384,0.00022745273734649747
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,20,1,full_information_rule,Полная информация,-0.0002638248171464853,-0.0005971134830264753,-0.0003694323782961137,0.0006803442610743071,0.002523188634112338,-0.0005239165093798152,-0.002190831739753259,0.0004808439622612536
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,21,1,full_information_rule,Полная информация,-0.00021350385836756234,-0.000633892448101127,0.00023249555750229074,0.0006641116278881035,0.0036081426798772807,-0.000705355463515395,0.0028722414217256186,0.0007066951991176534
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,22,1,full_information_rule,Полная информация,0.00010742502027845526,-0.0005597202848703669,0.0007319569924856287,0.0017116605790122893,0.013688974828237143,-0.0004976386723891576,-0.0019724415436390627,0.0018104979620803168
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,23,1,full_information_rule,Полная информация,0.00016065014069108706,0.00033420638388005077,0.0005637465460653797,0.002129400977859273,0.01571825066464759,-0.0018516601034186436,-0.00452806186981653,0.002863208455624506
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,24,1,full_information_rule,Полная информация,-0.0001369039853809718,0.0011212910073112184,-0.00013230192616160935,0.0022529510850607002,0.015467807123744902,-0.003305233469402212,-0.005240724625503706,0.0035570454787406114
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,25,1,full_information_rule,Полная информация,-0.00039510667572800913,0.0009530099668256273,-0.000711560070082278,0.002318025293350616,0.015488574853765879,-0.00374856186719758,-0.007495512754500957,0.003995332771424023
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,26,0,full_information_rule,Полная информация,-0.0003027982256510887,0.0012894300314941227,-0.0004429384168100764,0.0018926681903603257,0.01684668433617883,-0.002235528821968888,-0.004307012024298206,0.004189344820570342
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,27,0,full_information_rule,Полная информация,-0.00033171893295235014,0.0013591497831037802,4.47485918765893e-05,0.0018506416817847791,0.017161560743434244,-0.0013310686002525327,-0.0045405441340149255,0.004309372979195469
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,28,0,full_information_rule,Полная информация,-0.0004237116072682023,0.0017843367617338694,-0.00024837663365748897,0.0012899329593842128,0.016692622554228025,-0.00114617309374664,-0.00010069705855788712,0.004095890780762814
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,29,0,full_information_rule,Полная информация,-0.00014570801696580388,0.002131846684460794,-9.057777905946692e-05,0.0016740412278914451,0.016575817488042002,-0.0007419830755468451,-0.004280134432225757,0.004198322849796954
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,30,0,full_information_rule,Полная информация,-0.00035093257813193206,0.0012510712614492504,-0.0005760523073471267,0.0010049567116064324,0.010427564400419908,-0.0010083070025034184,-0.0016591709459032522,0.0036768104066569295
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,31,0,full_information_rule,Полная информация,-0.0003049562630264526,0.0008090500692344721,-0.0005968074800215703,0.0007960369189547872,0.006082015830036522,-0.0007755118068376231,-0.0025669103463397346,0.0030685726129079387
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,32,0,full_information_rule,Полная информация,-0.00012798885008858809,-9.889887337220099e-06,-0.0007235845791284801,-0.00028198637369414574,0.00021361288087049044,-0.0006650048341865987,0.0030114384691565855,0.0019907207888792584
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,33,0,full_information_rule,Полная информация,-0.00014557373679687527,0.0005331655076298948,-0.0005644923924740363,-5.470789724979026e-05,-0.0003021334136763315,0.000126056205441366,0.0002744282871467433,0.0013138838744011503
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,34,0,full_information_rule,Полная информация,-0.00035513582348343543,0.0005490422904594274,-0.0004801614307559395,0.0002874250546000144,-4.4456864549002276e-05,0.00011635500731515534,-0.002438018376721728,0.0009408521071851934
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,35,0,full_information_rule,Полная информация,-8.170280292580737e-05,-0.0005251557609810103,-0.0002596361007415635,-1.597411208767554e-05,-0.0006755265966919301,-0.00012933967089600118,-6.974570998224822e-05,0.0006015650363364917
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,36,0,full_information_rule,Полная информация,-3.1836702357647436e-05,-0.0012119192940924564,-4.460813424879309e-05,0.000524605874107999,0.0019277125549052047,-0.00011215345974760721,-0.003334589591929077,0.0007199063788857947
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,37,0,full_information_rule,Полная информация,-8.014039458409196e-05,-0.0023812872122409823,8.07224736676526e-05,-0.00015465808225299967,0.0015300203459563135,-0.00029569643769177575,0.0022594947420178308,0.0004676719728043405
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,38,0,full_information_rule,Полная информация,7.689322899720572e-05,-0.001147592051293225,-0.0006092247235300355,0.0007215869721915482,0.00681356533663257,-2.7032759943083608e-05,-0.0035503089097475987,0.0009306611872721181
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,39,0,full_information_rule,Полная информация,0.00019251135308425815,-0.0007340336465654697,-0.0004582889251759981,0.001014402562996929,0.01040049585553331,-0.00036882275332436593,-0.0024885319636397604,0.0015557159849468776
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,40,0,full_information_rule,Полная информация,0.0003514737629561681,-0.00013328952428176192,-8.43682129742916e-05,0.0009695306264262867,0.009800588500670976,-0.0006346941992205628,-0.003004712710407674,0.0019982541690166554
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,41,0,full_information_rule,Полная информация,0.00031784524205315587,-7.23990570625254e-05,-0.0002837409239477378,0.0012756145569480786,0.010809622172531144,-0.0006348102378769928,-0.004347126497650314,0.002473518873024159
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,42,1,full_information_rule,Полная информация,0.00017637812599708498,-0.0001093533216066179,-0.0005989177952856043,0.0015194695678468289,0.007969196010470136,-0.0018522524200520973,-0.005489895070555428,0.00276698280483974
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,43,1,full_information_rule,Полная информация,3.4899646356724876e-05,0.0004043788589740876,-0.00046869200178728803,0.0013423126514444295,0.005557410864901029,-0.00219708315307071,-0.0049763665627379425,0.002759801457878617
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,44,1,full_information_rule,Полная информация,0.00018443110765010968,0.00048250175616456286,-0.0009407825837330955,0.0007570631849491344,0.0038276986301472946,-0.002066441819683181,-0.00048320863441023805,0.0024714074846676985
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,45,1,full_information_rule,Полная информация,1.5856576079456455e-05,-0.00026611737106568297,-0.0012536763121049211,0.0006877131579439225,0.0047478261369021954,-0.0011858818811369086,0.00015423714054153045,0.002222256613299823
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,46,1,full_information_rule,Полная информация,-0.0004026605144821685,-0.00020417765324308982,-0.0010505876537031237,0.0010066979742696992,0.009288484703496374,-0.0011360795033931567,-0.003824315315224273,0.002236113739767704
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,47,1,full_information_rule,Полная информация,-6.428212256013064e-05,0.0002458875889283107,-0.0001842834541652791,0.0008033220033925443,0.0049561946001175534,-0.0019364193949735359,0.0006250586036377617,0.002093347180100407
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,48,1,full_information_rule,Полная информация,2.5813209553767878e-05,0.0006200898098443809,-0.00031392072185881066,0.0009243106766239401,0.006942960766642629,-0.0012847204322004523,-1.354035385563385e-05,0.002149387822166287
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,49,1,full_information_rule,Полная информация,0.00032708822363264144,0.0003596330510551687,-0.0004835890191528684,0.0013673274143384602,0.010876575518383426,-0.0013274623910379208,-0.0020837467152264783,0.002625866860997879
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,50,1,full_information_rule,Полная информация,0.00027787295810702685,-0.0008539778881344014,-0.0005753031064655146,0.0017622054561959395,0.01214779208032994,-0.002319818887050375,-0.0019793700974745742,0.0031700033484311687
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,51,1,full_information_rule,Полная информация,0.00037130928955428187,0.0007882057635778467,-0.0007940573943106648,0.002512567809752597,0.019013738388789857,-0.0024571361045058683,-0.005812512340059829,0.0041740658347363905
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,52,1,full_information_rule,Полная информация,0.0003290494701084272,0.0007549879607435494,0.0003249598659867686,0.002678039619234006,0.018098505598423572,-0.003728294530558238,-0.006416710072913551,0.004904372713944188
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,53,1,full_information_rule,Полная информация,0.00027801602316541464,0.0010787490330663267,0.0005243014487814568,0.002338655070745699,0.015485194458461471,-0.004265586541900011,-0.004624878267513975,0.005149555280738426
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,54,1,full_information_rule,Полная информация,0.0005763481833526208,0.0007553953000209541,0.0007681714626675458,0.0026062900481569223,0.01711954751450715,-0.004007181829249375,-0.004857465202543028,0.005592406704987317
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,55,1,full_information_rule,Полная информация,0.0007506219625076711,0.0011748883908120993,0.0006128190640002809,0.002638783204411461,0.01856119887314703,-0.004260176150001339,-0.005427920100676385,0.006023368681971595
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,56,1,full_information_rule,Полная информация,0.00036537128615080734,0.0011674837500625695,0.00040963751550845127,0.002604428643764401,0.01945381170168694,-0.004357605497424564,-0.0017671842502452791,0.006227480291732599
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,57,1,full_information_rule,Полная информация,-1.1053979551466542e-05,0.0010801680183305088,0.0005243496268341523,0.003185703231288376,0.020169070994357708,-0.004136875950898914,-0.010274576654646443,0.0065458266267155625
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,58,1,full_information_rule,Полная информация,-0.00021676945744558362,0.0008962764935579113,0.0002251505971479222,0.002690400155795662,0.015992898749274786,-0.004909121885274712,-0.008856291074991798,0.006327461574673071
thin_information_strong_gap,Фильтрация: инфляция и ставка × сильный режимный разрыв,59,1,full_information_rule,Полная информация,-5.2485771563344394e-05,0.0009406741317521387,0.0007238646090165679,0.0021428561463548487,0.007746818628986778,-0.004715335062090194,-0.007859037457062968,0.005668268335248833
