variant_name,scenario_name,scenario_label,training_seed,checkpoint_iteration,validation_return,mean_episode_return,selection_objective,selection_rate_rmse,selection_unstable_episodes
thin_information_moderate_gap_raw_observations,thin_information_moderate_gap,Фильтрация: инфляция и ставка × умеренный режимный разрыв,11,0,-0.0029544069553497036,-0.004183740386568711,0.0018504613818745162,0.004075228538407388,0
