label,training_seed,iteration,mean_episode_return,std_episode_return,best_return_so_far,validation_return,best_validation_return,critic_loss,mean_ratio,clip_fraction,mean_log_prob,mean_action_std,mean_entropy,num_steps
thin_information_strong_gap_rawobs,11,0,-0.008372046124500085,0.003693451047367963,-0.008372046124500085,-0.0067337720811208816,-0.0067337720811208816,1.5477407034604731e-06,0.9521117739014683,0.11458333333333333,6.342272079813704,0.00012371183052003416,-7.578617111130426,480.0
thin_information_strong_gap_rawobs,11,1,-0.0069820607423864076,0.002949250684870631,-0.0069820607423864076,-0.009376059212828936,-0.0067337720811208816,6.141144421026361e-07,0.9873215179447637,0.0,7.442699187223056,0.0001233498107222158,-7.581547716262789,480.0
thin_information_strong_gap_rawobs,11,2,-0.0063214935814281566,0.002537258865935334,-0.0063214935814281566,-0.007532940955967279,-0.0067337720811208816,8.207043027890131e-07,1.012600981870755,0.052083333333333336,7.164203106590381,0.00012249059480097936,-7.5885377748572,480.0
thin_information_strong_gap_rawobs,11,3,-0.007891389018557474,0.0028430493230509665,-0.0063214935814281566,-0.006444834996517373,-0.006444834996517373,8.325405452506414e-07,0.9037232269604368,0.125,3.0334929244136366,0.00012226260201112082,-7.590400817781855,480.0
thin_information_strong_gap_rawobs,11,4,-0.005394938376634241,0.003295763747207028,-0.005394938376634241,-0.0060117894284527715,-0.0060117894284527715,8.061187052935085e-07,0.9779280090917366,0.0625,6.336340299390844,0.00012186262720391922,-7.593677620973234,480.0
thin_information_strong_gap_rawobs,11,5,-0.005437818087651668,0.0031058443349810173,-0.005394938376634241,-0.003964356696804661,-0.003964356696804661,1.2212035188070501e-06,0.9762235839969754,0.03125,7.245586792929448,0.00012105741333872466,-7.6003071012951535,480.0
thin_information_strong_gap_rawobs,11,6,-0.004882468003212143,0.0030691785880889843,-0.004882468003212143,-0.0061751912762393005,-0.003964356696804661,1.1428095974594701e-06,0.9595650350547329,0.0625,6.991585921906794,0.00012182594695191276,-7.593978663009451,480.0
thin_information_strong_gap_rawobs,11,7,-0.007407603424997567,0.003971418385983389,-0.004882468003212143,-0.007348181805042117,-0.003964356696804661,1.3150596472010127e-06,1.0020312620345522,0.052083333333333336,5.823255644182143,0.0001210213402683647,-7.600605128859233,480.0
thin_information_strong_gap_rawobs,11,8,-0.006737745450418869,0.002918906807260766,-0.004882468003212143,-0.009605250343457545,-0.003964356696804661,1.2898681021589907e-06,0.9666472931641863,0.020833333333333332,5.54361009458252,0.00012039658492843992,-7.605780856668886,480.0
thin_information_strong_gap_rawobs,11,9,-0.005703732835056485,0.002378280381317241,-0.004882468003212143,-0.01184321742914163,-0.003964356696804661,1.0301041562266679e-06,0.9673895112100297,0.020833333333333332,6.146490736095536,0.00012045452604828547,-7.6052997202462365,480.0
thin_information_strong_gap_rawobs,11,10,-0.00553127473681426,0.0023509002704618005,-0.004882468003212143,-0.009474929891065015,-0.003964356696804661,1.0254287703473855e-06,1.0029105906404847,0.0,7.245169374308713,0.00011985672200288283,-7.610274978652825,480.0
thin_information_strong_gap_rawobs,11,11,-0.005297357752644888,0.0033415920382270773,-0.004882468003212143,-0.00630831775277303,-0.003964356696804661,1.3890018589317368e-06,0.9914903612365231,0.020833333333333332,4.9766051273644,0.00011976158191334987,-7.611069075706159,480.0
thin_information_strong_gap_rawobs,11,12,-0.006954415848379021,0.003916030320197333,-0.004882468003212143,-0.0059814346661800424,-0.003964356696804661,1.5301308932753462e-06,1.0002293984483124,0.052083333333333336,4.918278839025573,0.00011943871679712679,-7.6137686150799615,480.0
thin_information_strong_gap_rawobs,11,13,-0.0077650289967242814,0.004375886953478004,-0.004882468003212143,-0.00805158945698769,-0.003964356696804661,1.776475815772272e-06,0.9598420742169541,0.07291666666666667,6.222444619171775,0.00011897918063259218,-7.617623499621369,480.0
