scenario,scenario_label,period,Y_deviation,Y_level,Y_pct,output_gap_deviation,output_gap_level,output_gap_pct,pi_deviation,pi_level,pi_pct,i_deviation,i_level,i_pct,C_deviation,C_level,C_pct,I_deviation,I_level,I_pct,N_deviation,N_level,N_pct,w_deviation,w_level,w_pct,r_deviation,r_level,r_pct,ra_deviation,ra_level,ra_pct,rb_deviation,rb_level,rb_pct,A_deviation,A_level,A_pct,B_deviation,B_level,B_pct,tax_deviation,tax_level,tax_pct
baseline,Базовое правило,20,8.917813128335885e-05,1.0000891781312833,0.008917813128335885,8.917813128328511e-05,8.917813128328511e-05,0.008917813128328511,-3.315192490778703e-05,-3.3151925321385834e-05,-0.003315192490778703,-4.187092648617073e-05,0.012458129072393442,-0.004187092648617073,1.0519134190700719e-05,0.5503172643737009,0.0019115037716142245,9.513801733332383e-05,0.2000951380173326,0.04756900866666208,0.00010532592349221659,1.0001053259234922,0.010532592349221659,-1.9239598331941284e-05,0.6599807604016681,-0.00291509065635474,-9.715101625614346e-06,0.012490284898374386,-0.0009715101625614346,-9.715101625618061e-06,0.012490284898374338,-0.0009715101625618061,-9.715101625614592e-06,-0.0025097151016256133,-0.0009715101625614592,0.002721687878597834,12.962721687878613,0.021000678075600545,-0.001564180940996751,1.0384358190590617,-0.15040201355737146,-6.8332207121935e-05,0.35599227385348414,-0.0068332207121935
baseline,Базовое правило,21,8.6890966982972e-05,1.0000868909669829,0.0086890966982972,8.689096698288878e-05,8.689096698288878e-05,0.008689096698288878,-3.226913295638116e-05,-3.226913336997996e-05,-0.003226913295638116,-4.057234710883261e-05,0.01245942765177078,-0.004057234710883261,1.1964406440911901e-05,0.5503187096459511,0.0021741340705727,9.02444331754293e-05,0.20009024443317472,0.04512221658771481,9.778300003682183e-05,1.0000977830000368,0.009778300003682183,-1.5226301358187382e-05,0.6599847736986418,-0.0023070153573011183,-9.198772814008958e-06,0.012490801227185992,-0.0009198772814008958,-9.19877281413406e-06,0.012490801227185822,-0.000919877281413406,-9.19877281400916e-06,-0.002509198772814008,-0.000919877281400916,0.002579349111869078,12.962579349111884,0.01990238512244657,-0.0014574006717669175,1.0385425993282915,-0.14013467997758033,-6.562169231771886e-05,0.35599498436828836,-0.006562169231771886
baseline,Базовое правило,22,8.479207671073658e-05,1.0000847920767106,0.008479207671073657,8.479207671063804e-05,8.479207671063804e-05,0.008479207671063804,-3.145766591150503e-05,-3.145766632510383e-05,-0.003145766591150503,-3.937688975971111e-05,0.012460623109119901,-0.003937688975971111,1.3281722446523148e-05,0.5503200269619567,0.0024135125657495874,8.575438859201312e-05,0.2000857543885913,0.04287719429600671,9.084467752407122e-05,1.000090844677524,0.009084467752407122,-1.1521238381889915e-05,0.6599884787616181,-0.0017456421790742293,-8.721781852660346e-06,0.01249127821814734,-0.0008721781852660346,-8.721781852294441e-06,0.012491278218147661,-0.0008721781852294441,-8.721781852660468e-06,-0.0025087217818526592,-0.0008721781852660468,0.0024454144821923762,12.962445414482207,0.01886893890580535,-0.001357408042796715,1.0386425919572617,-0.13052000411506143,-6.312696825594433e-05,0.35599747909235013,-0.006312696825594433
baseline,Базовое правило,23,8.287009743562884e-05,1.0000828700974356,0.008287009743562885,8.287009743557228e-05,8.287009743557228e-05,0.008287009743557228,-3.0713344889768405e-05,-3.071334530336721e-05,-0.0030713344889768406,-3.82771993783598e-05,0.012461722799501253,-0.00382771993783598,1.4482770319457217e-05,0.5503212280098296,0.0026317631838501045,8.163805266242496e-05,0.20008163805266171,0.04081902633121263,8.446764224334657e-05,1.0000844676422433,0.008446764224334657,-8.100263793525925e-06,0.6599918997362065,-0.0012273126959887763,-8.279929964162179e-06,0.012491720070035838,-0.0008279929964162179,-8.279929964105648e-06,0.01249172007003585,-0.0008279929964105648,-8.279929964162894e-06,-0.0025082799299641616,-0.0008279929964162894,0.002319305518392767,12.962319305518408,0.017895875913524414,-0.0012637131278456781,1.0387362868722128,-0.12151087767746223,-6.082783797678459e-05,0.3559997782226293,-0.006082783797678459
baseline,Базовое правило,24,8.111483536429164e-05,1.0000811148353643,0.008111483536429164,8.111483536432651e-05,8.111483536432651e-05,0.008111483536432651,-3.003240325871329e-05,-3.0032403672312092e-05,-0.003003240325871329,-3.726681470511078e-05,0.012462733184174502,-0.003726681470511078,1.5577993210058594e-05,0.5503223232327202,0.0028307836211018235,7.786856657865382e-05,0.20007786856657794,0.03893428328932705,7.861232353256753e-05,1.0000786123235326,0.007861232353256753,-4.941555815506934e-06,0.6599950584441845,-0.0007487205781071111,-7.869675500310927e-06,0.01249213032449969,-0.0007869675500310927,-7.869675500371542e-06,0.012492130324499584,-0.0007869675500371542,-7.869675500310827e-06,-0.0025078696755003096,-0.0007869675500310827,0.002200499230422537,12.962200499230438,0.016979160728568938,-0.0011758640342560689,1.0388241359658024,-0.11306384944769259,-5.870696957716026e-05,0.3560018990910289,-0.005870696957716026
baseline,Базовое правило,25,7.951702825954827e-05,1.0000795170282595,0.007951702825954827,7.951702825947926e-05,7.951702825947926e-05,0.007951702825947926,-2.9411396962367003e-05,-2.9411397375965805e-05,-0.0029411396962367004,-3.634001036691202e-05,0.0124636599885127,-0.003634001036691202,1.657678328259582e-05,0.5503233220227928,0.003012280591869013,7.442160581508372e-05,0.20007442160581437,0.037210802907541994,7.3242352420122e-05,1.0000732423524201,0.0073242352420122,-2.0251219883314936e-06,0.6599979748780117,-0.0003068366648987112,-7.488044053199049e-06,0.012492511955946802,-0.0007488044053199049,-7.488044053483023e-06,0.012492511955946473,-0.0007488044053483023,-7.488044053198528e-06,-0.0025074880440531973,-0.0007488044053198528,0.0020885197822231305,12.962088519782238,0.016115121776413024,-0.001093442806268774,1.0389065571937897,-0.10513873137199159,-5.674958917184503e-05,0.35600385647143423,-0.005674958917184503
baseline,Базовое правило,26,7.806815075821197e-05,1.0000780681507582,0.007806815075821197,7.806815075817042e-05,7.806815075817042e-05,0.007806815075817042,-2.8847158222951092e-05,-2.8847158636549894e-05,-0.002884715822295109,-3.549167280373541e-05,0.012464508326075877,-0.003549167280373541,1.7487604280774782e-05,0.550324232843791,0.003177792100869788,7.127502061848867e-05,0.20007127502061778,0.03563751030924446,6.832410979140668e-05,1.0000683241097914,0.006832410979140668,6.675607995338693e-07,0.6600006675607996,0.00010114557568694987,-7.132517407553015e-06,0.012492867482592448,-0.0007132517407553015,-7.1325174075820286e-06,0.012492867482592374,-0.0007132517407582029,-7.132517407552538e-06,-0.0025071325174075513,-0.0007132517407552538,0.0019829318054718215,12.961982931805487,0.015300399733578851,-0.0010160618840069358,1.0389839381160515,-0.09769825807758449,-5.4943043345412335e-05,0.35600566301726067,-0.0054943043345412335
baseline,Базовое правило,27,7.676027671647306e-05,1.0000767602767164,0.0076760276716473065,7.676027671643659e-05,7.676027671643659e-05,0.007676027671643659,-2.8336777459168067e-05,-2.833677787276687e-05,-0.0028336777459168068,-3.471721044237418e-05,0.012465282788437239,-0.003471721044237418,1.8318080878709786e-05,0.5503250633203889,0.0033287036797517724,6.840855333195561e-05,0.20006840855333125,0.03420427666597793,6.382638063606727e-05,1.000063826380636,0.006382638063606727,3.15380947485943e-06,0.6600031538094749,0.000477849920433247,-6.800927768338855e-06,0.012493199072231662,-0.0006800927768338855,-6.800927768280118e-06,0.012493199072231675,-0.0006800927768280118,-6.800927768339099e-06,-0.002506800927768338,-0.0006800927768339099,0.0018833351998299719,12.961883335199845,0.014531907406095446,-0.0009433610152576044,1.0390566389848008,-0.09070778992861071,-5.3276369491428444e-05,0.35600732969111465,-0.005327636949142844
baseline,Базовое правило,28,7.55859956994747e-05,1.0000755859956996,0.0075585995699474695,7.558599569956748e-05,7.558599569956748e-05,0.007558599569956748,-2.7877604029900934e-05,-2.7877604443499736e-05,-0.0027877604029900934,-3.401249428438393e-05,0.012465987504595228,-0.003401249428438393,1.907507460841007e-05,0.5503258203141186,0.0034662621843946357,6.580362238253756e-05,0.20006580362238183,0.0329018111912689,5.972010585986176e-05,1.0000597201058599,0.005972010585986176,5.449931118010796e-06,0.6600054499311181,0.0008257471390925448,-6.49136717458536e-06,0.012493508632825416,-0.000649136717458536,-6.491367174454865e-06,0.0124935086328255,-0.0006491367174454865,-6.491367174584969e-06,-0.0025064913671745837,-0.0006491367174584969,0.0017893611804815635,12.961789361180497,0.013806799232110813,-0.0008750045274126261,1.0391249954726458,-0.08413505071274778,-5.173992922857806e-05,0.3560088661313775,-0.005173992922857806
baseline,Базовое правило,29,7.453837538037314e-05,1.0000745383753804,0.007453837538037315,7.453837538040631e-05,7.453837538040631e-05,0.007453837538040631,-2.7467260264137278e-05,-2.746726067773608e-05,-0.0027467260264137277,-3.3373824041165416e-05,0.012466626174838447,-0.0033373824041165417,1.9764755978313175e-05,0.5503265099954885,0.00359158890006172,6.344316073184086e-05,0.20006344316073113,0.03172158036592054,5.597821575031858e-05,1.0000559782157503,0.005597821575031858,7.5713764006434045e-06,0.6600075713764006,0.001147178242521728,-6.202113879965205e-06,0.012493797886120036,-0.0006202113879965205,-6.2021138802492715e-06,0.012493797886119706,-0.0006202113880249271,-6.202113879964777e-06,-0.0025062021138799635,-0.0006202113879964777,0.0017006693342977997,12.961700669334313,0.013122448567112636,-0.00081067888010522,1.0391893211199532,-0.07794989231780523,-5.0325119697602894e-05,0.3560102809409085,-0.005032511969760289
