scenario,scenario_label,period,grouping,group,group_label,group_mass,mean_consumption,mean_labor_income,mean_financial_income,mean_disposable_income,mean_liquid_assets,mean_illiquid_assets,mean_total_wealth,mean_mpc,aggregate_group_consumption,baseline_group_consumption,aggregate_group_consumption_change,aggregate_group_consumption_contribution_pct,consumption_pct_deviation
baseline,Базовое правило,10,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.2013828978386191,0.24405454680905464,0.08505574886869961,0.11642031177874451,0.20147606064744408,0.0,9.325440645561283,9.325440645561283,0.18466196669585455,0.049148411867098334,0.04910030394479269,4.8107922305640205e-05,0.008742019377702191,0.09797886864352551
baseline,Базовое правило,11,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20137339789591857,0.24405512760032153,0.08505585467907055,0.11641961810389903,0.2014754727829696,0.0,9.325476388673147,9.325476388673147,0.18466196669585455,0.049146210318798726,0.04910030394479269,4.590637400603281e-05,0.008341960988694217,0.0934950913086993
baseline,Базовое правило,12,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20136349328349656,0.24405602842255036,0.08505541133713722,0.11642518181527423,0.20148059315241146,0.0,9.325551438837836,9.325551438837836,0.18466196669585455,0.049143974440061064,0.04910030394479269,4.367049526837058e-05,0.007935664181140258,0.08894139498092055
baseline,Базовое правило,13,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20135347988670826,0.24405729880099714,0.08505473134471342,0.11643354976467042,0.20148828110938385,0.0,9.32565851365623,9.32565851365623,0.18466196669585455,0.04914178640533093,0.04910030394479269,4.1482460538234955e-05,0.007538061435205657,0.084485140020471
baseline,Базовое правило,14,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20134353707834093,0.24405887655207117,0.08505397322959639,0.11644292409242363,0.20149689732202,0.0,9.325787981172462,9.325787981172462,0.18466196669585455,0.04913967746036017,0.04910030394479269,3.9373515567479866e-05,0.007154830630023137,0.08018996300257242
baseline,Базовое правило,15,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20133377405121655,0.24406065951615954,0.08505321436582262,0.11645238995414184,0.20150560431996445,0.0,9.325930323855017,9.325930323855017,0.18466196669585455,0.04913765367781736,0.04910030394479269,3.7349733024667764e-05,0.006787075271703608,0.07606823181107593
baseline,Базовое правило,16,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20132426033878947,0.2440625442599843,0.08505249000503251,0.11646150258153441,0.20151399258656694,0.0,9.326077438053431,9.326077438053431,0.18466196669585455,0.04913571119954441,0.04910030394479269,3.540725475171397e-05,0.006434094267971158,0.07211208873884999
baseline,Базовое правило,17,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20131504396923844,0.24406444364621405,0.08505181404738128,0.11647006571512533,0.20152187976250657,0.0,9.326223097411507,9.326223097411507,0.18466196669585455,0.0491338442039653,0.04910030394479269,3.354025917260556e-05,0.006094829740458264,0.06830967728899905
baseline,Базовое правило,18,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20130616105045113,0.2440662920376285,0.08505118997649434,0.11647801224069425,0.2015292022171886,0.0,9.326362910649046,9.326362910649046,0.18466196669585455,0.04913204829191328,0.04910030394479269,3.1744347120589433e-05,0.005768482286506107,0.06465203791056381
baseline,Базовое правило,19,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20129764008324372,0.24406804416128872,0.08505061652201222,0.11648533978758388,0.2015359563095961,0.0,9.326494034528356,9.326494034528356,0.18466196669585455,0.04913032130940033,0.04910030394479269,3.0017364607635988e-05,0.005454660490227413,0.06113478368970354
baseline,Базовое правило,20,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20128950344817226,0.24406967139939637,0.08505009051659725,0.11649207616612256,0.20154216668271982,0.0,9.326614814149236,9.326614814149236,0.18466196669585455,0.04912866296274306,0.04910030394479269,2.8359017950368992e-05,0.005153310984408575,0.05775731649697169
baseline,Базовое правило,21,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20128176765871528,0.2440711576005569,0.08504960827731455,0.11649826115163411,0.20154786942894867,0.0,9.326724445672824,9.326724445672824,0.18466196669585455,0.04912707403634897,0.04910030394479269,2.6770091556278797e-05,0.004864576309096055,0.05452123389374229
baseline,Базовое правило,22,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20127444329025376,0.24407249539458412,0.0850491662250346,0.11650393726259717,0.20155310348763178,0.0,9.326822702046389,9.326822702046389,0.18466196669585455,0.049125555633007946,0.04910030394479269,2.5251688215252588e-05,0.004588656859777775,0.051428781874028794
baseline,Базовое правило,23,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20126753502105438,0.2440736833367942,0.08504876112194272,0.11650914546057146,0.20155790658251418,0.0,9.326909729593156,9.326909729593156,0.18466196669585455,0.04912410860870596,0.04910030394479269,2.380466391326691e-05,0.004325708183516159,0.04848170377933374
baseline,Базовое правило,24,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20126104193225525,0.24407472386952156,0.0850483901272098,0.11651392348605978,0.2015623136132696,0.0,9.326985907083639,9.326985907083639,0.18466196669585455,0.0491227332353074,0.04910030394479269,2.2429290514706934e-05,0.0040757796826468165,0.045680553301515076
baseline,Базовое правило,25,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20125495805985216,0.24407562194944316,0.08504805077416973,0.11651830554005112,0.20156635631422082,0.0,9.327051753157463,9.327051753157463,0.18466196669585455,0.049121429058867516,0.04910030394479269,2.1125114074822815e-05,0.0038387888677665627,0.043024405915237166
baseline,Базовое правило,26,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20124927312535568,0.24407638415946073,0.08504774092052829,0.11652232258986217,0.20157006351039042,0.0,9.327107867927436,9.327107867927436,0.18466196669585455,0.04912019489915655,0.04910030394479269,1.9890954363853408e-05,0.00361452127125868,0.040510857908778654
baseline,Базовое правило,27,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20124397335620864,0.24407701814531624,0.08504745869615521,0.11652600290646166,0.20157346160261685,0.0,9.327154897056042,9.327154897056042,0.18466196669585455,0.049119028936498874,0.04910030394479269,1.8724991706180194e-05,0.003402646227429124,0.03813620324475825
baseline,Базовое правило,28,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20123904231694414,0.2440775322554151,0.08504720245888746,0.11652937263332366,0.20157657509221114,0.0,9.327193509688213,9.327193509688213,0.18466196669585455,0.049117928842162775,0.04910030394479269,1.7624897370081827e-05,0.00320274056652003,0.035895699118072416
baseline,Базовое правило,29,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20123446169196144,0.24407793530078298,0.08504697076203079,0.11653245629771021,0.201579427059741,0.0,9.327224384442365,9.327224384442365,0.18466196669585455,0.04911689192113845,0.04910030394479269,1.6587976345759647e-05,0.0030143145598806095,0.03378385674437129
baseline,Базовое правило,30,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.2012302119820046,0.24407823638338175,0.0850467623339854,0.11653527723905492,0.20158203957304033,0.0,9.327248199869723,9.327248199869723,0.18466196669585455,0.04911591524762174,0.04910030394479269,1.561130282904527e-05,0.002836836539637681,0.03179471729258189
baseline,Базовое правило,31,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20122627309475455,0.2440784447637609,0.08504657606919862,0.11653785796288228,0.2015844340320809,0.0,9.327265627359235,9.327265627359235,0.18466196669585455,0.04911499578257551,0.04910030394479269,1.4691837782819517e-05,0.0026697542615846336,0.029922091316051114
baseline,Базовое правило,32,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.201222624823795,0.2440785697543323,0.08504641102962027,0.11654022044597535,0.20158663147559563,0.0,9.327277325491286,9.327277325491286,0.18466196669585455,0.04911413046920448,0.04910030394479269,1.3826524411786334e-05,0.0025125122545551592,0.02815975320098339
baseline,Базовое правило,33,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.2012192472193814,0.24407862063344238,0.08504626645553022,0.11654238642587018,0.20158865288140043,0.0,9.327283935467019,9.327283935467019,0.18466196669585455,0.049113316306206245,0.04910030394479269,1.301236141355161e-05,0.002364565131377453,0.02650159035305041
baseline,Базовое правило,34,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20121612085961915,0.24407860658061317,0.08504614178510085,0.11654437770735249,0.20159051949245332,0.0,9.327286077585777,9.327286077585777,0.18466196669585455,0.049112550400972094,0.04910030394479269,1.2246456179400289e-05,0.0022253872563510486,0.024941711548608612
baseline,Базовое правило,35,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20121322703253997,0.24407853663521856,0.08504603668166634,0.11654621651449927,0.2015922531961656,0.0,9.327284348915237,9.327284348915237,0.18466196669585455,0.04911183000575235,0.04910030394479269,1.1526060959658746e-05,0.002094479317102002,0.023474520590785745
baseline,Базовое правило,36,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20121054783912873,0.2440784196810487,0.08504595106712343,0.11654792590601869,0.20159387697314216,0.0,9.327279322366191,9.327279322366191,0.18466196669585455,0.04911115253973259,0.04910030394479269,1.084859493989676e-05,0.0019713723362004445,0.022094761270917352
baseline,Базовое правило,37,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20120806622533133,0.2440782644578375,0.08504588515845736,0.116549530253435,0.20159541541189233,0.0,9.327271547392847,9.327271547392847,0.18466196669585455,0.049110515599196505,0.04910030394479269,1.0211654403811943e-05,0.0018556295179277735,0.020797538066757597
baseline,Базовое правило,38,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20120576594817252,0.2440780795981144,0.08504583950185653,0.11655105575184312,0.20159689525369962,0.0,9.327261552510052,9.327261552510052,0.18466196669585455,0.04910991695669763,0.04910030394479269,9.613011904933966e-06,0.001746846097761366,0.019578314455532955
baseline,Базовое правило,39,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20120363147793383,0.24407787368332343,0.08504581499468766,0.11655253088660429,0.20159834588129194,0.0,9.32724984975451,9.32724984975451,0.18466196669585455,0.04910935454849709,0.04910030394479269,9.050603704395532e-06,0.001644647059606081,0.018432887329112736
baseline,Базовое правило,40,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.2012016478355313,0.24407765530698117,0.08504581288007912,0.11655398670813154,0.20159979958821067,0.0,9.327236941100917,9.327236941100917,0.18466196669585455,0.04910882644759742,0.04910030394479269,8.52250280472533e-06,0.001548682235580463,0.01735733207335711
baseline,Базовое правило,41,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20119980036236151,0.2440774331230023,0.08504583468989275,0.11655545666755018,0.20160129135744295,0.0,9.327223326647848,9.327223326647848,0.18466196669585455,0.04910833081730571,0.04910030394479269,8.026872513014482e-06,0.0014586178676623243,0.016347907992666853
baseline,Базовое правило,42,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20119807442003845,0.2440772158449421,0.08504588210171116,0.1165569756240113,0.20160285772572242,0.0,9.327209514062742,9.327209514062742,0.18466196669585455,0.04910786583780645,0.04910030394479269,7.561893013756371e-06,0.0013741232647375976,0.01540090876475795
baseline,Базовое правило,43,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20119645502056527,0.24407701214450733,0.08504595666158168,0.11655857745282411,0.2016045341144058,0.0,9.32719602826365,9.32719602826365,0.18466196669585455,0.049107429595486335,0.04910030394479269,7.1256506936415165e-06,0.0012948506910523544,0.014512437034307246
baseline,Базовое правило,44,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.2011949263953539,0.2440768303765883,0.08504605930990304,0.11656029045521948,0.20160634976512257,0.0,9.327183419545632,9.327183419545632,0.18466196669585455,0.04910701992242897,0.04910030394479269,6.715977636274906e-06,0.001220406199700843,0.013678077520306604
baseline,Базовое правило,45,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20119347152590444,0.24407667803277594,0.08504618963307135,0.11656212951351597,0.20160831914658728,0.0,9.3271722672624,9.3271722672624,0.18466196669585455,0.04910663417192465,0.04910030394479269,6.330227131957911e-06,0.0011503088389735808,0.012892439808673037
baseline,Базовое правило,46,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20119207168234843,0.24407656079965095,0.08504634475422898,0.11656408367643657,0.20161042843066557,0.0,9.327163174691751,9.327163174691751,0.18466196669585455,0.04910626891638445,0.04910030394479269,5.96497159175563e-06,0.0010839357582577865,0.012148543109758573
baseline,Базовое правило,47,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.2011907060506372,0.24407648107692426,0.08504651777859144,0.11656609766683836,0.2016126154454298,0.0,9.32715674883822,9.32715674883822,0.18466196669585455,0.049105919558221384,0.04910030394479269,5.615613428690269e-06,0.001020451498599419,0.011437023760594928
baseline,Базовое правило,48,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20118935157672535,0.24407643580505958,0.08504669573508658,0.11656804579013198,0.20161474152521858,0.0,9.327153556744262,9.327153556744262,0.18466196669585455,0.04910557985477817,0.04910030394479269,5.2759099854748914e-06,0.00095872166407458,0.010745167670259249
baseline,Базовое правило,49,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20118798321648773,0.24407641347972484,0.08504685702386194,0.11656969707578052,0.20161655409964246,0.0,9.32715404765468,9.32715404765468,0.18466196669585455,0.0491052413786994,0.04910030394479269,4.937433906705702e-06,0.0008972148623322399,0.010055811288372562
baseline,Базовое правило,50,liquid_wealth_quantile,liquid_q1,1-й квантиль ликвидного богатства,0.20118657484934288,0.24407639031990416,0.08504696851534253,0.11657067149606694,0.20161764001140947,0.0,9.327158428663441,9.327158428663441,0.18466196669585455,0.04910489297005283,0.04910030394479269,4.58902526013355e-06,0.0008339031458057573,0.009346225769382915
