scenario,scenario_label,period,mean_liquid_wealth,median_liquid_wealth,mean_illiquid_wealth,median_illiquid_wealth,mean_total_wealth,median_total_wealth,p10_liquid_wealth,p25_liquid_wealth,p75_liquid_wealth,p90_liquid_wealth,p10_illiquid_wealth,p25_illiquid_wealth,p75_illiquid_wealth,p90_illiquid_wealth,share_low_liquidity,share_wealthy_htm,share_top20_total_wealth,gini_liquid_wealth,gini_total_wealth,mean_mpc,median_mpc
baseline,Базовое правило,10,1.0366243017717358,0.08897052667346173,12.965043148356445,7.125231940055185,14.001667450128183,9.741732575488307,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5943187263902232,0.35773195683815445,0.20327601133525158,0.7724970454124322,0.5339113554250938,0.10625329852108155,0.08516445473456727
baseline,Базовое правило,11,1.036850962764519,0.08897052667346173,12.964772992303882,7.125231940055185,14.001623955068403,9.74172888762309,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.59423681275819,0.357719114223613,0.20327825240792374,0.772430754812885,0.5339048458980096,0.10624224564161959,0.0851615704921673
baseline,Базовое правило,12,1.0370634627158992,0.08897052667346173,12.96450823553473,7.125231940055185,14.001571698250629,9.741726761108037,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5941620779158707,0.35770798893130823,0.20327977777926876,0.7723734258743798,0.5338988291514724,0.10623428118188351,0.08515961438985062
baseline,Базовое правило,13,1.0372618523496326,0.08897052667346173,12.964255505446541,7.125231940055185,14.001517357796175,9.741726148329718,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5940940719512241,0.35769790107029426,0.20328052554128628,0.7723238963810711,0.5338933030237215,0.10622815094449396,0.08515822203515551
baseline,Базовое правило,14,1.0374467643281486,0.08897052667346173,12.964017242196835,7.125231940055185,14.001464006524982,9.741726828696033,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5940322601071937,0.35768842243652266,0.20328053757556797,0.7722810507897606,0.5338882416987379,0.10622315040578714,0.0851571888475037
baseline,Базовое правило,15,1.0376190573868982,0.08897052667346173,12.963793844494155,7.125231940055185,14.001412901881054,9.741728518711275,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5939761007549338,0.357679302562806,0.2032799200027219,0.7722438956039467,0.5338836096157425,0.10621888168237004,0.08515639764690203
baseline,Базовое правило,16,1.037779643188752,0.08897052667346173,12.96358478073724,7.125231940055185,14.001364423925992,9.741730934441659,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5939250771059621,0.3576704073449154,0.20327880629803108,0.7722115782189721,0.5338793685975645,0.10621511856688756,0.08515577916158167
baseline,Базовое правило,17,1.0379294074198697,0.08897052667346173,12.963389150345614,7.125231940055185,14.001318557765483,9.741733823084681,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5938787085954932,0.357661674195604,0.20327733152998154,0.7721833801844048,0.5338754813493483,0.10621173097292316,0.0851552905159919
baseline,Базовое правило,18,1.0380691780965223,0.08897052667346173,12.96320595636031,7.125231940055185,14.001275134456833,9.741736975616227,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5938365537216999,0.3576530817712897,0.2032756175541017,0.7721587007171167,0.5338719130352811,0.10620864240054478,0.08515490352572316
baseline,Базовое правило,19,1.0381997165299728,0.08897052667346173,12.963034229040165,7.125231940055185,14.001233945570139,9.741740228641907,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5937982094565492,0.35764463071894637,0.20327376636685068,0.7721370381285441,0.5338686318568233,0.1062058059576121,0.08515459834171087
baseline,Базовое правило,20,1.0383217184405331,0.08897052667346173,12.962873074590958,7.125231940055185,14.00119479303149,9.741743460676762,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5937633093527105,0.3576363320720004,0.20327185866440534,0.7721179725262348,0.5338656091295519,0.10620319090336758,0.08515436000685708
baseline,Базовое правило,21,1.0384358190590617,0.08897052667346173,12.962721687878616,7.125231940055185,14.00115750693768,9.741746586029382,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5937315211917622,0.3576282006510908,0.203269955294688,0.7721011509773096,0.5338628191237469,0.10620077518800382,0.08515417658896722
baseline,Базовое правило,22,1.0385425993282908,0.08897052667346173,12.962579349111886,7.125231940055185,14.001121948440176,9.74174954810165,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5937025444953722,0.35762025158073946,0.2032681000399249,0.7720862752973634,0.533860238807834,0.1061985414059044,0.08515403816055796
baseline,Базовое правило,23,1.0386425919572622,0.08897052667346173,12.96244541448221,7.125231940055185,14.00108800643947,9.741752313051819,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5936761080179171,0.357612498648357,0.20326632278050738,0.7720730922018847,0.533857847565496,0.10619647467628442,0.08515393622654624
baseline,Базовое правило,24,1.0387362868722125,0.08897052667346173,12.962319305518403,7.125231940055185,14.001055592390617,9.74175486424956,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5936519672671893,0.3576049536850819,0.20326464252327414,0.7720613854257556,0.5338556269205352,0.10619456159286221,0.08515386338281944
baseline,Базовое правило,25,1.0388241359658021,0.08897052667346173,12.96220049923044,7.125231940055185,14.001024635196242,9.7417571976569,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5936299020793268,0.3575976264637894,0.20326307005383049,0.7720509694183071,0.5338535602841984,0.10619278974765452,0.08515381308934283
baseline,Базовое правило,26,1.0389065571937897,0.08897052667346173,12.962088519782245,7.125231940055185,14.000995076976036,9.741759318113832,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5936097142710067,0.35759052482131065,0.20326161013526478,0.772041684274484,0.5338516327296811,0.10619114754841,0.08515377949502848
baseline,Базовое правило,27,1.0389839381160513,0.08897052667346173,12.961982931805485,7.125231940055185,14.000966869921537,9.741761236434764,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5935912253924169,0.35758365484838917,0.20326026326301133,0.7720333916277893,0.5338498307935639,0.106189624172659,0.08515375728129154
baseline,Базовое правило,28,1.0390566389848006,0.08897052667346173,12.961883335199845,7.125231940055185,14.000939974184645,9.741762967196026,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5935742746024874,0.35757702107428146,0.20325902702660414,0.7720259712910841,0.5338481423018595,0.10618820957490588,0.08515374150749123
baseline,Базовое правило,29,1.039124995472646,0.08897052667346173,12.961789361180491,7.125231940055185,14.000914356653137,9.741764527093308,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5935587166826447,0.35757062662022354,0.20325789714344217,0.7720193184810997,0.5338465562174444,0.10618689450376022,0.08515372744767619
baseline,Базовое правило,30,1.0391893211199528,0.08897052667346173,12.961700669334304,7.125231940055185,14.000889990454255,9.74176593375832,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5935444201972313,0.35756447331956953,0.2032568682299823,0.7720133415013692,0.5338450625056171,0.10618567050903727,0.08515371041515919
baseline,Базовое правило,31,1.0392499095688925,0.08897052667346173,12.961616945485744,7.125231940055185,14.000866855054637,9.74176720493918,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5935312657995465,0.357558561811514,0.2032559343695144,0.7720079597875213,0.5338436520147143,0.10618452992974856,0.08515368557076679
baseline,Базовое правило,32,1.0393070366424249,0.08897052667346173,12.961537900225995,7.125231940055185,14.00084493686842,9.74176835796523,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5935191446734602,0.3575528916162405,0.2032550895270366,0.772003102240187,0.5338423163689359,0.10618346585626445,0.08515364771463521
baseline,Базовое правило,33,1.0393609623214453,0.08897052667346173,12.961463268014512,7.125231940055185,14.00082423033596,9.741769409432486,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5935079570923756,0.357547461196183,0.20325432785297254,0.771998705786272,0.5338410478709588,0.10618247206085908,0.08515359106245256
baseline,Базовое правило,34,1.03941193266918,0.08897052667346173,12.961392806815118,7.125231940055185,14.000804739484298,9.741770375059753,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934976110715967,0.3575422680037684,0.20325364390949302,0.7719947141205761,0.5338398394120158,0.10618154288444463,0.08515350901060777
baseline,Базовое правило,35,1.0394601817503957,0.08897052667346173,12.961326298274571,7.125231940055185,14.000786480024967,9.741771269677614,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934880210860158,0.3575373085114822,0.20325303284633262,0.7719910765877074,0.533838684387457,0.10618067306132313,0.08515339390018388
baseline,Базовое правило,36,1.0395059335899415,0.08897052667346173,12.96126354848792,7.125231940055185,14.000769482077864,9.741772107322351,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934791068237725,0.35753257821643847,0.20325249054711347,0.771987747170497,0.5338375766160325,0.10617985745441794,0.08515323679664873
baseline,Базовое правило,37,1.0395494042092326,0.08897052667346173,12.961204389414588,7.125231940055185,14.00075379362382,9.741772901414732,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934707919480584,0.35752807160888367,0.20325201376193475,0.7719846835560489,0.5338365102614144,0.10617909066281897,0.08515302731242883
baseline,Базовое правило,38,1.0395908037664483,0.08897052667346173,12.961148681001916,7.125231940055185,14.000739484768363,9.741773665008644,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934630028446035,0.35752378209248115,0.20325160023683303,0.771981846255755,0.5338354797549802,0.10617836645313439,0.08515275351440278
baseline,Базовое правило,39,1.039630338801303,0.08897052667346173,12.961096314022901,7.125231940055185,14.000726652824206,9.741774411096294,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934556673430044,0.3575197018440137,0.2032512488449788,0.771979197761599,0.5338344797197004,0.10617767695860679,0.08515240197293099
baseline,Базовое правило,40,1.0396682145406262,0.08897052667346173,12.961047213517913,7.125231940055185,14.00071542805854,9.741775152954094,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.593448713418428,0.35751582160187007,0.2032509597173245,0.7719767017297618,0.5338335048962128,0.10617701158407972,0.08515195802981092
baseline,Базовое правило,41,1.0397046371498444,0.08897052667346173,12.961001342511834,7.125231940055185,14.00070597966168,9.741775904504655,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934420679084014,0.3575121303767679,0.20325073436091934,0.7719743221948896,0.5338325500742802,0.10617635556737649,0.08515140638109561
baseline,Базовое правило,42,1.0397398157024973,0.08897052667346173,12.960958705317726,7.125231940055185,14.000698521020224,9.74177668065378,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934356553228464,0.35750861508634746,0.2032505757402042,0.7719720228373714,0.5338316100357373,0.10617568817137303,0.08515073208580076
baseline,Базовое правило,43,1.0397739634778722,0.08897052667346173,12.960919349177644,7.125231940055185,14.000693312655516,9.741777497534192,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934293968862032,0.3575052601281089,0.20325048827923142,0.7719697663526217,0.5338306795195097,0.10617498054394192,0.08514992211680272
baseline,Базовое правило,44,1.0398072979688346,0.08897052667346173,12.960883362176105,7.125231940055185,14.00069066014494,9.741778372547332,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934232100341892,0.3575020469249131,0.2032504777200036,0.7719675140092719,0.5338297532251237,0.10617419338633588,0.0851489675555416
baseline,Базовое правило,45,1.0398400386836448,0.08897052667346173,12.960850864231038,7.125231940055185,14.000690902914684,9.74177932403851,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.593417008694878,0.35749895350447913,0.20325055074339995,0.7719652255328204,0.5338288258787292,0.1061732747456398,0.08514786648430588
baseline,Базовое правило,46,1.0398724014544956,0.08897052667346173,12.960821986486502,7.125231940055185,14.000694387940996,9.741780370367017,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934107048139802,0.35749595420977887,0.2032507142245549,0.7719628595141552,0.5338278923949928,0.1061721585034363,0.08514662753202389
baseline,Базовое правило,47,1.0399045875447177,0.08897052667346173,12.960796832609937,7.125231940055185,14.000701420154655,9.741781528043349,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934042117268131,0.3574930196785951,0.20325097395529523,0.7719603746146928,0.5338269481781623,0.10617076449551639,0.08514527386651849
baseline,Базовое правило,48,1.0399367654277634,0.08897052667346173,12.960775413442832,7.125231940055185,14.000712178870595,9.74178280850623,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933974501128723,0.35749011727224134,0.20325133262538045,0.7719577319139339,0.5338259896151218,0.10616900166372033,0.08514384718137173
baseline,Базовое правило,49,1.039969042804816,0.08897052667346173,12.960757544440927,7.125231940055185,14.000726587245744,9.741784213018025,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933903573491486,0.35748721216281204,0.20325178681780434,0.7719548988029117,0.5338250148187392,0.10616677618750048,0.08514241090423776
baseline,Базовое правило,50,1.040001426428486,0.08897052667346173,12.960742693913296,7.125231940055185,14.00074412034178,9.741785725098195,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933829010307141,0.3574842692826764,0.20325232275223556,0.7719518548357489,0.5338240246763253,0.10616400707515224,0.08514105148323098
baseline,Базовое правило,51,1.0400337679308713,0.08897052667346173,12.96072977018688,7.125231940055185,14.000763538117752,9.74178729994224,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933750971310144,0.3574812562617312,0.20325291052457534,0.7719485998564863,0.5338230242367311,0.10616065200119945,0.08513987628287475
baseline,Базовое правило,52,1.0400656956219472,0.08897052667346173,12.960716839042604,7.125231940055185,14.000782534664552,9.741788850472268,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933670325470959,0.35747814727060584,0.2032534966754118,0.7719451644318653,0.5338220244176719,0.10615674584902814,0.08513900652195375
baseline,Базовое правило,53,1.0400965358740812,0.08897052667346173,12.96070077148617,7.125231940055185,14.000797307360253,9.741790230163941,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933588903598883,0.35747492727589725,0.20325399513969197,0.771941622012525,0.533821043913153,0.10615245267699816,0.08513856409543054
baseline,Базовое правило,54,1.0401252343006333,0.08897052667346173,12.960676839621275,7.125231940055185,14.000802073921907,9.741791213781333,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933509736941991,0.3574715955084302,0.20325427709301275,0.7719381011275463,0.5338201110032712,0.10614812734306477,0.08513865513214469
baseline,Базовое правило,55,1.040150297870102,0.08897052667346173,12.960638309944628,7.125231940055185,14.00078860781473,9.741791478888414,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.593343720186991,0.3574681658826242,0.20325416108628297,0.771934794039494,0.5338192646804274,0.10614437355242357,0.08513943040140827
baseline,Базовое правило,56,1.0401697961022622,0.08897052667346173,12.960576135181736,7.125231940055185,14.000745931283998,9.741790593837807,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933376933863077,0.35746466072821936,0.20325340637908404,0.7719319553324957,0.5338185540650964,0.10614206722660062,0.08514141205126159
baseline,Базовое правило,57,1.0401814844697987,0.08897052667346173,12.96047892571714,7.125231940055185,14.00066041018694,9.741788022285977,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933335297602005,0.3574610928479387,0.20325171478259202,0.7719298795136861,0.533818034444957,0.10614228399066492,0.08514477830575969
baseline,Базовое правило,58,1.040183147825338,0.08897052667346173,12.960333498531055,7.125231940055185,14.000516646356392,9.741783160612991,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933318108270987,0.3574574305339667,0.20324874974908003,0.7719288405142636,0.5338177573946764,0.10614603185526848,0.08514832673501027
baseline,Базовое правило,59,1.040173307104874,0.08897052667346173,12.960126463528088,7.125231940055185,14.00029977063296,9.741775433354992,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933328210525268,0.35745354301463944,0.20324418586580043,0.7719289677003622,0.5338177513094748,0.10615373073601404,0.08515107732926765
high_phi_pi,Сильная реакция на инфляцию,0,1.039999998730443,0.08897052667346173,12.960000026033857,7.125231940055185,14.000000024764297,9.741798928700359,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933819694104535,0.3574695597801803,0.2032477510686679,0.771945528806649,0.533787231278242,0.10719275116854762,0.08619803659761772
high_phi_pi,Сильная реакция на инфляцию,1,1.038373087105004,0.08897052667346173,12.944028285722268,7.125231940055185,13.982401372827274,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5939237117944041,0.35740046494567956,0.2028550198486975,0.7722977770499294,0.5338290832276973,0.10897922109085217,0.08584720438066247
high_phi_pi,Сильная реакция на инфляцию,2,1.0368090209176823,0.08897052667346173,12.954962599342815,7.125231940055185,13.9917716202605,9.741476482712443,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5945027158869406,0.357765462865349,0.20306564336550767,0.7727572017903857,0.5338897053176217,0.10771118458060773,0.08551078054241015
high_phi_pi,Сильная реакция на инфляцию,3,1.0361696018642523,0.08897052667346173,12.960449132539818,7.125231940055185,13.99661873440407,9.750835754501779,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5946757586807547,0.35785575073904174,0.20317284471911806,0.7729009122076888,0.5339154952922501,0.10703453429814988,0.08540988047935265
high_phi_pi,Сильная реакция на инфляцию,4,1.0359994372299774,0.08897052667346173,12.963097562541693,7.125231940055185,13.99909699977167,9.741704452671971,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5946854412384005,0.3578434736269229,0.20322495927090659,0.7728970137824513,0.5339237356031872,0.10667156726679594,0.08528425536972417
high_phi_pi,Сильная реакция на инфляцию,5,1.0360601971695758,0.08897052667346173,12.96427900939858,7.125231940055185,14.000339206568157,9.751032706867628,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5946307918553035,0.35780922268924686,0.20324780810824244,0.7728299232767042,0.5339234205345786,0.10647539348138303,0.08522790234776152
high_phi_pi,Сильная реакция на инфляцию,6,1.0362284444553513,0.08897052667346173,12.964711367143595,7.125231940055185,14.000939811598947,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5945455489148435,0.35777457254256223,0.20325707345464378,0.7727410650937246,0.5339190916963158,0.10636791462732917,0.08519720561456925
high_phi_pi,Сильная реакция на инфляцию,7,1.0364409772527174,0.08897052667346173,12.964769268734237,7.125231940055185,14.001210245986957,9.751052292399754,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.18848439717539,25.0,0.5944522469633808,0.357745769380177,0.20326137342062617,0.7726497394042877,0.533913069028588,0.10630775695372434,0.08518019953715188
high_phi_pi,Сильная реакция на инфляцию,8,1.0366660776510588,0.08897052667346173,12.964647054763471,7.125231940055185,14.001313132414527,9.741746349258143,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5943605598507898,0.35772336262572346,0.20326436096166822,0.7725643652195266,0.5339065250986562,0.10627304395810462,0.08517054852887647
high_phi_pi,Сильная реакция на инфляцию,9,1.0368883737609296,0.08897052667346173,12.964444566553478,7.125231940055185,14.001332940314406,9.741741741365106,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5942743668882251,0.35770613377546173,0.20326708980515235,0.7724880130008432,0.5339000353014153,0.10625216352031475,0.08516489043639365
high_phi_pi,Сильная реакция на инфляцию,10,1.0371008895732368,0.08897052667346173,12.964212277804759,7.125231940055185,14.001313167378,9.74173753164001,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5941949352046489,0.35769258243705554,0.2032695859301791,0.7724212083839234,0.5338938656768794,0.10623890881496312,0.08516143285862986
high_phi_pi,Сильная реакция на инфляцию,11,1.037300886233096,0.08897052667346173,12.963975014727525,7.125231940055185,14.001275900960621,9.741734487611254,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5941223927862178,0.35768143948493375,0.20327162584705138,0.7723633563393539,0.5338881237470947,0.10622993222343753,0.08515921436333528
high_phi_pi,Сильная реакция на инфляцию,12,1.0374877015973933,0.08897052667346173,12.963744401647054,7.125231940055185,14.001232103244444,9.741732837200606,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5940564067385838,0.3576717834592188,0.20327303397926816,0.7723134490519901,0.5338828373637481,0.10622341016107481,0.0851577152090433
high_phi_pi,Сильная реакция на инфляцию,13,1.0376616411493695,0.08897052667346173,12.96352536971922,7.125231940055185,14.001187010868588,9.74173251244122,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.593996485544016,0.3576630063298039,0.20327375086947744,0.772270403222774,0.5338779958105444,0.10621833955293905,0.08515665145645304
high_phi_pi,Сильная реакция на инфляцию,14,1.0378234194724747,0.08897052667346173,12.963319541071876,7.125231940055185,14.001142960544351,9.741733304333406,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5939421063155972,0.3576547365545305,0.20327381452812987,0.772233207686893,0.5338735710856912,0.1062141638702431,0.08515586556313343
high_phi_pi,Сильная реакция на инфляцию,15,1.0379738874038797,0.08897052667346173,12.9631269712487,7.125231940055185,14.001100858652581,9.741734956364997,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5938927639827675,0.3576467638048037,0.2032733212104137,0.7722009764799265,0.5338695287706875,0.10621057196302931,0.08515526799425381
high_phi_pi,Сильная реакция на инфляцию,16,1.0381139052142374,0.08897052667346173,12.962947032111442,7.125231940055185,14.00106093732568,9.741737216741427,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5938479877255685,0.3576389798668001,0.20327239092205235,0.7721729571536553,0.533865833433255,0.10620738838715929,0.0851548059614095
high_phi_pi,Сильная реакция на инфляцию,17,1.0382442887320935,0.08897052667346173,12.96277884755526,7.125231940055185,14.001023136287357,9.741739864112237,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5938073447144265,0.3576313371907289,0.20327114409525293,0.7721485199530627,0.5338624511738986,0.10620451285814997,0.08515444666142023
high_phi_pi,Сильная реакция на инфляцию,18,1.0383657906521275,0.08897052667346173,12.962621499039642,7.125231940055185,14.000987289691768,9.741742717263275,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5937704394179244,0.3576238219026372,0.20326968857000394,0.7721271405578419,0.5338593506954,0.10620188652117546,0.08515416829589571
high_phi_pi,Сильная реакция на инфляцию,19,1.0384790978881069,0.08897052667346173,12.962474114697923,7.125231940055185,14.00095321258603,9.741745635804012,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5937369115902053,0.3576164372366127,0.2032681139991781,0.77210838228869,0.5338565036248114,0.10619947309765734,0.08515395527388187
high_phi_pi,Сильная реакция на инфляцию,20,1.0385848355411569,0.08897052667346173,12.96233590125413,7.125231940055185,14.000920736795285,9.741748516318957,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5937064339751975,0.3576091939161417,0.2032664908660518,0.7720918801901584,0.5338538844727362,0.10619724839538432,0.08515379566081982
high_phi_pi,Сильная реакция на инфляцию,21,1.0386835730294137,0.08897052667346173,12.962206149224134,7.125231940055185,14.000889722253548,9.741751286665544,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5936787100103101,0.35760210491586775,0.20326487199451798,0.7720773276983217,0.533851470431179,0.10619519455513421,0.08515367983050712
high_phi_pi,Сильная реакция на инфляцию,22,1.0387758304134849,0.08897052667346173,12.962084226778362,7.125231940055185,14.000860057191847,9.741753899923408,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5936534715759025,0.35759518284887204,0.2032632951558823,0.7720644658370445,0.5338492411132866,0.10619329697846369,0.08515359975531217
high_phi_pi,Сильная реакция на инфляцию,23,1.038862084152896,0.08897052667346173,12.961969569770087,7.125231940055185,14.000831653922983,9.741756328763525,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5936304767845151,0.35758843884231334,0.20326178594396332,0.7720530745977455,0.5338471782860709,0.10619154276062151,0.08515354863057825
