variant_name,scenario_name,scenario_label,classical_mean_policy_loss,rl_mean_policy_loss,full_information_mean_policy_loss,delta_mean_policy_loss_rl_minus_classical,delta_cumulative_policy_loss_rl_minus_classical,classical_policy_rate_rmse,rl_policy_rate_rmse,classical_regime_accuracy,rl_regime_accuracy,classical_unstable,rl_unstable
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",9.740267056563903e-05,3.1295501775464486e-05,9.851897366620034e-05,-6.610716879017454e-05,-0.003966430127410473,0.001529545769191264,0.002355396317245958,0.7766666666666666,0.7466666666666667,0,0
