variant_name,scenario_name,scenario_label,classical_mean_policy_loss,rl_mean_policy_loss,full_information_mean_policy_loss,delta_mean_policy_loss_rl_minus_classical,delta_cumulative_policy_loss_rl_minus_classical,classical_policy_rate_rmse,rl_policy_rate_rmse,classical_regime_accuracy,rl_regime_accuracy,classical_unstable,rl_unstable
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",7.218009550268951e-05,6.376714971011337e-05,6.82689253214384e-05,-8.412945792576147e-06,-0.0005047767475545683,0.0011980194517236572,0.00040450719536062955,0.7866666666666666,0.7666666666666667,0,0
