variant_name,scenario_name,scenario_label,policy_name,policy_label,training_seed,evaluation_seed,input_mode,include_distributional_state,mean_policy_loss,cumulative_policy_loss,mean_reference_loss,cumulative_reference_loss,mean_excess_loss,cumulative_excess_loss,mean_abs_rate_gap,policy_rate_rmse,policy_instrument_volatility,mean_state_rmse,distribution_state_rmse,regime_accuracy,stress_brier_score,unstable,impact_nominal_rate_pp,impact_inflation_pp,impact_output_gap_pct,impact_low_liquidity_gap_pp,impact_mean_mpc_gap_pp,peak_low_liquidity_gap,peak_mean_mpc_gap,peak_low_liquidity_gap_difference_vs_reference,peak_mean_mpc_gap_difference_vs_reference
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,700,raw_observations,1,2.186886896682693e-05,0.0013121321380096158,2.7622337672054473e-05,0.0016573402603232684,-5.7534687052275464e-06,-0.0003452081223136528,0.0006235599649206696,0.0007524519089079645,0.0015220721396449215,0.0005375062678582941,0.0007116407876827193,0.95,0.09733681091804357,0,-0.012625394091895099,-0.023519791633541766,-0.10215643292759186,-0.0054413993025247695,0.1468143378821827,0.0012004982478415486,0.006844117247525621,0.0003334578863303948,0.0014414075158017971
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,700,raw_observations,1,2.1549733896845808e-05,0.0012929840338107485,2.186886896682693e-05,0.0013121321380096158,-3.191350699811252e-07,-1.914810419886751e-05,0.0002331312638414596,0.0002706851200522762,0.0014303363029658763,0.0005377001130678832,0.0007115996617216027,0.9333333333333333,0.10114583988431063,0,-0.01394925756807491,-0.023519791633541766,-0.10215643292759186,-0.0054413993025247695,0.1468143378821827,0.001151429710358872,0.006656592280669693,9.225497673573044e-05,0.0003968585720791047
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",full_information_rule,Полная информация,-1,700,raw_observations,1,2.7622337672054473e-05,0.0016573402603232684,2.7622337672054473e-05,0.0016573402603232684,0.0,0.0,0.0,0.0,0.0017649642916708654,0.0005383796171350404,0.0007139939036720952,0.9166666666666666,0.1145994949174604,0,-0.009445178238211562,-0.023519791633541766,-0.10215643292759186,-0.0054413993025247695,0.1468143378821827,0.0012480368336593565,0.007149846729724293,0.0,0.0
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,701,raw_observations,1,7.512767894069966e-05,0.00450766073644198,7.191488340138471e-05,0.004314893004083082,3.212795539314971e-06,0.00019276773235889826,0.0009117084263525543,0.0010735378530628006,0.0029110757151680237,0.0011155572726126064,0.001788890475890877,0.6833333333333333,0.14390175412455905,0,0.025018381669313854,0.042632475409553144,0.2994669405207267,-0.01463410132443654,-0.08149330722347224,0.005437109018170144,0.012977857722821281,0.0012105111510875488,0.0023382454350417622
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,701,raw_observations,1,7.316723787313465e-05,0.004390034272388079,7.512767894069966e-05,0.00450766073644198,-1.9604410675650276e-06,-0.00011762646405390166,0.0003191473405708658,0.0004389409992063977,0.0026944359663704973,0.0011122168255574593,0.0017836159815304332,0.6666666666666666,0.14642381299896,0,0.022264579770032072,0.042632475409553144,0.2994669405207267,-0.01463410132443654,-0.08149330722347224,0.0054959442398994085,0.013520557491984116,0.0006113671677203562,0.001154507203254976
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",full_information_rule,Полная информация,-1,701,raw_observations,1,7.191488340138471e-05,0.004314893004083082,7.191488340138471e-05,0.004314893004083082,0.0,0.0,0.0,0.0,0.002792490378931726,0.0011153804321864965,0.001784650398076644,0.5833333333333334,0.18708071928969697,0,0.03556025842642712,0.042632475409553144,0.2994669405207267,-0.01463410132443654,-0.08149330722347224,0.005729016448318523,0.01275449475259177,0.0,0.0
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,702,raw_observations,1,9.28754793932368e-05,0.005572528763594208,9.047368271946603e-05,0.005428420963167962,2.4017966737707603e-06,0.0001441078004262456,0.00038834076374488703,0.0005239648193951205,0.0019935848599600663,0.0007731739902240312,0.001148306260781269,0.9,0.12679309306957642,0,-0.012124733412553702,-0.007919021502653865,-0.09179416226890942,0.0014947714296663088,0.04718515918793991,0.004443588453794085,0.010568743321028787,0.0009688773754994169,0.001921596756293587
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,702,raw_observations,1,8.89937242657423e-05,0.005339623455944538,9.28754793932368e-05,0.005572528763594208,-3.8817551274944845e-06,-0.00023290530764966908,0.00011377415431658315,0.00014722764311006487,0.0019400735210148754,0.0007727882257978564,0.0011477141284846398,0.8833333333333333,0.13113814189779538,0,-0.013410399241793512,-0.007919021502653865,-0.09179416226890942,0.0014947714296663088,0.04718515918793991,0.004354353932690709,0.010184108138810962,0.00014493548078662157,0.00038963255293944423
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",full_information_rule,Полная информация,-1,702,raw_observations,1,9.047368271946603e-05,0.005428420963167962,9.047368271946603e-05,0.005428420963167962,0.0,0.0,0.0,0.0,0.0018125261639406805,0.0007706614878479045,0.0011443581006495454,0.9,0.11565046465076752,0,-0.008396805683452434,-0.007919021502653865,-0.09179416226890942,0.0014947714296663088,0.04718515918793991,0.004538444730167451,0.010977361682127759,0.0,0.0
macro_core_moderate_gap_rawobs,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,703,raw_observations,1,7.214477515701127e-05,0.004328686509420677,3.392239089827016e-05,0.0020353434538962095,3.822238425874112e-05,0.002293343055524467,0.00197590005917396,0.0028555986311744066,0.0029721008001976665,0.0010328591890992104,0.0017545611821289072,0.6333333333333333,0.2407179892948727,0,0.011681442192732852,-0.0007570773888424353,0.18228575133415484,0.004526077367278449,0.08901540660133997,0.004885524464855343,0.010941448106890326,0.004297223460738126,0.008100173498779797
